provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,last_order_date,last_date_delivered,total_courses,courses_available,courses_available_date,geocoded_address,npi
WHITFIELD FAMILY PRACTICE LLC,2828 Hwy 31 S,SUITE 111,Decatur,Morgan,AL,35603,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,2022-03-01T00:00:00.000,6,,,POINT (-86.97352 34.553031),1013507680.0
PICKENS COUNTY PRIMARY CARE PC,108 4th Ave SW,Suite A,Reform,Pickens,AL,35481,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,12,,,,1255397824.0
TROY REGIONAL MEDICAL CENTER,1330 HIGHWAY 231 S,,Troy,Pike,AL,36081-3058,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,24,,,POINT (-85.945687 31.780373),
TANNER MEDICAL CENTER EAST ALABAMA,1032 South Main St,,Wedowee,Randolph,AL,36278,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,12,,,POINT (-85.480028 33.296666),1447772751.0
JACK HUGHSTON MEMORIAL HOSPITAL,4401 RIVERCHASE DR,,Phenix City,Russell,AL,36867-7483,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,6,,,POINT (-85.006268 32.509707),1023050101.0
MAINSTREET FAMILY CARE MOODY,2211 MOODY PARKWAY,,Moody,Saint Clair,AL,35004,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-04T00:00:00.000,30,,,POINT (-86.51759 33.574087),
ASCENSION ST VINCENTS ST CLAIR,7063 VETERANS PKWY,,Pell City,Saint Clair,AL,35125-5114,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,,6,,,POINT (-86.301432 33.605082),
HMR OF AL RLH PHARMACY STATE VETERA,7054 VETERANS PKWY,Department of Pharmacy,Pell City,Saint Clair,AL,35125,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-01T00:00:00.000,12,,,POINT (-86.302064 33.605381),
INTEGRACARE PHARMACY,199 CORPORATE WOODS DRIVE,,Alabaster,Shelby,AL,35007,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,12,,,POINT (-86.790153 33.189282),1114359817.0
Southern Wellness LLC,321 1st Street North,,Alabaster,Shelby,AL,35007,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-04T00:00:00.000,30,,,POINT (-86.815543 33.24702),1437527009.0
MEDHELP 280,4600 HIGHWAY 280,SUITE 102,Birmingham,Shelby,AL,35242-5028,0173-0901-86,Sotrovimab,2022-03-02T00:00:00.000,2022-03-04T00:00:00.000,24,,,POINT (-86.708989 33.42929),1174681654.0
CHELSEA URGENT CARE,15582 Highway 280 South,#106,Chelsea,Shelby,AL,35043,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,12,,,POINT (-86.611754 33.351138),1043252505.0
MAINSTREET FAMILY CARE PELHAM,300 BIG MOUNTAIN CIR,,Pelham,Shelby,AL,35124,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-03T00:00:00.000,30,,,POINT (-86.795577 33.344418),
MEDHELP SHELBY,3143 PELHAM PKWY,,Pelham,Shelby,AL,35124,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,6,,,POINT (-86.810829 33.288866),1053832089.0
COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,,Sylacauga,Talladega,AL,35150-2913,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-04T00:00:00.000,36,,,POINT (-86.254598 33.164666),1972527265.0
MAINSTREET FAMILY CARE SYLACAUGA,40900 US HIGHWAY 280,,Sylacauga,Talladega,AL,35150,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-02-24T00:00:00.000,18,,,POINT (-86.291606 33.176097),
MAINSTREET FAMILY CARE TALLADEGA,837 EAST BATTLE STREET,,Talladega,Talladega,AL,35160,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-04T00:00:00.000,48,,,POINT (-86.084606 33.438781),
MAINSTREET FAMILY CARE ALEXANDER,2508 HIGHWAY 280,,Alexander City,Tallapoosa,AL,35010,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-04T00:00:00.000,24,,,POINT (-85.9789 32.939763),
RUSSELL MEDICAL CENTER,3316 Highway 280,,Alexander City,Tallapoosa,AL,35010,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,,12,,,POINT (-85.968394 32.93103),1881849024.0
LAKE MARTIN COMMUNITY HOSPITAL,201 MARIARDEN RD,,Dadeville,Tallapoosa,AL,36853-6244,0173-0901-86,Sotrovimab,2022-03-02T00:00:00.000,2022-03-04T00:00:00.000,6,,,POINT (-85.741632 32.818415),
ALLEGRA FAMILY CLINIC,1116 MITT LARY ROAD,,Northport,Tuscaloosa,AL,35475,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,18,,,,1578183190.0
NORTHPORT MEDICAL CENTER,2700 HOSPITAL DR,,Northport,Tuscaloosa,AL,35476,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-04T00:00:00.000,60,,,POINT (-87.569515 33.234872),1831480797.0
"SLCM, LLC",4310 WATERMELON RD,,Northport,Tuscaloosa,AL,35473-5166,0173-0901-86,Sotrovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,18,,,POINT (-87.548538 33.246657),1336474964.0
FIRST CARE FUSIONS,1251 MCFARLAND BLVD NE,,Tuscaloosa,Tuscaloosa,AL,35406-2205,0173-0901-86,Sotrovimab,2022-03-02T00:00:00.000,2022-03-04T00:00:00.000,18,,,POINT (-87.533781 33.229796),1164767083.0
WASHINGTON COUNTY HOSPITAL,14600 St. Stephens Avenue,,Chatom,Washington,AL,36518,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-03T00:00:00.000,36,,,POINT (-88.234641 31.460072),1487699203.0
J PAUL JONES HOSPITAL,317 MCWILLIAMS AVE,,Camden,Wilcox,AL,36726-1610,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,12,,,POINT (-87.299439 31.997533),1477520526.0
LAKELAND COMMUNITY HOSPITAL,42024 Hwy 195 East,,Haleyville,Winston,AL,35565,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,6,,,POINT (-87.589857 34.241718),1275600967.0
ASHLEY COUNTY MED CENTER,1015 UNITY RD,,Crossett,Ashley,AR,71635,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,42,,,POINT (-91.939011 33.137339),
Baxter Regional Medical Center,624 Hospital Drive,,Mountain Home,Baxter,AR,72653,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-05T00:00:00.000,42,,,POINT (-92.395905 36.343067),1164770293.0
OZARKS COMMUNITY HOSPITAL GRAVETTE,1101 JACKSON,,Gravette,Benton,AR,72736,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-04T00:00:00.000,12,,,,
MERCY HOSPITAL ROGERS,2710 RIFE MEDICAL LN,,Rogers,Benton,AR,72758,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,60,,,POINT (-94.184709 36.309562),
NORTH ARKANSAS MEDICAL CENTER,620 N MAIN ST,,Harrison,Boone,AR,72601,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,42,,,POINT (-93.107153 36.236124),1275523912.0
BRADLEY CO MED CENTER - EH,404 S BRADLEY ST,,Warren,Bradley,AR,71671,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,12,,,POINT (-92.058665 33.610538),1194741611.0
MERCY HOSPITAL BERRYVILLE,214 CARTER ST,,Berryville,Carroll,AR,72616,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,6,,,POINT (-93.551474 36.358381),
NEA BAPTIST MEMORIAL HOSP PHARMACY,4800 E JOHNSON AVE,,Jonesboro,Craighead,AR,72401,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-25T00:00:00.000,72,,,POINT (-90.635674 35.864196),
ST. BERNARD MEDICAL CENTER,225 E WASHINGTON AVE,,Jonesboro,Craighead,AR,72401,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,24,,,POINT (-90.703102 35.838397),
MCGEHEE HOSPITAL,900 S THIRD ST,,Mcgehee,Desha,AR,71654,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,6,,,POINT (-91.39296 33.618126),
Arkansas Methodist Medical Center,900 W Kingshighway,,Paragould,Greene,AR,72450,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-25T00:00:00.000,24,,,POINT (-90.499051 36.052593),
WHITE RIVER MED CENTER,1710 HARRISON ST,,Batesville,Independence,AR,72501,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-25T00:00:00.000,12,,,POINT (-91.634368 35.769566),
DOCTORS ORDERS PHARMACY #2,2302 W 28TH AVE,Suite B,Pine Bluff,Jefferson,AR,71603,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,54,,,POINT (-92.026468 34.201824),
JEFFERSON REGIONAL MEDICAL CTR,1600 W 40TH AVE,,Pine Bluff,Jefferson,AR,71603,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,36,,,POINT (-92.018448 34.189066),
JOHNSON REGIONAL MEDICAL CENTER,1100 E POPLAR ST,,Clarksville,Johnson,AR,72830,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-25T00:00:00.000,24,,,POINT (-93.445703 35.464382),1134116049.0
LITTLE RIVER MEMORIAL HOSPITAL,451 W LOCKE,,Ashdown,Little River,AR,71822,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,12,,,POINT (-94.135024 33.669572),
CABOT EMERGENCY HOSPITAL,212 WILLIE RAY DR,,Cabot,Lonoke,AR,72023,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,18,,,POINT (-92.010551 34.996757),
FAMILY MED ASSOCIATES BLYTHEVILLE,1521 N 10TH ST,STE C,Blytheville,Mississippi,AR,72315,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,24,,,POINT (-89.914518 35.942578),
ARKANSAS HEART HOSPITAL,1701 S SHACKELFORD RD,,Little Rock,Pulaski,AR,72211,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,12,,,POINT (-92.394431 34.73916),
Baptist Health Medical Center - LR,9601 BAPTISIT HEALTH DR,,Little Rock,Pulaski,AR,72205,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,126,,,POINT (-92.3813 34.745758),
CHI ST. VINCENT INFIRMARY,2 ST. VINCENT CIR,UNIT ATTN. PHARMACY,Little Rock,Pulaski,AR,72205,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,30,,,POINT (-92.338251 34.750183),
UAMS,4301 W. Markham St. Slot 571,"Pharmacy Stores Stockroom, G1030",Little Rock,Pulaski,AR,72205,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,54,,,POINT (-92.321037 34.751585),1477549756.0
BAPTIST HLTH MED CEN-NLR,3333 SPRINGHILL DR,,North Little Rock,Pulaski,AR,72117,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-03T00:00:00.000,12,,,POINT (-92.218633 34.784075),
Premier Pharmacy Care,760 Michaela Dr,,North Little Rock,Pulaski,AR,72117,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,12,,,POINT (-92.140372 34.734066),1558764159.0
FIVE RIVERS MED CENTER,2801 MEDICAL CENTER DR,,Pocahontas,Randolph,AR,72455,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,54,,,POINT (-90.996348 36.289922),
WEST SIDE PHARMACY,620 W South St,,Benton,Saline,AR,72015,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,30,,,POINT (-92.593674 34.563662),
BOSTON MOUNTAIN RURAL HLTH,2263 AR-65 N,,Marshall,Searcy,AR,72650,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-04T00:00:00.000,12,,,POINT (-92.663575 35.908298),
De Queen Health and Wellness,1357 W Collin Raye Drive,,De Queen,Sevier,AR,71832,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,180,,,POINT (-94.357178 34.046177),
RANDY WALKER MD,1553 W COLLIN RAYE DR,,De Queen,Sevier,AR,71832,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,78,,,POINT (-94.374041 34.045302),1114185121.0
DR. ANDYS FAMILY PRACTICE,1809 Ozarka College Drive,,Mountain View,Stone,AR,72560,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-04T00:00:00.000,84,,,POINT (-92.088043 35.85684),
MEDICAL CENTER OF SOUTH ARKANSAS,700 W GROVE ST,,El Dorado,Union,AR,71730,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,24,,,POINT (-92.67103 33.218378),
DELTA MEDICAL INFUSION LLC,375 E MILLSAP RD,UNIT SUITE 3,Fayetteville,Washington,AR,72703,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,24,,,POINT (-94.152058 36.113946),
WASHINGTON REGIONAL MED. CNTR.,3215 N NORTHHILLS BLVD,,Fayetteville,Washington,AR,72703,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,30,,,POINT (-94.157859 36.11091),
Advanced Care Hospital,1200 South Main Street,,Searcy,White,AR,72143,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,54,,,POINT (-91.732412 35.233805),
DARDANELLE MEDREG CV19-1,200 N 3RD ST,,Dardanelle,Yell,AR,72834,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-25T00:00:00.000,18,,,POINT (-93.156987 35.220917),
AMERICAN SAMOA DEPT OF HEALTH,3965 LYONS PARK,LUA ST,Pago Pago,American Samoa,AS,96799,0173-0901-86,Sotrovimab,2022-02-25T00:00:00.000,2022-03-02T00:00:00.000,6,,,,
LBJ TROPICAL MEDICAL CENTER,FAGAALU VILLAGE,,Pago Pago,American Samoa,AS,96799,0173-0901-86,Sotrovimab,2022-02-25T00:00:00.000,2022-03-01T00:00:00.000,90,,,,
Chinle Comprehensive Healthcare,Hwy 191 and Hospital Road,,Chinle,Apache,AZ,86503,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-02T00:00:00.000,54,,,,
FORT DEFIANCE INDIAN HOSPITAL,CORNER OF N12 AND N7,,Fort Defiance,Apache,AZ,86504,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-02T00:00:00.000,36,,,,
WHITE MOUNTAIN REGIONAL MED CENTER,118 S MOUNTAIN AVE,,Springerville,Apache,AZ,85938,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,24,,,POINT (-109.286569 34.132097),
BENSON HOSPITAL,450 S OCOTILLO AVE,,Benson,Cochise,AZ,85602,0173-0901-86,Sotrovimab,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,12,,,POINT (-110.307121 31.965078),
COPPER QUEEN COMMUNITY HOSPITAL,101 COLE AVE,,Bisbee,Cochise,AZ,85603,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,42,,,POINT (-109.882884 31.417205),
FLAGSTAFF MEDICAL CENTER,1200 N. BEAVER ST.,,Flagstaff,Coconino,AZ,86001,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,24,,,POINT (-111.645007 35.20914),
TUBA CITY REG HEALTH CARE CENTER,3008 EAST BIRCH AVE,,Tuba City,Coconino,AZ,86045,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-02T00:00:00.000,96,,,,
COBRE VALLEY REGIONAL MED CENTER,5880 S HOSPITAL DR,,Globe,Gila,AZ,85501,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,,18,,,POINT (-110.827024 33.409962),
BANNER PAYSON MEDICAL CENTER,807 S. PONDEROSA ST,,Payson,Gila,AZ,85541,0173-0901-86,Sotrovimab,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,30,,,POINT (-111.321352 34.23123),
LA PAZ REGIONAL HOSPITAL,1200 W MOHAVE RD,,Parker,La Paz,AZ,85344,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,24,,,POINT (-114.285431 34.135209),
BANNER GOLDFIELD MEDICAL CENTER,2050 W SOUTHERN AVE,,Apache Junction,Maricopa,AZ,85120,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,12,,,POINT (-111.567221 33.393357),
Premier Care Medical Services,212 W Superstition Blvd,Suite 101,Apache Junction,Maricopa,AZ,85120,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,108,,,POINT (-111.548595 33.422345),
FOUNTAIN HILLS MEDICAL CENTER,9700 N SAGUARO BLVD,,Fountain Hills,Maricopa,AZ,85268,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,108,,,POINT (-111.713408 33.57397),
MERCY GILBERT MEDICAL CENTER,3555 S. VAL VISTA DR.,,Gilbert,Maricopa,AZ,85297,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,36,,,POINT (-111.75531 33.286696),
Stat Care Medical Services,3738 E Woodside Way,,Gilbert,Maricopa,AZ,85297,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,30,,,,1609463710.0
NEW RIVER TRAIL CENTER,"7701 W Aspera Blvd, Suite 103",,Glendale,Maricopa,AZ,85308,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,150,,,POINT (-112.22523 33.669972),
ST JOSEPHS WESTGATE MEDICAL CTR,7300 N 99th Ave,,Glendale,Maricopa,AZ,85307,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,24,,,POINT (-112.272487 33.541992),
Arizona Clinical Trials,2152 S. Vineyard Ave,"Bldg. 8, Suite 123",Mesa,Maricopa,AZ,85210,0173-0901-86,Sotrovimab,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,60,,,POINT (-111.844212 33.375771),1730496274.0
BANNER DESERT MEDICAL CENTER,1400 S DOBSON RD,,Mesa,Maricopa,AZ,85202,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,234,,,POINT (-111.874624 33.39091),
Banner Baywood Medical Center,6644 E Baywood Ave,Acute Pharmacy,Mesa,Maricopa,AZ,85206,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-02-22T00:00:00.000,228,,,POINT (-111.687625 33.410468),
GET WELL NOW,4406 E Main St,Suite 106,Mesa,Maricopa,AZ,85205,0173-0901-86,Sotrovimab,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,30,,,POINT (-111.73591 33.415562),1639538986.0
ABRAZO CENTRAL PHARMACY,2000 W BETHANY HOME RD,Attn: Pharmacy Resource Center,Phoenix,Maricopa,AZ,85015,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,66,,,POINT (-112.102072 33.52412),
Amber Specialty Pharmacy Phoenix,"4602 North 16th Street, Suite 200",,Phoenix,Maricopa,AZ,85016,0173-0901-86,Sotrovimab,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,48,,,POINT (-112.047557 33.504014),
ST JOSEPHS HOSPITAL AND MEDICAL CTR,350 W Thomas Rd.,,Phoenix,Maricopa,AZ,85013,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,24,,,POINT (-112.079431 33.480298),
Valleywise Health Medical Center,2601 E ROOSEVELT ST.,(INPATIENT PHARMACY),Phoenix,Maricopa,AZ,85008,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,24,,,POINT (-112.026329 33.458524),
BANNER IRONWOOD MEDICAL CENTER,37000 N GANTZEL ROAD,,San Tan Valley,Maricopa,AZ,85140,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,24,,,POINT (-111.563447 33.214839),
MAYO CLINIC PHOENIX,13400 E Shea Blvd,ATTN: PHARMACY SUITE 1-136E,Scottsdale,Maricopa,AZ,85259,0173-0901-86,Sotrovimab,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,240,,,POINT (-111.790095 33.582481),1154392231.0
Scottsdale Osborn Medical Center,7400 E. OSBORN RD.,ATTN: PHARMACY,Scottsdale,Maricopa,AZ,85251,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,36,,,POINT (-111.922944 33.48764),
Dispatch Health,4602 E University Ave,Suite 150,Tempe,Maricopa,AZ,85034,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,6,,,POINT (-111.982858 33.421939),
Soleo Health,415 S 48th St,Suite 101,Tempe,Maricopa,AZ,85281,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,6,,,POINT (-111.977391 33.425651),1104230176.0
WESTERN ARIZONA REGIONAL MED CTR,2735 SILVER CREEK RD,,Bullhead City,Mohave,AZ,86442,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,12,,,POINT (-114.555409 35.109877),
KINGMAN REGIONAL MEDICAL CENTER,3269 N STOCKTON HILL RD,INPATIENT HOSPITAL,Kingman,Mohave,AZ,86409,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,30,,,POINT (-114.035814 35.219919),
HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LN,ATTN: PHARMACY,Lake Havasu City,Mohave,AZ,86403,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,24,,,POINT (-114.338536 34.479979),
Whiteriver Indian Hospital,200 West Hospital Drive,,Whiteriver,Navajo,AZ,85941,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-02T00:00:00.000,120,,,POINT (-109.959764 33.875935),
Arizona Liver Health Tucson,1601 N Swan Rd,,Tucson,Pima,AZ,85712,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,204,,,POINT (-110.892634 32.241877),1619189800.0
BANNER UNIVERSITY MED CENTER TUCSON,2800 E AJO WAY,,Tucson,Pima,AZ,85713,0173-0901-86,Sotrovimab,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,510,,,POINT (-110.931116 32.17788),
Banner Abrams Family Medicine,3950 S Country Club Ste 130,,Tucson,Pima,AZ,85714,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-02-22T00:00:00.000,222,,,POINT (-110.926362 32.176131),1255394185.0
CARONDELET ST. JOSEPHS HOSPITAL,350 N. WILMONT,,Tucson,Pima,AZ,85711,0173-0901-86,Sotrovimab,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,24,,,,
MD ACUTE,310 N WILMOT ROAD,SUITE 206,Tucson,Pima,AZ,85711,0173-0901-86,Sotrovimab,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,60,,,POINT (-110.857838 32.225219),
Exceptional Hospital - Maricopa,19060 N John Wayne Parkway,,Maricopa,Pinal,AZ,85139,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,102,,,POINT (-112.049098 33.053119),
HU HU KAM MEMORIAL HOSPITAL,483 W SEED FARM RD,,Sacaton,Pinal,AZ,85147,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-02T00:00:00.000,36,,,POINT (-111.759025 33.074121),
Verde Valley Medical Center,269 S CANDY LN,,Cottonwood,Yavapai,AZ,86326,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,30,,,POINT (-112.031603 34.73526),
YAVAPAI REGIONAL MED CENTER WEST,1003 WILLOW CREEK RD,,Prescott,Yavapai,AZ,86301,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,12,,,POINT (-112.482048 34.558983),
Yavapai Regional Medical Ctr East,7700 EAST FLORENTINE RD,HOSPITAL PHARMACY - 1ST FLOOR,Prescott Valley,Yavapai,AZ,86314,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,12,,,POINT (-112.330284 34.588152),
YUMA REGIONAL MED CENTER-INPATIENT,2400 S AVE A,C/O INPATIENT PHARMACY,Yuma,Yuma,AZ,85364,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-02-22T00:00:00.000,60,,,POINT (-114.633238 32.683899),1194706655.0
ALTA BATES SUMMIT MEDICAL CENTER,2450 ASHBY AVENUE,,Berkeley,Alameda,CA,94705,0173-0901-86,Sotrovimab,2022-03-04T00:00:00.000,2022-03-08T00:00:00.000,54,,,POINT (-122.257994 37.856408),1639523004.0
WASHINGTON HOSPITAL HEALTHCARE SYST,2000 Mowry Ave,,Fremont,Alameda,CA,94538-1716,0173-0901-86,Sotrovimab,2022-02-26T00:00:00.000,2022-03-01T00:00:00.000,12,,,POINT (-121.980894 37.557625),
ST. ROSE HOSPITAL,27200 CALAROGA AVE,,Hayward,Alameda,CA,94545,0173-0901-86,Sotrovimab,2022-02-26T00:00:00.000,2022-03-01T00:00:00.000,48,,,POINT (-122.089758 37.63299),
Highland Hospital,1411 East 31st Street,,Oakland,Alameda,CA,94602,0173-0901-86,Sotrovimab,2022-03-04T00:00:00.000,2022-03-08T00:00:00.000,12,,,POINT (-122.231125 37.79922),
KAISER PERM PHCY #10A,"275 W Macarthur Blvd,Hosp Bldg",5th floor Inpatient Pharm,Oakland,Alameda,CA,94611,0173-0901-86,Sotrovimab,2022-03-04T00:00:00.000,2022-03-08T00:00:00.000,180,,,POINT (-122.257637 37.823888),
"Total Infusion, Inc.",6955 Foothill Blvd,Suite 67A,Oakland,Alameda,CA,94605,0173-0901-86,Sotrovimab,2022-02-26T00:00:00.000,2022-03-01T00:00:00.000,168,,,POINT (-122.173262 37.769243),1033779947.0
VALLEYCARE MEDICAL FOUNDATION,5555 West Las Positas Blvd,,Pleasanton,Alameda,CA,94588,0173-0901-86,Sotrovimab,2022-02-26T00:00:00.000,2022-03-01T00:00:00.000,12,,,POINT (-121.880027 37.692133),
INFECTIOUS DISEASE DOCTORS MEDICAL,365 Lennon Lane Ste 200,,Walnut Creek,Contra Costa,CA,94598,0173-0901-86,Sotrovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,24,,,POINT (-122.030096 37.927866),1134145055.0
