State Date       Time   Providers Details
AZ    2022-03-16 18-51  +6        ['AZ,Ganado,86505,Sage Memorial Hospital', 'AZ,Kayenta,86033,Kayenta Health Center', 'AZ,Mesa,85205,Get Well Now', 'AZ,Tsaile,86556,Tsaile Health Center', 'AZ,Tucson,85745,Walgreens Store #13822', 'AZ,Winslow,86047,Winslow Indian Health Care Center']
AZ    2022-03-16 18-51  -46       ['AZ,Cave Creek,85331,Cvs Store #07852', 'AZ,Chandler,85226,Cvs Store #03965', 'AZ,Chandler,85248,Cvs Store #05038', 'AZ,Chandler,85249,Cvs Store #07075', 'AZ,Coolidge,85128,Walmart Pharmacy #2778', 'AZ,Fort Huachuca,85613,Raymond W. Bliss Army Health Center', 'AZ,Gilbert,85295,Cvs Store #05891', 'AZ,Gilbert,85296,Cvs Store #03268', 'AZ,Glendale,85308,Cvs Store #00017', 'AZ,Goodyear,85395,Cvs Store #03749', 'AZ,Kingman,86409,Walmart Pharmacy #2051', 'AZ,Laveen,85339,Cvs Store #05892', 'AZ,Mesa,85205,Cvs Store #04795', 'AZ,Mesa,85206,Cvs Store #05026', 'AZ,Oro Valley,85737,Cvs Store #10006', 'AZ,Peoria,85381,Cvs Store #00069', 'AZ,Peoria,85382,Walgreens Store #05353', 'AZ,Phoenix,85008,Valleywise Health Medical Center', 'AZ,Phoenix,85016,Cvs Store #08366', 'AZ,Phoenix,85016,Phoenix Indian Medical Center', 'AZ,Phoenix,85017,Walmart Pharmacy #5330', 'AZ,Phoenix,85019,Cvs Store #11478', 'AZ,Phoenix,85023,Cvs Store #07116', 'AZ,Phoenix,85035,Walgreens Store #06021', 'AZ,Phoenix,85035,Walmart Pharmacy #1549', 'AZ,Phoenix,85037,Cvs Store #07263', 'AZ,Phoenix,85044,Cvs Store #09290', 'AZ,Phoenix,85050,Cvs Store #03264', 'AZ,Phoenix,85085,Cvs Store #10150', 'AZ,Queen Creek,85142,Cvs Store #01720', 'AZ,Red Mesa,86514,Four Corners Regional Health Center', 'AZ,Scottsdale,85254,Cvs Store #10529', 'AZ,Scottsdale,85256,Salt River Integrated Health Care', 'AZ,Scottsdale,85260,Cvs Store #09252', 'AZ,Sun City,85351,Banner Boswell Medical Center', 'AZ,Surprise,85374,Cvs Store #05477', 'AZ,Tempe,85281,Cvs Store #10928', 'AZ,Tempe,85282,Cvs Store #00033', 'AZ,Tucson,85705,Cvs Store #07841', 'AZ,Tucson,85716,Cvs Store #07876', 'AZ,Tucson,85730,Cvs Store #07855', 'AZ,Tucson,85741,Cvs Store #09273', 'AZ,Tucson,85746,Cvs Store #09374', 'AZ,Tucson,85746,Tonhc San Xavier Health Center', 'AZ,Tucson,85749,Cvs Store #09302', 'AZ,Tucson,85750,Cvs Store #09277']
AZ    2022-03-18 09-58  +9        ['AZ,Chandler,85226,Omnicare Of Chandler #48205', 'AZ,Flagstaff,86001,Flagstaff Pharmacy', 'AZ,Phoenix,85035,Walmart Pharmacy #1549', 'AZ,Prescott,86305,Omnicare Of Prescott #48206', 'AZ,San Luis,85349,Walmart Pharmacy #4337', 'AZ,Sun City,85351,Banner Boswell Medical Center', 'AZ,Tucson,85710,Walmart Pharmacy #1291', 'AZ,Tucson,85710,Walmart Pharmacy #3049', 'AZ,Yuma,85365,Sams Pharmacy #6205']
AZ    2022-03-18 09-58  -2        ['AZ,Peridot,85542,San Carlos Healthcare Corporation', 'AZ,Whiteriver,85941,Whiteriver Indian Hospital']
AZ    2022-03-18 11-17  +1        ['AZ,Mesa,85209,Frys Pharmacy 66000686']
AZ    2022-03-18 11-17  -3        ['AZ,Fort Defiance,86504,Fort Defiance Indian Hospital', 'AZ,Phoenix,85042,Mountain Park Hc - Baseline', 'AZ,Tucson,85745,El Rio Santa Cruz Neighborhood']
AZ    2022-03-19 11-58  -1        ['AZ,Mesa,85205,Get Well Now']
AZ    2022-03-20 06-05  -1        ['AZ,Winslow,86047,Winslow Indian Health Care Center']
AR    2021-12-30 09-20  +5        ['AR,Fayetteville,72703,Washington Regional Med. Cntr.', 'AR,Jonesboro,72401,Nea Baptist Memorial Hosp Pharmacy', 'AR,Jonesboro,72401,St. Bernard Medical Center', 'AR,Little Rock,72205,Baptist Health Medical Center - Lr', 'AR,Little Rock,72205,Uams']
AR    2022-01-03 16-32  +3        ['AR,El Dorado,71730,Medical Center Of South Arkansas', 'AR,Little Rock,72205,Chi St. Vincent Infirmary', 'AR,Pine Bluff,71603,Jefferson Regional Medical Ctr']
AR    2022-01-13 10-07  +1        ['AR,Fayetteville,72703,V16 564 Fayetteville, Ar']
AR    2022-01-14 15-37  +5        ['AR,Benton,72015,West Side Pharmacy', 'AR,De Queen,71832,De Queen Health And Wellness Pharma', 'AR,North Little Rock,72117,Premier Pharmacy Care', 'AR,Pine Bluff,71603,Doctors Orders Pharmacy #2', 'AR,Springdale,72764,Community Clinic Springdale']
AR    2022-01-19 08-05  +9        ['AR,Alma,72921,Coleman Pharmacy Of Alma', 'AR,Batesville,72501,Econo-Mart Pharmacy', 'AR,Corning,72422,Goodman Drug Company', 'AR,Lake Village,71653,Hunters Pharmacy, Inc', 'AR,Little Rock,72205,Remedy Drug', 'AR,Little Rock,72207,Kavanaugh Pharmacy', 'AR,Little Rock,72211,The Pharmacy At Wellington', 'AR,Maumelle,72113,Achor Family Pharmacy', 'AR,Springdale,72764,Community Pharmacy Of Springdale']
AR    2022-01-28 17-11  +2        ['AR,Fort Smith,72903,Laws Drug Store', 'AR,Lonoke,72086,Lackie Drug Store']
AR    2022-02-02 09-09  -12       ['AR,Benton,72015,Walmart Pharmacy #85', 'AR,Benton,72015,West Side Pharmacy', 'AR,Blytheville,72315,Walmart Pharmacy #62', 'AR,Fayetteville,72703,Washington Regional Med. Cntr.', 'AR,Harrison,72601,Walmart Pharmacy #2', 'AR,Huntsville,72740,Walmart Pharmacy #373', 'AR,Jonesboro,72401,St. Bernard Medical Center', 'AR,Jonesboro,72401,Walmart Pharmacy #6943', 'AR,Little Rock,72205,Chi St. Vincent Infirmary', 'AR,Little Rock,72209,Walmart Pharmacy #124', 'AR,Springdale,72762,Walmart Pharmacy #4108', 'AR,Van Buren,72956,Walmart Pharmacy #16']
AR    2022-02-04 09-14  +9        ['AR,Benton,72015,Walmart Pharmacy #85', 'AR,Benton,72015,West Side Pharmacy', 'AR,Blytheville,72315,Walmart Pharmacy #62', 'AR,Harrison,72601,Walmart Pharmacy #2', 'AR,Jonesboro,72401,St. Bernard Medical Center', 'AR,Jonesboro,72401,Walmart Pharmacy #6943', 'AR,Little Rock,72209,Walmart Pharmacy #124', 'AR,Springdale,72762,Walmart Pharmacy #4108', 'AR,Van Buren,72956,Walmart Pharmacy #16']
AR    2022-02-04 09-14  -2        ['AR,North Little Rock,72117,Premier Pharmacy Care', 'AR,Pine Bluff,71603,Doctors Orders Pharmacy #2']
AR    2022-02-10 21-04  +8        ['AR,Camden,71701,Camden Drug', 'AR,De Queen,71832,De Queen Health And Wellness', 'AR,Fayetteville,72701,Collier Drug- Dickson St', 'AR,Huntsville,72740,Walmart Pharmacy #373', 'AR,Little Rock,72210,Walgreens Store #15792', 'AR,Magnolia,71753,Wilson-Bearden Pharmacy', 'AR,North Little Rock,72117,Premier Pharmacy Care', 'AR,Portland,71663,Portland Drug, Llc']
AR    2022-02-10 21-04  -1        ['AR,Fayetteville,72703,V16 564 Fayetteville, Ar']
AR    2022-02-14 09-23  +1        ['AR,Springdale,72762,Premier Pharmacy - Springdale']
AR    2022-02-16 08-11  -2        ['AR,Ozark,72949,Walmart Pharmacy #209', 'AR,Springdale,72762,Walmart Pharmacy #4108']
AR    2022-02-16 08-23  +4        ['AR,Mountain View,72560,Mitchells Main Street Pharmacy', 'AR,North Little Rock,72116,Medicine Man Pharmacy Jfk', 'AR,Ozark,72949,Walmart Pharmacy #209', 'AR,Warren,71671,Gannaway Drug Store']
AR    2022-02-16 18-37  +6        ['AR,Fayetteville,72703,V16 564 Fayetteville, Ar', 'AR,Leachville,72438,Southern Pharmacy Arkansas Main St', 'AR,Little Rock,72205,Dons Pharmacy', 'AR,Pine Bluff,71603,Doctors Orders Pharmacy #2', 'AR,Pine Bluff,71603,Doctors Orders Pharmacy 2', 'AR,Russellville,72801,Rose Drug Of Russellville, Inc']
AR    2022-02-16 18-37  -6        ['AR,Camden,71701,Camden Drug', 'AR,De Queen,71832,De Queen Health And Wellness', 'AR,Fayetteville,72701,Collier Drug- Dickson St', 'AR,Little Rock,72210,Walgreens Store #15792', 'AR,Magnolia,71753,Wilson-Bearden Pharmacy', 'AR,Portland,71663,Portland Drug, Llc']
AR    2022-02-18 15-54  +1        ['AR,Fort Smith,72901,Andersons Discount Pharmacy']
AR    2022-02-18 16-04  +4        ['AR,Fayetteville,72703,Washington Regional Med. Cntr.', 'AR,Jonesboro,72401,The Medicine Shoppe #0618', 'AR,Little Rock,72205,Chi St. Vincent Infirmary', 'AR,Springdale,72762,Walmart Pharmacy #4108']
AR    2022-02-22 09-09  -4        ['AR,Fayetteville,72703,V16 564 Fayetteville, Ar', 'AR,Fayetteville,72703,Washington Regional Med. Cntr.', 'AR,Jonesboro,72401,The Medicine Shoppe #0618', 'AR,Little Rock,72205,Chi St. Vincent Infirmary']
AR    2022-02-24 09-51  +2        ['AR,Jonesboro,72401,The Medicine Shoppe #0618', 'AR,Little Rock,72205,Chi St. Vincent Infirmary']
AR    2022-03-03 09-56  +7        ['AR,Crossett,71635,Bakers Pharmacy', 'AR,Fayetteville,72701,Medical Arts Pharmacy', 'AR,Glenwood,71943,Glenwood Family Medicine', 'AR,Hot Springs National Park,71913,Hamilton West Family Medicine', 'AR,Hot Springs,71901,Fountain Lake Family Medicine', 'AR,Hot Springs,71901,Lakeside Family Medicine', 'AR,Mena,71953,First Care Family Medicine Mena']
AR    2022-03-03 10-04  +2        ['AR,Jonesboro,72401,The Medicine Shoppe- Jonesboro', 'AR,West Memphis,72301,East Arkansas Family Health Center']
AR    2022-03-16 18-51  +5        ['AR,Jonesboro,72401,Southern Pharmacy Of Arkansas', 'AR,Lepanto,72354,Southern Pharm Arkansas Greenwood', 'AR,Little Rock,72210,Walgreens Store #15792', 'AR,Monette,72447,Southern Pharmacy Of Arkansas Drew', 'AR,North Little Rock,72116,Pharmerica']
AR    2022-03-16 18-51  -15       ['AR,Alma,72921,Coleman Pharmacy Of Alma', 'AR,Corning,72422,Goodman Drug Company', 'AR,Fayetteville,72701,Medical Arts Pharmacy', 'AR,Fort Smith,72901,Andersons Discount Pharmacy', 'AR,Jonesboro,72401,The Medicine Shoppe- Jonesboro', 'AR,Lake Village,71653,Hunters Pharmacy, Inc', 'AR,Little Rock,72205,Chi St. Vincent Infirmary', 'AR,Little Rock,72205,Dons Pharmacy', 'AR,Little Rock,72207,Kavanaugh Pharmacy', 'AR,Lonoke,72086,Lackie Drug Store', 'AR,Maumelle,72113,Achor Family Pharmacy', 'AR,Pine Bluff,71603,Doctors Orders Pharmacy #2', 'AR,Pine Bluff,71603,Doctors Orders Pharmacy 2', 'AR,Pine Bluff,71603,Jefferson Regional Medical Ctr', 'AR,Springdale,72762,Walmart Pharmacy #4108']
AR    2022-03-18 09-58  +4        ['AR,Fort Smith,72901,Andersons Discount Pharmacy', 'AR,Little Rock,72206,City Pharmacy', 'AR,North Little Rock,72117,Omnicare Of Little Rock #48204', 'AR,Springdale,72762,Collier Drug Store Willow Creek']
AR    2022-03-18 09-58  -1        ['AR,North Little Rock,72116,Medicine Man Pharmacy Jfk']
AR    2022-03-18 11-17  +10       ['AR,Corning,72422,Goodman Drug Company', 'AR,Crossett,71635,Gammels Clinic Pharmacy', 'AR,Crossett,71635,Walmart Pharmacy #167', 'AR,Fayetteville,72701,Medical Arts Pharmacy', 'AR,Fort Smith,72901,Walmart Pharmacy #125', 'AR,Hot Springs,71901,Walmart Pharmacy #5790', 'AR,North Little Rock,72117,Sams Pharmacy #8266', 'AR,North Little Rock,72117,Walmart Pharmacy #1105', 'AR,Osceola,72370,Walmart Pharmacy #74', 'AR,West Helena,72390,Walmart Pharmacy #714']
AR    2022-03-18 11-17  -3        ['AR,Crossett,71635,Bakers Pharmacy', 'AR,Springdale,72764,Community Clinic Springdale', 'AR,Warren,71671,Gannaway Drug Store']
AR    2022-03-19 08-15  +2        ['AR,Crossett,71635,Bakers Pharmacy', 'AR,Warren,71671,Gannaway Drug Store']
CA    2021-12-29 09-02  +152      ['CA,Adelanto,92301,Cvs Store #04291', 'CA,Anaheim,92802,Cvs Store #10225', 'CA,Antioch,94531,Cvs Store #04326', 'CA,Arvin,93203,Cvs Store #10810', 'CA,Bakersfield,93307,Cvs Store #02768', 'CA,Banning,92220,Rite Aid 05672', 'CA,Bell,90201,Cvs Store #08858', 'CA,Berkeley,94705,Alta Bates Summit Medical Center', 'CA,Brea,92821,Cvs Store #11111', 'CA,Buena Park,90620,Cvs Store #08861', 'CA,Ceres,95307,Rite Aid 06003', 'CA,Chino Hills,91709,Cvs Store #09705', 'CA,Chula Vista,91910,Cvs Store #09140', 'CA,Chula Vista,91911,Cvs Store #09196', 'CA,Coachella,92236,Cvs Store #05497', 'CA,Colton,92324,Cvs Store #10792', 'CA,Compton,90222,Rite Aid 06214', 'CA,Corona,92882,Cvs Store #09728', 'CA,Cypress,90630,Cvs Store #09575', 'CA,Daly City,94015,Cvs Store #10165', 'CA,Delano,93215,Rite Aid 05794', 'CA,Desert Hot Springs,92240,Walgreens Store #05037', 'CA,Dinuba,93618,Rite Aid 06522', 'CA,Downey,90240,Cvs Store #08867', 'CA,El Cajon,92020,Cvs Store #09818', 'CA,Escondido,92027,Cvs Store #09104', 'CA,Fallbrook,92028,Rite Aid 05631', 'CA,Fontana,92335,Cvs Store #09619', 'CA,Fontana,92336,Cvs Store #11035', 'CA,Fountain Valley,92708,Cvs Store #09569', 'CA,Fresno,93706,Rite Aid 06295', 'CA,Fresno,93727,Cvs Store #05422', 'CA,Fullerton,92831,Cvs Store #09598', 'CA,Garden Grove,92840,Cvs Store #08862', 'CA,Gilroy,95020,Valley Health Ctr Gilroy Family Pra', 'CA,Goleta,93117,Cvs Store #11216', 'CA,Hanford,93230,Cvs Store #09893', 'CA,Harbor City,90710,Kaiser Permanente- South Bay', 'CA,Hawthorne,90250,Cvs Store #05809', 'CA,Hemet,92544,Rite Aid 05722', 'CA,Hemet,92545,Cvs Store #09183', 'CA,Huntington Beach,92647,Cvs Store #07088', 'CA,Imperial Beach,91932,Cvs Store #09120', 'CA,Inglewood,90304,Cvs Store #09584', 'CA,Irvine,92614,Cvs Store #09561', 'CA,Jackson,95642,Cvs Store #09233', 'CA,Kerman,93630,Rite Aid 05853', 'CA,Kernville,93238,The Drug Store', 'CA,La Quinta,92253,Cvs Store #03341', 'CA,Lake Elsinore,92532,Cvs Store #09847', 'CA,Lancaster,93535,Bartz Altadonna Chc - Lancaster Gin', 'CA,Lancaster,93536,Cvs Store #09785', 'CA,Livingston,95334,Cvs Store #10360', 'CA,Lompoc,93436,Cvs Store #09871', 'CA,Long Beach,90804,Rite Aid 05525', 'CA,Long Beach,90806,The Childrens Clinic Fhc Smtf', 'CA,Long Beach,90813,Los Angeles County Long Beach Chc', 'CA,Los Angeles,90001,Cvs Store #04019', 'CA,Los Angeles,90011,Kedren Primary Care Clinic', 'CA,Los Angeles,90019,Rite Aid 06288', 'CA,Los Angeles,90027,Kp La Medical Center', 'CA,Los Angeles,90037,Sjwcfc S Mark Taper Fdn Cd + Env Hc', 'CA,Los Angeles,90064,Rite Aid 05456', 'CA,Lynwood,90262,Cvs Store #09123', 'CA,Madera,93637,Cvs Store #09986', 'CA,Mammoth Lakes,93546,Vons Pharmacy', 'CA,Merced,95340,Rite Aid 06007', 'CA,Milpitas,95035,Valley Health Center- Milpitas', 'CA,Modesto,95350,Cvs Store #01467', 'CA,Modesto,95351,Cvs Store #09874', 'CA,Modesto,95355,Rite Aid 06010', 'CA,Moreno Valley,92557,Cvs Store #09610', 'CA,Mount Shasta,96067,Rite Aid 06103', 'CA,Napa,94559,Cvs Store #07141', 'CA,National City,91950,Cvs Store #09138', 'CA,Nipomo,93444,Cvs Store #09782', 'CA,Oceanside,92054,Cvs Store #08866', 'CA,Olivehurst,95961,Rite Aid 06557', 'CA,Ontario,91761,Cvs Store #09727', 'CA,Orange,92867,Cvs Store #09744', 'CA,Orange,92869,Cvs Store #09119', 'CA,Orland,95963,Cvs Store #09188', 'CA,Pasadena,91106,Rite Aid 06255', 'CA,Patterson,95363,Cvs Store #09763', 'CA,Perris,92571,Rite Aid 05729', 'CA,Phelan,92371,Rite Aid 05700', 'CA,Pinole,94564,Cvs Store #09299', 'CA,Pittsburg,94565,Cvs Store #09875', 'CA,Porterville,93257,Rite Aid 05799', 'CA,Rancho Cucamonga,91730,Cvs Store #09724', 'CA,Rancho Santa Margarita,92688,Cvs Store #06770', 'CA,Red Bluff,96080,Cvs Store #03937', 'CA,Redding,96002,Rite Aid 06099', 'CA,Redwood City,94061,Rite Aid 05893', 'CA,Richmond,94804,Cvs Store #03078', 'CA,Riverside,92503,Cvs Store #09910', 'CA,Riverside,92505,Rite Aid 05714', 'CA,Rosamond,93560,Rite Aid 05846', 'CA,Roseville,95661,Rite Aid 04062', 'CA,Roseville,95747,Cvs Store #05091', 'CA,Rowland Heights,91748,Rite Aid 05591', 'CA,Sacramento,95828,Cdcr Central Fill Pharm', 'CA,Sacramento,95834,Pharmerica-Sacramento', 'CA,Salinas,93901,Cvs Store #09349', 'CA,San Bernardino,92404,Cvs Store #09341', 'CA,San Bernardino,92411,Community Hospital Of San Bernardin', 'CA,San Clemente,92672,Cvs Store #08893', 'CA,San Diego,92101,Cvs Store #10819', 'CA,San Diego,92107,Cvs Store #10508', 'CA,San Diego,92109,Cvs Store #09937', 'CA,San Diego,92113,Cvs Store #09193', 'CA,San Diego,92115,Cvs Store #09121', 'CA,San Diego,92154,Cvs Store #09115', 'CA,San Francisco,94110,Zuckerberg San Francisco General Ho', 'CA,San Jacinto,92582,Cvs Store #08943', 'CA,San Jacinto,92583,Walgreens Store #09021', 'CA,San Jose,95132,Cvs Store #09812', 'CA,San Mateo,94401,Cvs Store #09940', 'CA,Santa Ana,92701,Cvs Store #09583', 'CA,Santa Ana,92705,Cvs Store #08854', 'CA,Santa Ana,92706,Cvs Store #08849', 'CA,Santa Ana,92707,Cvs Store #05841', 'CA,Santa Clarita,91321,Cvs Store #09714', 'CA,Santa Maria,93454,Rite Aid 05836', 'CA,Santa Paula,93060,Rite Aid 05783', 'CA,Santa Rosa,95401,Cvs Store #09946', 'CA,Santa Rosa,95405,Cvs Store #09656', 'CA,Santa Rosa,95407,Rite Aid 04212', 'CA,Selma,93662,Rite Aid 05860', 'CA,Shafter,93263,Rite Aid 06302', 'CA,Soledad,93960,Cvs Store #03056', 'CA,Sonora,95370,Rite Aid 06016', 'CA,South Gate,90280,Mercy South Gate Pharmacy', 'CA,Stockton,95207,Cvs Store #09830', 'CA,Stockton,95207,Rite Aid 05998', 'CA,Studio City,91604,Janeo Llc Dba Elements Pharm', 'CA,Sunland,91040,Medex Pharmacies', 'CA,Sunnyvale,94086,Valley Health Center Sunnyvale', 'CA,Susanville,96130,Rite Aid 06105', 'CA,Tustin,92780,Cvs Store #08890', 'CA,Ukiah,95482,Rite Aid 06033', 'CA,Van Nuys,91401,Cosmed Pharmacy', 'CA,Van Nuys,91405,Mid-Valley Comprehensive Health Cen', 'CA,Visalia,93277,Rite Aid 05806', 'CA,Visalia,93291,Cvs Store #02541', 'CA,Vista,92083,Cvs Store #09574', 'CA,Vista,92084,Cvs Store #08857', 'CA,Walnut Creek,94596,Cvs Store #09545', 'CA,Wasco,93280,Rite Aid 05807', 'CA,Watsonville,95076,Cvs Store #09796', 'CA,Woodland,95695,Rite Aid 06066', 'CA,Yucaipa,92399,Cvs Store #09649']
CA    2021-12-30 09-20  +4        ['CA,Colton,92324,Arrowhead Regional Medical Center', 'CA,Gilroy,95020,Valley Health Center At Gilroy Ph', 'CA,Milpitas,95035,Valley Health Center At Milpitas Ph', 'CA,Sunnyvale,94086,Valley Health Center Sunnyvale Ph']
CA    2021-12-30 09-20  -3        ['CA,Gilroy,95020,Valley Health Ctr Gilroy Family Pra', 'CA,Milpitas,95035,Valley Health Center- Milpitas', 'CA,Sunnyvale,94086,Valley Health Center Sunnyvale']
CA    2022-01-03 16-32  +13       ['CA,Bellflower,90706,Tccfhc-Bellflower', 'CA,Cathedral City,92234,Borrego Pharmacy', 'CA,Lakeport,95453,North Lake Medical Pharmacy #2', 'CA,Lancaster,93534,High Desert Medical Group', 'CA,Los Angeles,90029,John Wesley Health Center Vermont', 'CA,Palm Springs,92262,Desert Oasis Healthcare Medical Gro', 'CA,Panorama City,91402,Kaiser Permanente - Panorama City', 'CA,Paramount,90723,Paramount Family Pharmacy', 'CA,Sacramento,95814,California Area Ihs', 'CA,Sacramento,95820,Sacramento County Pcc', 'CA,San Andreas,95249,Mark Twain St. Josephs Hospital', 'CA,San Bernardino,92408,San Bernardino County Dph', 'CA,Van Nuys,91411,Scmc Van Nuys']
CA    2022-01-04 16-56  +21       ['CA,Chino,91710,Chino Valley Medical Center', 'CA,Colusa,95932,Colusa Medical Center', 'CA,El Monte,91731,Herald Christian Health Center', 'CA,El Monte,91732,Scmc - El Monte', 'CA,Eureka,95501,Cloneys Long Term Care', 'CA,Fremont,94538,Kaiser Perm Fremont Medical Center', 'CA,Grass Valley,95945,Sierra Nevada Memorial Hospital', 'CA,Lancaster,93534,Wesley Health Center Health Wellne', 'CA,Los Angeles,90029,Queenscare Health Center Hollywood', 'CA,Mariposa,95338,Mariposa County Public Health', 'CA,Montclair,91763,Montclair Hospital Medical Center', 'CA,Napa,94558,Department Of State Hospitals-Napa', 'CA,Panorama City,91402,Center For Family Health And Educat', 'CA,Pomona,91766,East Valley Chc Pomona', 'CA,Quincy,95971,Quincy Pharmacy', 'CA,San Diego,92161,V22 664 San Diego, Ca', 'CA,San Jose,95111,Valley Health Center At Moorpark Ph', 'CA,San Jose,95112,Valley Health Center At Downtown Ph', 'CA,West Covina,91790,East Valley Chc W Covina', 'CA,Winterhaven,92283,Fort Yuma Health Center', 'CA,Yuba City,95993,Franklin Pharmacy']
CA    2022-01-05 18-07  +5        ['CA,Apple Valley,92307,St Mary Health Center-Apple Valley', 'CA,Placerville,95667,Robinsons Pharmacy', 'CA,Pleasanton,94588,Stanford Health Care Valleycare', 'CA,San Leandro,94577,Kaiser Fdn Hospital - San Leandro', 'CA,Vallejo,94589,Kaiser Nc - Vallejo Pharmacy 2212']
CA    2022-01-07 08-09  +3        ['CA,Alturas,96101,Modoc Medical Clinic', 'CA,Oakland,94611,Kaiser Foundation Hospital - Oaklan', 'CA,Victorville,92395,Desert Valley Hospital']
CA    2022-01-10 10-10  -1        ['CA,Sacramento,95814,California Area Ihs']
CA    2022-01-11 08-35  +14       ['CA,Berkeley,94710,W Berkeley Fam Prac', 'CA,Bishop,93514,Dwaynes Friendly Pharmacy', 'CA,Crescent City,95531,Sutter Coast Hospital', 'CA,Escondido,92025,Neighborhood Healthcare Escondido', 'CA,Manteca,95337,Kaiser Found Hospital Manteca', 'CA,Nipomo,93444,Comm Hlth Ctrs Santa Maria', 'CA,Oakland,94601,La Clinica De La Raza', 'CA,Oceanside,92055,Nh Camp Pendleton Ca', 'CA,San Diego,92113,Logan Heights Family Health Center', 'CA,San Diego,92134,Nmc San Diego Ca', 'CA,San Francisco,94118,North East Medical Services', 'CA,Santa Maria,93455,Josephine Preciado, Md', 'CA,Visa,92084,Vcc Vale Terrace', 'CA,Visalia,93291,Fam Hc Netw - Visalia Bridge Hc']
CA    2022-01-11 08-35  -1        ['CA,Winterhaven,92283,Fort Yuma Health Center']
CA    2022-01-12 08-07  +8        ['CA,Fremont,94538,Washington Hospital Healthcare Syst', 'CA,Martinez,94553,Contra Costa County Detention Fac', 'CA,Oxnard,93030,Clinicas Del Camino Real Inc- Oxnar', 'CA,Oxnard,93030,Clinicas Del Camino Real La Colonia', 'CA,Oxnard,93033,Clinicas Del Camino Real-Oceanview', 'CA,Rancho Cucamonga,91730,Kindred Hospital Rancho', 'CA,Santa Maria,93455,Santa Maria Health Care Center', 'CA,Santa Paula,93060,Clinicas Del Camino Real Inc-Santa']
CA    2022-01-12 08-07  -1        ['CA,Santa Maria,93455,Josephine Preciado, Md']
CA    2022-01-13 10-07  +5        ['CA,Beale Afb,95903,9Th Med Grp', 'CA,Mecca,92254,Mecca - Clinicas De Salud Del Puebl', 'CA,Palo Alto,94304,V21 640 Palo Alto, Ca', 'CA,San Francisco,94121,V21 662 San Francisco, Ca', 'CA,Twentynine Palms,92278,Nh Twentynine Palms Ca']
CA    2022-01-14 15-37  +17       ['CA,Apple Valley,92308,Rite Aid 06538', 'CA,Fullerton,92833,Rite Aid 06472', 'CA,Hollister,95023,Hazel Hawkins Memorial Hospital', 'CA,Lamont,93241,Rite Aid 06489', 'CA,Los Angeles,90011,Kedren Community Care Clinic', 'CA,Los Angeles,90021,Universal Community Health Center', 'CA,Mc Farland,93250,Rite Aid 06768', 'CA,Oxnard,93033,Las Islas Family Med Group North', 'CA,Salinas,93906,Cnty Of Monterey - Laurel Fam Prac', 'CA,San Fernando,91340,San Fernando Health Center', 'CA,San Rafael,94901,Marin Community Clinics - Campus', 'CA,Travis Afb,94535,60 Mdss/Sgslm', 'CA,Twentynine Palms,92277,Rite Aid 05685', 'CA,Victorville,92394,Rite Aid 06473', 'CA,Victorville,92395,Rite Aid 05705', 'CA,Visalia,93292,Rite Aid 06459', 'CA,Weaverville,96096,Cvs Store #09973']
