provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,courses_available,geocoded_address,npi,last_report_date,provider_status,provider_note
KAISER SC - BALDWIN PARK MEDICAL CE,1011 BALDWIN PARK BLVD.,MOB 1 PHCY 552,Baldwin Park,Los Angeles,CA,91706,00310-7442-02,Evusheld,286.0,POINT (-117.985935 34.065375),,2022-05-24T00:00:00.000,ACTIVE,
RELIABLE MEDICAL ASSOCIATES,8677 WILSHIRE BLVD,,Beverly Hills,Los Angeles,CA,90211,00310-7442-02,Evusheld,48.0,POINT (-118.38081 34.06667),,2022-05-25T00:00:00.000,ACTIVE,
Prov St Josephs HC Disney FCC,501 S. Buena Vista St,Main Pharmacy,Burbank,Los Angeles,CA,91505,00310-7442-02,Evusheld,170.0,POINT (-118.3284 34.15701),,2022-05-13T00:00:00.000,ACTIVE,
ADVANCED ARTHRITIS RHEUMATOLOGY,17100 NORWALK BLVD STE 101,,Cerritos,Los Angeles,CA,90703,00310-7442-02,Evusheld,117.0,POINT (-118.071778 33.875685),1053325761.0,2022-05-02T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
NEW ERA INFUSION,17100 NORWALK BLVD STE 103,,Cerritos,Los Angeles,CA,90703,00310-7442-02,Evusheld,119.0,POINT (-118.071778 33.875685),1053325761.0,2022-05-03T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Foothills Infectious Disease Med,935 West Foothill Blvd.,,Claremont,Los Angeles,CA,91711,00310-7442-02,Evusheld,24.0,POINT (-117.73238 34.10745),,2022-04-11T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Covina Arthritis Clinic,500 W. San Bernardino Ave,A,Covina,Los Angeles,CA,91722,00310-7442-02,Evusheld,16.0,POINT (-117.89942 34.08917),1942309745.0,2022-05-19T00:00:00.000,ACTIVE,
"IV League, Inc",6076 bristol parkway,Ste 104,Culver City,Los Angeles,CA,90230,00310-7442-02,Evusheld,6.0,POINT (-118.386949 33.985325),,2022-05-24T00:00:00.000,ACTIVE,
KAISER SC - DOWNEY MEDICAL CENTER,9353 IMPERIAL HWY 1ST FLOOR,,Downey,Los Angeles,CA,90242,00310-7442-02,Evusheld,532.0,POINT (-118.12902 33.91709),,2022-05-24T00:00:00.000,ACTIVE,
CITY OF HOPE NATIONAL MEDICAL CENTE,1500 DUARTE RD,,Duarte,Los Angeles,CA,91010,00310-7442-02,Evusheld,31.0,POINT (-117.97374 34.1307),,2022-05-24T00:00:00.000,ACTIVE,
Synergy Hematology Oncology Medical,5363 Balboa Blvd,Ste 345,Encino,Los Angeles,CA,91316,00310-7442-02,Evusheld,38.0,POINT (-118.50129 34.16893),,2022-05-17T00:00:00.000,ACTIVE,
Owl Rexall Drug,837 W Arrow Hwy,,Glendora,Los Angeles,CA,91740,00310-7442-02,Evusheld,72.0,POINT (-117.87826 34.10624),1245277623.0,2022-05-23T00:00:00.000,ACTIVE,
KAISER PERMANENTE- SOUTH BAY,25965 SOUTH NORMANDIE AVe,NORMANDIE NORTH PHARM DEPT 24HR,Harbor City,Los Angeles,CA,90710,00310-7442-02,Evusheld,302.0,POINT (-118.29768 33.78734),,2022-05-20T00:00:00.000,ACTIVE,
CENTINELA HOSPITAL MEDICAL CENTER,555 East Hardy St,,Inglewood,Los Angeles,CA,90301,00310-7442-02,Evusheld,32.0,POINT (-118.34828 33.95076),1619064912.0,2022-05-24T00:00:00.000,ACTIVE,
ContiuEM Urgent Care,6430 South ST,,Lakewood,Los Angeles,CA,90248,00310-7442-02,Evusheld,19.0,POINT (-118.10761 33.85757),,2022-05-24T00:00:00.000,ACTIVE,
ANTELOPE VALLEY MEDICAL CENTER,1600 W AVENUE J,ATTN: PHARMACY,Lancaster,Los Angeles,CA,93534,00310-7442-02,Evusheld,46.0,POINT (-118.15993 34.68213),,2022-05-24T00:00:00.000,ACTIVE,
HIGH DESERT MEDICAL GROUP,43839 15TH ST W,,Lancaster,Los Angeles,CA,93534,00310-7442-02,Evusheld,72.0,POINT (-118.15805 34.67861),1205947231.0,2022-05-24T00:00:00.000,ACTIVE,
HIGH DESERT REGIONAL HEALTH CENTER,335 E AVENUE I ROOM 1A14,,Lancaster,Los Angeles,CA,93535,00310-7442-02,Evusheld,24.0,POINT (-118.12448 34.70397),,2022-05-24T00:00:00.000,ACTIVE,
KAISER PERMANENTE-ANTELOPE VALLEY,43112 15TH ST W,,Lancaster,Los Angeles,CA,93534,00310-7442-02,Evusheld,38.0,POINT (-118.15522 34.66464),,2022-05-23T00:00:00.000,ACTIVE,
AARCMC-LONG BEACH,2600 Redondo Avenue # 400,,Long Beach,Los Angeles,CA,90806,00310-7442-02,Evusheld,141.0,POINT (-118.15193 33.80617),1205833563.0,2022-05-09T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Optum - Willow,2600 Redondo Ave #205,,Long Beach,Los Angeles,CA,90806,00310-7442-02,Evusheld,44.0,POINT (-118.15193 33.80617),,2022-05-23T00:00:00.000,ACTIVE,
BIOMED PHARMACY SOLUTIONS,8640 WEST 3RD STREET #100,,Los Angeles,Los Angeles,CA,90048,00310-7442-02,Evusheld,116.0,POINT (-118.381193 34.07342),1023406428.0,2022-05-05T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD S TOWER LOWER,LEVEL STE RM A841,Los Angeles,Los Angeles,CA,90048,00310-7442-02,Evusheld,1421.0,POINT (-118.38206 34.07694),,2022-05-23T00:00:00.000,ACTIVE,
CHILDRENS HOSPITAL LOS ANGELES,4650 W Sunset Blvd,Inpatient Pharmacy (Room 1401),Los Angeles,Los Angeles,CA,90027,00310-7442-02,Evusheld,55.0,POINT (-118.29063 34.09787),,2022-05-23T00:00:00.000,ACTIVE,
Complete Infusion Care ATTN: Pharma,2310 S. SEPULVEDA BLVD,,Los Angeles,Los Angeles,CA,90064,00310-7442-02,Evusheld,45.0,POINT (-118.4361 34.03844),1295823318.0,2022-05-12T00:00:00.000,ACTIVE,
DPH Central Pharmacy,"241 N. Figueroa St., Room B-9",,Los Angeles,Los Angeles,CA,90012,00310-7442-02,Evusheld,249.0,POINT (-118.25392 34.05598),,2022-05-24T00:00:00.000,ACTIVE,
KAISER PERMANENTE-WEST LOS ANGELES,"6041 CADILLAC AVE, RM 2081",INPATIENT PHARMACY,Los Angeles,Los Angeles,CA,90034,00310-7442-02,Evusheld,88.0,POINT (-118.37594 34.03806),,2022-05-18T00:00:00.000,ACTIVE,
KECK HOSPITAL OF USC,1500 San Pablo Street,,Los Angeles,Los Angeles,CA,90033,00310-7442-02,Evusheld,678.0,POINT (-118.20301 34.06199),,2022-05-24T00:00:00.000,ACTIVE,
KEDREN COMMUNITY CARE CLINIC,4211 S Avalon Blvd Ste A,,Los Angeles,Los Angeles,CA,90011,00310-7442-02,Evusheld,90.0,POINT (-118.26548 34.00721),,2022-05-18T00:00:00.000,ACTIVE,
KP LA Medical Center,"4867 Sunset Blvd, 1st floor",OUTPATIENT PHARMACY,Los Angeles,Los Angeles,CA,90027,00310-7442-02,Evusheld,351.0,POINT (-118.29502 34.09823),1336567783.0,2022-05-24T00:00:00.000,ACTIVE,
LAC-USC MEDICAL CENTER,1200 N STATE ST RM B2A100,Attention: INpatient Pharmacy,Los Angeles,Los Angeles,CA,90033,00310-7442-02,Evusheld,260.0,POINT (-118.21009 34.05978),,2022-05-24T00:00:00.000,ACTIVE,
OLIVE VIEW UCLA MEDICAL CENTER,14445 OLIVE VIEW DR Room1C-101,Attention IN-Patient PHARMACY,Los Angeles,Los Angeles,CA,91342,00310-7442-02,Evusheld,219.0,POINT (-118.44837 34.32438),,2022-05-24T00:00:00.000,ACTIVE,
RONALD REAGAN UCLA MEDICAL CENTER,662 GAYLEY AVE B504A,,Los Angeles,Los Angeles,CA,90095,00310-7442-02,Evusheld,505.0,POINT (-118.44605 34.06836),,2022-05-24T00:00:00.000,ACTIVE,
Synergy Hematology Oncology Medical,8737 Beverly Blvd,Ste 203,Los Angeles,Los Angeles,CA,90048,00310-7442-02,Evusheld,38.0,POINT (-118.38198 34.07729),,2022-04-29T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
BEVERLY HOSPITAL,309 W BEVERLY BLVD,,Montebello,Los Angeles,CA,90640,00310-7442-02,Evusheld,48.0,POINT (-118.10064 34.015015),1184628919.0,2022-05-24T00:00:00.000,ACTIVE,
SERA COLLECTION RESEARCH (3317),3317 W BEVERLY BLVD STE 200,,Montebello,Los Angeles,CA,90640,00310-7442-02,Evusheld,120.0,POINT (-118.13976 34.02395),,2022-05-19T00:00:00.000,ACTIVE,
Sera Collection Research Serv 1300,1300 W Beverly Blvd,,Montebello,Los Angeles,CA,90640,00310-7442-02,Evusheld,120.0,POINT (-118.11205 34.018775),,2022-05-19T00:00:00.000,ACTIVE,
Rheumatology Associates,12660 Riverside Dr,Ste 200,North Hollywood,Los Angeles,CA,91607,00310-7442-02,Evusheld,122.0,POINT (-118.40938 34.15745),1316921075.0,2022-05-24T00:00:00.000,ACTIVE,
CliniCare Pharmacy,9245 Reseda Blvd.,,Northridge,Los Angeles,CA,91324,00310-7442-02,Evusheld,166.0,POINT (-118.53628 34.2385),1164465373.0,2022-05-10T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
DEPARTMENT OF STATE HOSPITALS - MET,11401 BLOOMFIELD AVE,,Norwalk,Los Angeles,CA,90650,00310-7442-02,Evusheld,24.0,POINT (-118.06403 33.92403),,2022-05-24T00:00:00.000,ACTIVE,
EMMANUEL MEDICAL CLINIC,"7963 Van Nuys Blvd, Ste 101",,Panorama City,Los Angeles,CA,91402,00310-7442-02,Evusheld,116.0,POINT (-118.44943 34.21599),1598270191.0,2022-05-24T00:00:00.000,ACTIVE,
KAISER PERMANENTE - PANORAMA CITY,13652 CANTARA ST,RM 12R01,Panorama City,Los Angeles,CA,91402,00310-7442-02,Evusheld,103.0,POINT (-118.43084 34.21973),1336345750.0,2022-05-24T00:00:00.000,ACTIVE,
HUNTINGTON HOSPITAL,100 W. CALIFORNIA BLVD.,,Pasadena,Los Angeles,CA,91105,00310-7442-02,Evusheld,92.0,POINT (-118.151939 34.135777),1477762748.0,2022-05-16T00:00:00.000,ACTIVE,
STEPHEN HENRY MD,2319 E Washington Boulevard,Suite Two,Pasadena,Los Angeles,CA,91104,00310-7442-02,Evusheld,38.0,POINT (-118.10267 34.16932),1811925183.0,2022-05-24T00:00:00.000,ACTIVE,
POMONA VALLEY HOSPITAL MEDICAL CENT,1798 N GAREY AVE,,Pomona,Los Angeles,CA,91767,00310-7442-02,Evusheld,70.0,POINT (-117.750736 34.077255),,2022-05-20T00:00:00.000,ACTIVE,
WESTERNU HEALTH,795E 2nd St Suite 1,,Pomona,Los Angeles,CA,91766,00310-7442-02,Evusheld,144.0,POINT (-117.74197 34.05848),,2022-05-13T00:00:00.000,ACTIVE,
Optum - Redondo Beach,502 Torrance Blvd,,Redondo Beach,Los Angeles,CA,90277,00310-7442-02,Evusheld,46.0,POINT (-118.38229 33.83767),,2022-05-25T00:00:00.000,ACTIVE,
GNRX PHARMACY INC,2440 S.WESTERN AVENUE,,San Pedro,Los Angeles,CA,90732-4334,00310-7442-02,Evusheld,37.0,POINT (-118.3125 33.72311),,2022-05-25T00:00:00.000,ACTIVE,
Infusion Connection Pharmacy Servic,"3216 Santa Monica Blvd., Ste A",,Santa Monica,Los Angeles,CA,90404,00310-7442-02,Evusheld,32.0,POINT (-118.46796 34.03833),1346526845.0,2022-05-24T00:00:00.000,ACTIVE,
PROVIDENCE SAINT JOHNS HEALTH CENT,2121 Santa Monica Blvd,Dept. of Pharmacy,Santa Monica,Los Angeles,CA,90404,00310-7442-02,Evusheld,155.0,POINT (-118.47909 34.02955),1124026273.0,2022-05-23T00:00:00.000,ACTIVE,
UCLA HEALTH SANTA MONICA ONCOLOGY,2020 Santa Monica Blvd,Suite 600,Santa Monica,Los Angeles,CA,90404,00310-7442-02,Evusheld,219.0,POINT (-118.47913 34.02869),1932336211.0,2022-05-24T00:00:00.000,ACTIVE,
Apex Infusion pharmacy,3299 E Hill St. # 301,,Signal Hill,Los Angeles,CA,90755,00310-7442-02,Evusheld,0.0,POINT (-118.15345 33.79759),1457602294.0,2022-03-30T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Janeo LLC DBA Elements Pharm,12602 Ventura Blvd,,Studio City,Los Angeles,CA,91604,00310-7442-02,Evusheld,77.0,POINT (-118.40789 34.14333),1952758781.0,2022-05-25T00:00:00.000,ACTIVE,
Hugo Hool,3285 Skypark Dr,,Torrance,Los Angeles,CA,90505,00310-7442-02,Evusheld,65.0,POINT (-118.347744 33.810927),,2022-05-24T00:00:00.000,ACTIVE,
LAC HARBOR-UCLA MEDICAL CENTER,1000 W CARSON ST,Inpatient Pharmacy B403,Torrance,Los Angeles,CA,90502,00310-7442-02,Evusheld,135.0,POINT (-118.2924 33.83136),,2022-05-24T00:00:00.000,ACTIVE,
TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD INPATIENT,"PHARMACY, LT BASEMENT",Torrance,Los Angeles,CA,90505,00310-7442-02,Evusheld,49.0,POINT (-118.34407 33.81115),,2022-05-24T00:00:00.000,ACTIVE,
Cosmed Pharmacy,6521 Van Nuys Blvd,,Van Nuys,Los Angeles,CA,91401,00310-7442-02,Evusheld,94.0,POINT (-118.449 34.18934),1356879787.0,2022-05-25T00:00:00.000,ACTIVE,
STAR PHARMACY,6735 VALJEAN AVE,,Van Nuys,Los Angeles,CA,91406-5819,00310-7442-02,Evusheld,96.0,POINT (-118.485849 34.193425),1528105012.0,2022-03-30T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
OMID S. SHAYE  M.D.  A MEDICAL CORP,7320 WOODLAKE AVE.,SUITE 330,West Hills,Los Angeles,CA,91307,00310-7442-02,Evusheld,34.0,POINT (-118.63196 34.20277),1689833238.0,2022-05-23T00:00:00.000,ACTIVE,
CALIFORNIA SPECIALTY PHARMACY,13027 HADLEY ST,SUITE B,Whittier,Los Angeles,CA,90601,00310-7442-02,Evusheld,96.0,POINT (-118.036366 33.982985),1114239332.0,2022-05-11T00:00:00.000,ACTIVE,
KAISER PERMANENTE-WOODLAND HILLS,5601 DE SOTO AVE,OUTPATIENT PHARMACY - 1st FLOOR,Woodland Hills,Los Angeles,CA,91367,00310-7442-02,Evusheld,197.0,POINT (-118.58974 34.17099),,2022-05-25T00:00:00.000,ACTIVE,
Asthma Allergy Clinic of Marin SF,1000 S Eliseo Drive,#101,Greenbrae,Marin,CA,94904,00310-7442-02,Evusheld,14.0,POINT (-122.533413 37.94379),1902826456.0,2022-05-21T00:00:00.000,ACTIVE,
KAISER FOUNDATION HOSPITAL,99 Montecillo Rd,Attn: Inpatient Pharmacy 1st Floor,San Rafael,Marin,CA,94903,00310-7442-02,Evusheld,9.0,POINT (-122.55529 38.00397),,2022-05-12T00:00:00.000,ACTIVE,
"KAISER NC - SAN RAFAEL, MEDICAL OFF","1650 Los Gamos Drive, FL 2 Rm 2600",,San Rafael,Marin,CA,94903,00310-7442-02,Evusheld,6.0,POINT (-122.54147 38.02131),,2022-05-12T00:00:00.000,ACTIVE,
DEPARTMENT OF STATE HOSPITALS-NAPA,2100 NAPA VALLEJO HWY,,Napa,Napa,CA,94558,00310-7442-02,Evusheld,22.0,POINT (-122.27277 38.27914),,2022-05-24T00:00:00.000,ACTIVE,
"Eric J. Grigsby, MD, MBA",3416 Valle Verde Dr,Attn: Neurovations,Napa,Napa,CA,94558,00310-7442-02,Evusheld,46.0,POINT (-122.29199 38.32538),1952328494.0,2022-02-17T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
URGENT CARE - TELEHEALTH NAPA,2360 1ST ST,,Napa,Napa,CA,94559,00310-7442-02,Evusheld,31.0,POINT (-122.29945 38.29826),1699795146.0,2022-05-13T00:00:00.000,ACTIVE,
VETERANS HOME OF CALIFORNIA YOUNTVI,123 CALIFORNIA DR,,Yountville,Napa,CA,94599,00310-7442-02,Evusheld,8.0,POINT (-122.368766 38.404791),1386843167.0,2022-05-20T00:00:00.000,ACTIVE,
Tahoe Forest Health Clinic,10121 Pine Ave,,Truckee,Nevada,CA,96160,00310-7442-02,Evusheld,68.0,POINT (-120.20098 39.325),,2022-05-19T00:00:00.000,ACTIVE,
ETN MEDICAL INFUSION CENTER,601 S Beach Blvd S,,Anaheim,Orange,CA,92804,00310-7442-02,Evusheld,144.0,POINT (-117.993795 33.82443),1972904084.0,2022-05-20T00:00:00.000,ACTIVE,
Kraemer MOB 2 Pharmacy,3430 E. La Palma Avenue,"Bldg 1, Fl 1",Anaheim,Orange,CA,92806,00310-7442-02,Evusheld,371.0,POINT (-117.84522 33.85195),1629334362.0,2022-05-24T00:00:00.000,ACTIVE,
Orange Coast Memorial Medical Cente,9920 Talbert Ave,,Fountain Valley,Orange,CA,92708,00310-7442-02,Evusheld,52.0,POINT (-117.95607 33.70187),,2022-05-20T00:00:00.000,ACTIVE,
PROVIDENCE ST JUDE MED CENTER CHS,101 E Valencia Mesa Dr,,Fullerton,Orange,CA,92835,00310-7442-02,Evusheld,150.0,POINT (-117.92722 33.89455),,2022-05-17T00:00:00.000,ACTIVE,
MEMORIALCARE SADDLEBACK MEDICAL CEN,24451 HEALTH CENTER DR,,Laguna Hills,Orange,CA,92653,00310-7442-02,Evusheld,86.0,POINT (-117.70829 33.60804),,2022-05-24T00:00:00.000,ACTIVE,
CITY OF HOPE NEWPORT BEACH,1601 Avocado Ave,,Newport Beach,Orange,CA,92660,00310-7442-02,Evusheld,59.0,POINT (-117.868907 33.614775),1871886366.0,2022-05-24T00:00:00.000,ACTIVE,
Hoag Mem Hosp PNB,1 Hoag Drive,,Newport Beach,Orange,CA,92663,00310-7442-02,Evusheld,179.0,POINT (-117.934216 33.622375),,2022-05-18T00:00:00.000,ACTIVE,
Childrens Hospital of Orange County,1201 W. La Veta Ave,Inpatient Pharmacy,Orange,Orange,CA,92868,00310-7442-02,Evusheld,275.0,POINT (-117.86554 33.78148),,2022-05-24T00:00:00.000,ACTIVE,
PROVIDENCE ST. JOSEPH HOSPITAL ORAN,1100 West Stewart Drive,,Orange,Orange,CA,92868,00310-7442-02,Evusheld,512.0,POINT (-117.86533 33.78218),,2022-05-16T00:00:00.000,ACTIVE,
UC Irvine Health,101 The City Dr S,"Bldg 1, Room 1428 (Pharmacy)",Orange,Orange,CA,92868,00310-7442-02,Evusheld,34.0,POINT (-117.89041 33.787),,2022-05-14T00:00:00.000,ACTIVE,
KAISER NC - ROSEVILLE ONC/INF PHARM,"1600 Eureka Road, Building C, Fl 2",,Roseville,Placer,CA,95661,00310-7442-02,Evusheld,48.0,POINT (-121.25053 38.74682),1043776719.0,2022-05-24T00:00:00.000,ACTIVE,
First Americans Medical Group,12359 Malki Road,,Banning,Riverside,CA,92220,00310-7442-02,Evusheld,23.0,POINT (-116.82495 33.94115),1124015276.0,2022-03-03T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Borrego Pharmacy,68555 Ramon Road,D105,Cathedral City,Riverside,CA,92234,00310-7442-02,Evusheld,284.0,POINT (-116.46463 33.815595),1659824837.0,2022-05-13T00:00:00.000,ACTIVE,
GRACE FAMILY HEALTH INC.,24910 LAS BRISAS RD,STE 105,Murrieta,Riverside,CA,92562,00310-7442-02,Evusheld,299.0,POINT (-117.182087 33.575335),1033426028.0,2022-05-25T00:00:00.000,ACTIVE,
RIVERS EDGE PHARMACY,36919 COOK ST,36919 cook st. ste 102,Palm Desert,Riverside,CA,92211-6069,00310-7442-02,Evusheld,336.0,POINT (-116.3559 33.77905),1689823486.0,2022-04-13T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
DESERT OASIS HEALTHCARE MEDICAL GRO,275 N EL CIELO RD,Suite C322,Palm Springs,Riverside,CA,92262,00310-7442-02,Evusheld,204.0,POINT (-116.51164 33.826935),1972681856.0,2022-05-23T00:00:00.000,ACTIVE,
DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,,Palm Springs,Riverside,CA,92262,00310-7442-02,Evusheld,795.0,POINT (-116.54484 33.83835),1104856095.0,2022-05-24T00:00:00.000,ACTIVE,
EISENHOWER MEDICAL CENTER,39000 Bob Hope Drive,,Rancho Mirage,Riverside,CA,92270,00310-7442-02,Evusheld,414.0,POINT (-116.40759 33.76483),,2022-05-18T00:00:00.000,ACTIVE,
Kaiser Permanente - Riverside,Kaiser 502 1st Floor Pharmacy,10800 Magnolia Ave,Riverside,Riverside,CA,92505,00310-7442-02,Evusheld,729.0,POINT (-117.42 33.96),1306991211.0,2022-05-24T00:00:00.000,ACTIVE,
VIEN D DOAN,4343 MARKET ST,STE C,Riverside,Riverside,CA,92501,00310-7442-02,Evusheld,30.0,POINT (-117.37948 33.977405),1720017148.0,2022-04-23T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
MERCY HOSPITAL OF FOLSOM,"1650 CREEKSIDE DRIVE PHARMACY,",LOWER LEVEL ROOM 170,Folsom,Sacramento,CA,95630,00310-7442-02,Evusheld,24.0,POINT (-121.14554 38.6704),,2022-05-04T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
CDCR Central Fill Pharm,8364 Rovana Circle,,Sacramento,Sacramento,CA,95828,00310-7442-02,Evusheld,681.0,POINT (-121.3929 38.50832),,2022-05-24T00:00:00.000,ACTIVE,
KAISER PERMANENTE SOUTH SACRAMENTO,6600 BRUCEVILLE RD.,MOB1  FIRST FLOOR PHARMACY,Sacramento,Sacramento,CA,95823,00310-7442-02,Evusheld,656.0,POINT (-121.425655 38.4696),,2022-05-25T00:00:00.000,ACTIVE,
Sutter Med Center Sac,2825 Capitol Ave,,Sacramento,Sacramento,CA,95816,00310-7442-02,Evusheld,2170.0,POINT (-121.46973 38.57083),,2022-05-24T00:00:00.000,ACTIVE,
UC DAVIS MEDICAL CENTER,2315 Stockton Blvd,Central Pharmacy,Sacramento,Sacramento,CA,95817,00310-7442-02,Evusheld,1877.0,POINT (-121.45597 38.5546),,2022-05-24T00:00:00.000,ACTIVE,
Arrowhead Regional Medical Center,400 North Pepper Avenue,Attention: Pharmacy Dept.,Colton,San Bernardino,CA,92324,00310-7442-02,Evusheld,34.0,POINT (-117.35066 34.07323),,2022-05-23T00:00:00.000,ACTIVE,
Kaiser Fontana HSB 24 Hour Outpatie,9961 Sierra Avenue,First Floor,Fontana,San Bernardino,CA,92335,00310-7442-02,Evusheld,201.0,POINT (-117.431975 34.07225),,2022-05-23T00:00:00.000,ACTIVE,
LOMA LINDA UNIVERSITY CHILDRENS HO,11223 Campus Street,Dock B,Loma Linda,San Bernardino,CA,92354,00310-7442-02,Evusheld,283.0,POINT (-117.26559 34.04893),1366866345.0,2022-05-24T00:00:00.000,ACTIVE,
LOMA LINDA UNIVERSITY MEDICAL CENTE,11223 Campus Street,Dock B,Loma Linda,San Bernardino,CA,92354,00310-7442-02,Evusheld,243.0,POINT (-117.26559 34.04893),1912914821.0,2022-05-24T00:00:00.000,ACTIVE,
AMELIA BUENVENIDA FNP LLC,1910 S ARCHIBALD AVE,SUITE D,Ontario,San Bernardino,CA,91761,00310-7442-02,Evusheld,24.0,POINT (-117.593983 34.038559),1285226399.0,2022-05-24T00:00:00.000,ACTIVE,
Amber Specialty Pharmacy San Bern,328 E Commercial Rd,Unit 102 103,San Bernardino,San Bernardino,CA,92408,00310-7442-02,Evusheld,124.0,POINT (-117.278 34.05588),,2022-05-24T00:00:00.000,ACTIVE,
SAN ANTONIO REGIONAL HOSPITAL,999 San Bernardino Rd.,,Upland,San Bernardino,CA,91786,00310-7442-02,Evusheld,327.0,POINT (-117.63854 34.10101),1780681189.0,2022-05-25T00:00:00.000,ACTIVE,
SAN YSIDRO HEALTH,333 H st  Suite 2080,,Chula Vista,San Diego,CA,91910,00310-7442-02,Evusheld,25.0,POINT (-117.07852 32.63447),,2022-04-28T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
NEIGHBORHOOD HEALTHCARE,460 N. ELM ST.,,Escondido,San Diego,CA,92025,00310-7442-02,Evusheld,48.0,POINT (-117.072625 33.128011),,2022-05-12T00:00:00.000,ACTIVE,
SILVER STRAND URGENT CARE,888 Palm Ave,,Imperial Beach,San Diego,CA,91932,00310-7442-02,Evusheld,0.0,POINT (-117.11434 32.58393),1346266269.0,2022-02-17T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Cancer Center Oncology Medical Grou,5555 Grossmont Center Drive,Suite 101,La Mesa,San Diego,CA,91942,00310-7442-02,Evusheld,36.0,POINT (-117.00715 32.78157),1497737183.0,2022-05-02T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Sharp Grossmont Hospital,5555 Grossmont Center Drive,,La Mesa,San Diego,CA,91942,00310-7442-02,Evusheld,6.0,POINT (-117.00715 32.78157),,2022-04-08T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
KAISER SC - SAN DIEGO ZION MEDICAL,4647 ZION AVE,,San Diego,San Diego,CA,92120,00310-7442-02,Evusheld,118.0,POINT (-117.09524 32.79157),,2022-05-24T00:00:00.000,ACTIVE,
LOGAN HEIGHTS FAMILY HEALTH CENTER,1809 National Ave,,San Diego,San Diego,CA,92113,00310-7442-02,Evusheld,120.0,POINT (-117.146695 32.701445),1467596619.0,2022-05-16T00:00:00.000,ACTIVE,
RADY CHILDRENS HOSPITAL,3020 Childrens Way,,San Diego,San Diego,CA,92123,00310-7442-02,Evusheld,64.0,POINT (-117.15125 32.79795),,2022-05-18T00:00:00.000,ACTIVE,
SCRIPPS CENTRAL PHARMACY,10130 SORRENTO VALLEY RD STE B,,San Diego,San Diego,CA,92121,00310-7442-02,Evusheld,253.0,POINT (-117.20813 32.8883),,2022-05-24T00:00:00.000,ACTIVE,
UC SAN DIEGO HEALTH - HILLCREST,200 West Arbor Dr,Dept. of Pharmacy,San Diego,San Diego,CA,92103,00310-7442-02,Evusheld,659.0,POINT (-117.16682 32.75411),,2022-05-25T00:00:00.000,ACTIVE,
CALIFORNIA PACIFIC MEDICAL CENTER,1101 VAN NESS AVE INPATIENT,PHARMACY,San Francisco,San Francisco,CA,94109,00310-7442-02,Evusheld,0.0,POINT (-122.42235 37.78604),,2022-01-13T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
