provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,courses_available,geocoded_address,npi,last_report_date,provider_status,provider_note
MainStreet Family Care - Sylacauga,40900 US Hwy 280,,Sylacauga,Talladega,AL,35150,00173-0901-86,Sotrovimab,54,POINT (-86.292003 33.176296),,2022-03-30T00:00:00.000,ACTIVE,
MainStreet Family Care - Talladega,837 E Battle Street,,Talladega,Talladega,AL,35160,00173-0901-86,Sotrovimab,26,POINT (-86.083329 33.439344),,2022-03-23T00:00:00.000,ACTIVE,
MainStreet Family Care - Alexander City,2508 US Hwy 280,,Alexander City,Tallapoosa,AL,35010,00173-0901-86,Sotrovimab,65,POINT (-85.97916 32.93953),,2022-03-30T00:00:00.000,ACTIVE,
RUSSELL MEDICAL CENTER,3316 HIGHWAY 280,,Alexander City,Tallapoosa,AL,35010,00173-0901-86,Sotrovimab,42,POINT (-85.86917 32.88577),,2022-03-30T00:00:00.000,ACTIVE,
LAKE MARTIN COMMUNITY HOSPITAL,201 MARIARDEN ROAD,,Dadeville,Tallapoosa,AL,36853,00173-0901-86,Sotrovimab,14,POINT (-85.741818 32.818781),,2022-03-30T00:00:00.000,ACTIVE,
NORTHPORT MEDICAL CENTER,2700 HOSPITAL DR,,Northport,Tuscaloosa,AL,35476,00173-0901-86,Sotrovimab,62,POINT (-87.57121 33.234925),,2022-03-30T00:00:00.000,ACTIVE,
DCH REGIONAL MEDICAL CENTER,809 UNIVERSITY BOULEVARD EAST,,Tuscaloosa,Tuscaloosa,AL,35401,00173-0901-86,Sotrovimab,16,POINT (-87.52546 33.20521),,2022-03-30T00:00:00.000,ACTIVE,
FIRST CARE FUSIONS,1251 MCFARLAND BLVD NE,,Tuscaloosa,Tuscaloosa,AL,35406,00173-0901-86,Sotrovimab,6,POINT (-87.533602 33.22879),,2022-03-16T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
University Health Service Pharmacy,750 Peter Bryce Blvd,,Tuscaloosa,Tuscaloosa,AL,35406,00173-0901-86,Sotrovimab,5,POINT (-87.5317 33.20391),,2022-03-30T00:00:00.000,ACTIVE,
SMITH LAKE FAMILY CARE,6610 CURRY HIGHWAY,,Jasper,Walker,AL,35503,00173-0901-86,Sotrovimab,34,POINT (-87.216771 33.969652),,2022-03-30T00:00:00.000,ACTIVE,
J PAUL JONES HOSPITAL,317 MCWILLIAMS AVENUE,,Camden,Wilcox,AL,36726,00173-0901-86,Sotrovimab,12,POINT (-87.299436 31.997369),,2022-03-30T00:00:00.000,ACTIVE,
LAKELAND COMMUNITY HOSPITAL,42024 HIGHWAY 195 E,,Haleyville,Winston,AL,35565,00173-0901-86,Sotrovimab,16,POINT (-87.59058 34.24182),,2022-03-30T00:00:00.000,ACTIVE,
NEA BAPTIST MEMORIAL HOSPITAL,4800 EAST JOHNSON AVENUE,,Jonesboro,Arkansas,AR,72405,00173-0901-86,Sotrovimab,49,POINT (-90.63632 35.8664),,2022-03-30T00:00:00.000,ACTIVE,
BAPTIST HEALTH MEDICAL CENTER-STUTTGART,1703 NORTH BUERKLE ST,,Stuttgart,Arkansas,AR,72160,00173-0901-86,Sotrovimab,5,POINT (-91.55933 34.51764),,2022-03-30T00:00:00.000,ACTIVE,
ASHLEY COUNTY MEDICAL CENTER,1015 UNITY ROAD,,Crossett,Ashley,AR,71635,00173-0901-86,Sotrovimab,35,POINT (-91.93874 33.1385),,2022-03-30T00:00:00.000,ACTIVE,
BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,,Mountain Home,Baxter,AR,72653,00173-0901-86,Sotrovimab,72,POINT (-92.39621 36.34274),,2022-03-30T00:00:00.000,ACTIVE,
OZARKS COMMUNITY HOSPITAL OF GRAVETTE,1101 JACKSON STREET SW,,Gravette,Benton,AR,72736,00173-0901-86,Sotrovimab,18,POINT (-94.46129 36.40861),,2022-03-30T00:00:00.000,ACTIVE,
NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,,Harrison,Boone,AR,72601,00173-0901-86,Sotrovimab,53,POINT (-93.10918 36.23649),,2022-03-30T00:00:00.000,ACTIVE,
BRADLEY COUNTY MEDICAL CENTER,404 SOUTH BRADLEY STREET,,Warren,Bradley,AR,71671,00173-0901-86,Sotrovimab,45,POINT (-92.05924 33.61045),,2022-03-30T00:00:00.000,ACTIVE,
MERCY HOSPITAL BERRYVILLE,214 CARTER STREET,,Berryville,Carroll,AR,72616,00173-0901-86,Sotrovimab,6,POINT (-93.55174 36.35893),,2022-03-30T00:00:00.000,ACTIVE,
BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA,3050 TWIN RIVERS DRIVE,,Arkadelphia,Clark,AR,71923,00173-0901-86,Sotrovimab,11,POINT (-93.0885 34.12319),,2022-03-30T00:00:00.000,ACTIVE,
BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,1800 BYPASS ROAD,,Heber Springs,Cleburne,AR,72543,00173-0901-86,Sotrovimab,4,POINT (-92.00072 35.50454),,2022-03-30T00:00:00.000,ACTIVE,
MAGNOLIA REGIONAL MEDICAL CENTER,101 HOSPITAL DRIVE,,Magnolia,Columbia,AR,71753,00173-0901-86,Sotrovimab,5,POINT (-93.2392 33.27424),,2022-03-30T00:00:00.000,ACTIVE,
ST BERNARDS MEDICAL CENTER,225 E WASHIINGTON AVENUE,,Jonesboro,Craighead,AR,72401,00173-0901-86,Sotrovimab,23,POINT (-90.70289 35.83748),,2022-03-30T00:00:00.000,ACTIVE,
BAPTIST HEALTH MEDICAL CENTER- CONWAY,1555 EXCHANGE AVENUE,,Conway,Faulkner,AR,72032,00173-0901-86,Sotrovimab,11,POINT (-92.419425 35.05655),,2022-03-30T00:00:00.000,ACTIVE,
CONWAY REGIONAL HEALTH SYSTEM,2302 COLLEGE AVENUE,,Conway,Faulkner,AR,72034,00173-0901-86,Sotrovimab,40,POINT (-92.45781 35.0858),,2022-03-30T00:00:00.000,ACTIVE,
CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,,Hot Springs,Garland,AR,71903,00173-0901-86,Sotrovimab,5,POINT (-93.0665 34.467835),,2022-03-30T00:00:00.000,ACTIVE,
BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,1001 SCHNEIDER DRIVE,,Malvern,Hot Spring,AR,72104,00173-0901-86,Sotrovimab,5,POINT (-92.78596 34.3588),,2022-03-30T00:00:00.000,ACTIVE,
WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,,Batesville,Independence,AR,72503,00173-0901-86,Sotrovimab,50,POINT (-91.63432 35.76947),,2022-03-30T00:00:00.000,ACTIVE,
Doctor's Orders Infusion Services,2302 W 28th Avenue,,Pine Bluff,Jefferson,AR,71603,00173-0901-86,Sotrovimab,79,POINT (-92.02631 34.2007),,2022-03-23T00:00:00.000,ACTIVE,
JEFFERSON REGIONAL MEDICAL CENTER,1600 WEST 40TH AVENUE,,Pine Bluff,Jefferson,AR,71603,00173-0901-86,Sotrovimab,41,POINT (-92.01847 34.18755),,2022-03-30T00:00:00.000,ACTIVE,
LITTLE RIVER MEMORIAL HOSPITAL,451 WEST LOCKE STREET,,Ashdown,Little River,AR,71822,00173-0901-86,Sotrovimab,12,POINT (-94.13507 33.66926),,2022-03-30T00:00:00.000,ACTIVE,
OUACHITA COUNTY MEDICAL CENTER,638 CALIFORNIA AVENUE,,Camden,Ouachita,AR,71701,00173-0901-86,Sotrovimab,27,POINT (-92.83716 33.57591),,2022-03-30T00:00:00.000,ACTIVE,
ARKANSAS CHILDREN'S HOSPITAL,"1 CHILDREN'S WAY, SLOT 301",,Little Rock,Pulaski,AR,72202,00173-0901-86,Sotrovimab,22,POINT (-92.29279 34.74275),,2022-03-30T00:00:00.000,ACTIVE,
BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,9601 INTERSTATE,,Little Rock,Pulaski,AR,72205,00173-0901-86,Sotrovimab,102,POINT (-92.34 34.75),,2022-03-30T00:00:00.000,ACTIVE,
UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,,Little Rock,Pulaski,AR,72205,00173-0901-86,Sotrovimab,73,POINT (-92.3201 34.74901),,2022-03-30T00:00:00.000,ACTIVE,
BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,,North Little Rock,Pulaski,AR,72117,00173-0901-86,Sotrovimab,28,POINT (-92.22308 34.7837),,2022-03-30T00:00:00.000,ACTIVE,
PHARMERICA - N LITTLE ROCK 903,3809 Mccain Park Dr. Ste 105,,North Little Rock,Pulaski,AR,72116,00173-0901-86,Sotrovimab,6,POINT (-92.22476 34.79532),,2022-03-30T00:00:00.000,ACTIVE,
Premier Pharmacy Care - North Little Rock,760 MICHAELA DR,,North Little Rock,Pulaski,AR,72117,00173-0901-86,Sotrovimab,30,POINT (-92.139495 34.734025),,2022-03-30T00:00:00.000,ACTIVE,
FIVE RIVERS MEDICAL CENTER,2801 MEDICAL CENTER DRIVE,,Pocahontas,Randolph,AR,72455,00173-0901-86,Sotrovimab,60,POINT (-90.99801 36.29024),,2022-03-30T00:00:00.000,ACTIVE,
West Side Pharmacy,620-C West South Street,,Benton,Saline,AR,72015,00173-0901-86,Sotrovimab,57,POINT (-92.5936 34.56357),,2022-02-23T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
BAPTIST HEALTH - FORT SMITH,1001 TOWSON AVENUE,,Fort Smith,Sebastian,AR,72901,00173-0901-86,Sotrovimab,6,POINT (-94.41987 35.375),,2022-03-30T00:00:00.000,ACTIVE,
MERCY HOSPITAL FORT SMITH,7301 ROGERS AVE,,Fort Smith,Sebastian,AR,72903,00173-0901-86,Sotrovimab,37,POINT (-94.35268 35.35684),,2022-03-30T00:00:00.000,ACTIVE,
De Queen Health and Wellness Pharmacy,1357 W Collin Raye Drive,,De Queen,Sevier,AR,71832,00173-0901-86,Sotrovimab,311,POINT (-94.35711 34.04573),,2022-03-30T00:00:00.000,ACTIVE,
MEDICAL CENTER OF SOUTH ARKANSAS,700 WEST GROVE STREET,,El Dorado,Union,AR,71730,00173-0901-86,Sotrovimab,19,POINT (-92.67243 33.21852),,2022-03-30T00:00:00.000,ACTIVE,
WASHINGTON REGIONAL MEDICAL CENTER,3215 N NORTH HILLS BOULEVARD,,Fayetteville,Washington,AR,72703,00173-0901-86,Sotrovimab,110,POINT (-94.15589 36.10797),,2022-03-30T00:00:00.000,ACTIVE,
"ARKANSAS CHILDREN'S NORTHWEST, INC",2601 GENE GEORGE BOULEVARD,,Springdale,Washington,AR,72762,00173-0901-86,Sotrovimab,12,POINT (-94.18971 36.1625),,2022-03-30T00:00:00.000,ACTIVE,
PREMIER PHARMACY CARE,834 E HENRI DE TONTI BLVD,,Springdale,Washington,AR,72762,00173-0901-86,Sotrovimab,5,POINT (-94.221625 36.176595),,2022-03-30T00:00:00.000,ACTIVE,
ADVANCED CARE HOSPITAL WHITE COUNTY,1200 SOUTH MAIN STREET,,Searcy,White,AR,72143,00173-0901-86,Sotrovimab,47,POINT (-91.73117 35.23404),,2022-03-30T00:00:00.000,ACTIVE,
DARDANELLE HOSPITAL,200 NORTH THIRD STREET,,Dardanelle,Yell,AR,72834,00173-0901-86,Sotrovimab,18,POINT (-93.15655 35.22026),,2022-03-30T00:00:00.000,ACTIVE,
COLORADO VETERANS COMM LIVING CTR,1919 QUENTIN ST,,Aurora,Adams,CO,80045,00173-0901-86,Sotrovimab,9,POINT (-104.845879 39.745785),,2022-03-30T00:00:00.000,ACTIVE,
PLATTE VALLEY MEDICAL CENTER,1600 PRAIRIE CENTER PKWY,,Brighton,Adams,CO,80601,00173-0901-86,Sotrovimab,18,POINT (-104.7714 39.96305),,2022-03-30T00:00:00.000,ACTIVE,
City of Thornton Fire Department,2300 Thornton Parkway,,Thornton,Adams,CO,80229,00173-0901-86,Sotrovimab,22,POINT (-104.96096 39.86915),,2022-03-02T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Rely Primary Care,13791 East Rice Pl.,,Aurora,Arapahoe,CO,80015,00173-0901-86,Sotrovimab,14,POINT (-104.827262 39.635595),,2022-03-30T00:00:00.000,ACTIVE,
Geraghty Family Medicine,13111 E Briarwood Ave.,,Centennial,Arapahoe,CO,80112,00173-0901-86,Sotrovimab,6,POINT (-104.83516 39.594375),,2022-03-09T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Red Rock Pharmacy,"1240 S Parker Rd, Suite 200",,Denver,Arapahoe,CO,80231,00173-0901-86,Sotrovimab,26,POINT (-104.894577 39.695),,2022-03-30T00:00:00.000,ACTIVE,
Colorado Blood and Cancer Care,3601 S. Clarkson St,,Englewood,Arapahoe,CO,80113,00173-0901-86,Sotrovimab,6,POINT (-104.97865 39.650455),,2022-03-30T00:00:00.000,ACTIVE,
MK Healthcare PLLC,3501 S. Corona St.,,Englewood,Arapahoe,CO,80113,00173-0901-86,Sotrovimab,37,POINT (-104.97504 39.652895),,2022-03-30T00:00:00.000,ACTIVE,
Paragon Infusion Care,"8811 American Way, Ste. 150",,Englewood,Arapahoe,CO,80112,00173-0901-86,Sotrovimab,30,POINT (-104.827357 39.558995),,2022-03-30T00:00:00.000,ACTIVE,
PAGOSA SPRINGS MEDICAL CENTER,95 S PAGOSA BLVD,,Pagosa Springs,Archuleta,CO,81147,00173-0901-86,Sotrovimab,179,POINT (-107.07888 37.25217),,2022-03-30T00:00:00.000,ACTIVE,
SOUTHEAST COLORADO HOSPITAL,373 E 10TH AVE,,Springfield,Baca,CO,81073,00173-0901-86,Sotrovimab,30,POINT (-102.612077 37.404159),,2022-03-30T00:00:00.000,ACTIVE,
FOOTHILLS HOSPITAL,4747 ARAPAHOE AVE,,Boulder,Boulder,CO,80303,00173-0901-86,Sotrovimab,13,POINT (-105.236255 40.016185),,2022-03-30T00:00:00.000,ACTIVE,
GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIR,,Lafayette,Boulder,CO,80026,00173-0901-86,Sotrovimab,13,POINT (-105.08738 39.97076),,2022-03-30T00:00:00.000,ACTIVE,
PHARMERICA - BROOMFIELD 910,557 Burbank St. Ste Q,,Broomfield,Broomfield,CO,80020,00173-0901-86,Sotrovimab,16,POINT (-105.09714 39.925575),,2022-03-30T00:00:00.000,ACTIVE,
HEART OF THE ROCKIES REGIONAL MEDICAL CENTER,1000 RUSH DR,,Salida,Chaffee,CO,81201,00173-0901-86,Sotrovimab,9,POINT (-106.01151 38.54313),,2022-03-23T00:00:00.000,ACTIVE,
KEEFE MEMORIAL HOSPITAL,602 N 6TH ST W,,Cheyenne Wells,Cheyenne,CO,80810,00173-0901-86,Sotrovimab,6,POINT (-102.355835 38.825697),,2022-03-30T00:00:00.000,ACTIVE,
DELTA COUNTY MEMORIAL HOSPITAL,1501 E 3RD ST,,Delta,Delta,CO,81416,00173-0901-86,Sotrovimab,50,POINT (-108.04767 38.745),,2022-03-30T00:00:00.000,ACTIVE,
CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,2525 S DOWNING ST,,Denver,Denver,CO,80210,00173-0901-86,Sotrovimab,81,POINT (-104.97543 39.67112),,2022-03-30T00:00:00.000,ACTIVE,
Colorado Blood Cancer Institute,"1721 E 19th Ave, Suite 300",,Denver,Denver,CO,80218,00173-0901-86,Sotrovimab,6,POINT (-104.966638 39.74657),,2022-03-30T00:00:00.000,ACTIVE,
DENVER HEALTH MEDICAL CENTER,777 BANNOCK ST,,Denver,Denver,CO,80204,00173-0901-86,Sotrovimab,186,POINT (-104.99157 39.72729),,2022-03-30T00:00:00.000,ACTIVE,
Mobile Care,6825 East Tennessee Ave,,Denver,Denver,CO,80224,00173-0901-86,Sotrovimab,71,POINT (-104.937265 39.6998),,2022-03-30T00:00:00.000,ACTIVE,
NATIONAL JEWISH HEALTH,1400 JACKSON ST,,Denver,Denver,CO,80206,00173-0901-86,Sotrovimab,11,POINT (-104.942364 39.738935),,2022-03-30T00:00:00.000,ACTIVE,
PRESBYTERIAN ST LUKE'S MEDICAL CENTER,1719 E 19TH AVE,,Denver,Denver,CO,80218,00173-0901-86,Sotrovimab,14,POINT (-104.967685 39.747175),,2022-03-30T00:00:00.000,ACTIVE,
Rocky Mountain Medical and Healthcare inc,6850 e. evans ave suite 102,,Denver,Denver,CO,80224,00173-0901-86,Sotrovimab,18,POINT (-104.909057 39.678295),,2022-03-30T00:00:00.000,ACTIVE,
SAINT JOSEPH HOSPITAL,1375 E 19TH AVE,,Denver,Denver,CO,80218,00173-0901-86,Sotrovimab,12,POINT (-104.971465 39.74613),,2022-03-30T00:00:00.000,ACTIVE,
CENTURA PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,,Parker,Douglas,CO,80138,00173-0901-86,Sotrovimab,11,POINT (-104.770865 39.548195),,2022-03-30T00:00:00.000,ACTIVE,
VAIL HEALTH HOSPITAL,181 W MEADOW DR,,Vail,Eagle,CO,81657,00173-0901-86,Sotrovimab,29,POINT (-106.381446 39.642812),,2022-03-30T00:00:00.000,ACTIVE,
CENTURA PENROSE HOSPITAL,2222 NORTH NEVADA AVE STE 215,,Colorado Springs,El Paso,CO,80907,00173-0901-86,Sotrovimab,45,POINT (-104.82248 38.86519),,2022-03-30T00:00:00.000,ACTIVE,
PHARMERICA-COLORADO SPRGS 7017,1041 Elkton Dr. Ste A,,Colorado Springs,El Paso,CO,80907,00173-0901-86,Sotrovimab,12,POINT (-104.845305 38.899986),,2022-03-30T00:00:00.000,ACTIVE,
UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,1400 E BOULDER ST,,Colorado Springs,El Paso,CO,80909,00173-0901-86,Sotrovimab,225,POINT (-104.79886 38.84039),,2022-03-30T00:00:00.000,ACTIVE,
VALLEY VIEW HOSPITAL ASSOCIATION,1906 BLAKE AVE,,Glenwood Springs,Garfield,CO,81601,00173-0901-86,Sotrovimab,9,POINT (-107.32165 39.532415),,2022-03-30T00:00:00.000,ACTIVE,
GRAND RIVER MEDICAL CENTER,501 AIRPORT RD,,Rifle,Garfield,CO,81650,00173-0901-86,Sotrovimab,7,POINT (-107.77061 39.52074),,2022-03-23T00:00:00.000,ACTIVE,
MIDDLE PARK MEDICAL CENTER,214 S 4TH ST,,Kremmling,Grand,CO,80459,00173-0901-86,Sotrovimab,19,POINT (-106.39057 40.05714),,2022-03-30T00:00:00.000,ACTIVE,
GUNNISON VALLEY HOSPITAL,711 N TAYLOR ST,,Gunnison,Gunnison,CO,81230,00173-0901-86,Sotrovimab,6,POINT (-106.92494 38.55159),,2022-03-30T00:00:00.000,ACTIVE,
SPANISH PEAKS REGIONAL HEALTH CENTER,23500 US HIGHWAY 160,,Walsenburg,Huerfano,CO,81089,00173-0901-86,Sotrovimab,14,POINT (-104.84665 37.59538),,2022-03-30T00:00:00.000,ACTIVE,
UCHEALTH BROOMFIELD HOSPITAL,11820 DESTINATION DR,,Broomfield,Jefferson,CO,80021,00173-0901-86,Sotrovimab,146,POINT (-105.091405 39.91046),,2022-03-30T00:00:00.000,ACTIVE,
"Urgent Care X, LLC",1214 S. Sheridan Blvd,,Denver,Jefferson,CO,80232,00173-0901-86,Sotrovimab,3,POINT (-105.052835 39.694435),,2022-03-23T00:00:00.000,ACTIVE,
TLC The Littleton Clinic,9200 W Cross Dr,,Littleton,Jefferson,CO,80123,00173-0901-86,Sotrovimab,2,POINT (-105.100501 39.612103),,2022-03-30T00:00:00.000,ACTIVE,
Remedi SeniorCare Westminster,8971 Harlan Street,,Westminster,Jefferson,CO,80031,00173-0901-86,Sotrovimab,18,POINT (-105.065212 39.858995),,2022-03-02T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
LUTHERAN MEDICAL CENTER,8300 W 38TH AVE,,Wheat Ridge,Jefferson,CO,80033,00173-0901-86,Sotrovimab,17,POINT (-105.089264 39.767935),,2022-03-30T00:00:00.000,ACTIVE,
WEISBROD MEMORIAL COUNTY HOSPITAL,1208 LUTHER ST,,Eads,Kiowa,CO,81036,00173-0901-86,Sotrovimab,7,POINT (-102.784466 38.480005),,2022-03-30T00:00:00.000,ACTIVE,
KIT CARSON COUNTY MEMORIAL HOSPITAL,286 16TH ST,,Burlington,Kit Carson,CO,80807,00173-0901-86,Sotrovimab,8,POINT (-102.2702 39.30288),,2022-03-30T00:00:00.000,ACTIVE,
MERCY REGIONAL MEDICAL CENTER,1010 THREE SPRINGS BLVD,,Durango,La Plata,CO,81301,00173-0901-86,Sotrovimab,39,POINT (-107.82633 37.23581),,2022-03-30T00:00:00.000,ACTIVE,
ESTES PARK MEDICAL CENTER,555 PROSPECT AVE,,Estes Park,Larimer,CO,80517,00173-0901-86,Sotrovimab,14,POINT (-105.515935 40.37147),,2022-03-30T00:00:00.000,ACTIVE,
Integrative Center for Health,315 Canyon Ave,,Fort Collins,Larimer,CO,80521,00173-0901-86,Sotrovimab,8,POINT (-105.083506 40.583925),,2022-03-30T00:00:00.000,ACTIVE,
Miramont Wellness Centers,4674 Snow Mesa Drive,,Fort Collins,Larimer,CO,80528,00173-0901-86,Sotrovimab,29,POINT (-105.030545 40.521685),,2022-03-30T00:00:00.000,ACTIVE,
Origin Healthcare,2637 Midpoint Dr,,Fort Collins,Larimer,CO,80525,00173-0901-86,Sotrovimab,30,POINT (-105.029369 40.559887),,2022-03-23T00:00:00.000,ACTIVE,
POUDRE INFUSION THERAPY LLC,915 Centre Ave Ste 3,,Fort Collins,Larimer,CO,80526,00173-0901-86,Sotrovimab,17,POINT (-105.094066 40.555205),,2022-03-30T00:00:00.000,ACTIVE,
MCKEE MEDICAL CENTER,2000 BOISE AVE,,Loveland,Larimer,CO,80538,00173-0901-86,Sotrovimab,15,POINT (-105.05253 40.41405),,2022-03-30T00:00:00.000,ACTIVE,
MEDICAL CENTER OF THE ROCKIES,2500 ROCKY MOUNTAIN AVE,,Loveland,Larimer,CO,80538,00173-0901-86,Sotrovimab,170,POINT (-105.00111 40.41555),,2022-03-30T00:00:00.000,ACTIVE,
Thompson Valley EMS,4480 Clydesdale Pkwy,,Loveland,Larimer,CO,80538,00173-0901-86,Sotrovimab,14,POINT (-104.98707 40.438695),,2022-03-30T00:00:00.000,ACTIVE,
MT SAN RAFAEL HOSPITAL,410 BENEDICTA AVE,,Trinidad,Las Animas,CO,81082,00173-0901-86,Sotrovimab,11,POINT (-104.48749 37.17369),,2022-03-30T00:00:00.000,ACTIVE,
"Northeast Colorado Family Medicine Associate, PC",1405 S. 8th Ave,,Sterling,Logan,CO,80751,00173-0901-86,Sotrovimab,5,POINT (-103.221805 40.61238),,2022-03-23T00:00:00.000,ACTIVE,
STERLING REGIONAL MEDCENTER,615 FAIRHURST ST,,Sterling,Logan,CO,80751,00173-0901-86,Sotrovimab,12,POINT (-103.22062 40.61192),,2022-03-30T00:00:00.000,ACTIVE,
COLORADO CANYONS HOSPITAL AND MEDICAL CENTER,300 W OTTLEY AVE,,Fruita,Mesa,CO,81521,00173-0901-86,Sotrovimab,6,POINT (-108.7373 39.1628),,2022-03-30T00:00:00.000,ACTIVE,
ADVANCED PHARMACY SERVICES,237 South 7Th St,,Grand Junction,Mesa,CO,81501,00173-0901-86,Sotrovimab,21,POINT (-108.561437 39.06555),,2022-03-30T00:00:00.000,ACTIVE,
HopeWest Pace,2754 Compass Drive,,Grand Junction,Mesa,CO,81506,00173-0901-86,Sotrovimab,6,POINT (-108.54213 39.11695),,2022-03-16T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
ST MARYS MEDICAL CENTER,2635 N 7TH ST,,Grand Junction,Mesa,CO,81501,00173-0901-86,Sotrovimab,5,POINT (-108.5633 39.09074),,2022-03-30T00:00:00.000,ACTIVE,
"MEMORIAL HOSPITAL, THE",750 HOSPITAL LOOP,,Craig,Moffat,CO,81625,00173-0901-86,Sotrovimab,7,POINT (-107.58006 40.51841),,2022-03-30T00:00:00.000,ACTIVE,
SOUTHWEST MEMORIAL HOSPITAL,1311 N MILDRED RD,,Cortez,Montezuma,CO,81321,00173-0901-86,Sotrovimab,14,POINT (-108.574072 37.36214),,2022-03-30T00:00:00.000,ACTIVE,
MONTROSE REGIONAL HEALTH,800 S 3RD ST,,Montrose,Montrose,CO,81401,00173-0901-86,Sotrovimab,9,POINT (-107.868769 38.480205),,2022-03-30T00:00:00.000,ACTIVE,
Peak Family Medicine,1550 E Niagara RD,,Montrose,Montrose,CO,81401,00173-0901-86,Sotrovimab,1,POINT (-107.86522 38.466875),,2022-03-30T00:00:00.000,ACTIVE,
BASIN CLINIC,421 W. Adams ST,,Naturita,Montrose,CO,81422,00173-0901-86,Sotrovimab,6,POINT (-108.57512 38.21892),,2022-03-30T00:00:00.000,ACTIVE,
EAST MORGAN COUNTY HOSPITAL,2400 W EDISON ST,,Brush,Morgan,CO,80723,00173-0901-86,Sotrovimab,19,POINT (-103.65484 40.25455),,2022-03-30T00:00:00.000,ACTIVE,
ARKANSAS VALLEY REGIONAL MEDICAL CENTER,1100 CARSON AVE,,La Junta,Otero,CO,81050,00173-0901-86,Sotrovimab,8,POINT (-103.549895 37.97814),,2022-03-30T00:00:00.000,ACTIVE,
MELISSA MEMORIAL HOSPITAL,1001 E JOHNSON ST,,Holyoke,Phillips,CO,80734,00173-0901-86,Sotrovimab,12,POINT (-102.28972 40.58018),,2022-03-30T00:00:00.000,ACTIVE,
ASPEN VALLEY HOSPITAL,401 CASTLE CREEK RD,,Aspen,Pitkin,CO,81611,00173-0901-86,Sotrovimab,3,POINT (-106.83961 39.1913),,2022-03-30T00:00:00.000,ACTIVE,
PROWERS MEDICAL CENTER,401 KENDALL DR,,Lamar,Prowers,CO,81052,00173-0901-86,Sotrovimab,16,POINT (-102.6109 38.06994),,2022-03-30T00:00:00.000,ACTIVE,
DOC PHARMACY,1600 W. 24TH ST BLDG 16,,Pueblo,Pueblo,CO,81003,00173-0901-86,Sotrovimab,33,POINT (-104.630895 38.288845),,2022-03-30T00:00:00.000,ACTIVE,
"PARKVIEW MEDICAL CENTER, INC",400 W 16TH ST,,Pueblo,Pueblo,CO,81003,00173-0901-86,Sotrovimab,12,POINT (-104.612361 38.281875),,2022-02-09T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
PIONEERS MEDICAL CENTER,100 PIONEERS MEDICAL CENTER DR,,Meeker,Rio Blanco,CO,81641,00173-0901-86,Sotrovimab,12,POINT (-107.8823 40.047),,2022-03-30T00:00:00.000,ACTIVE,
RANGELY DISTRICT HOSPITAL,225 EAGLE CREST DR,,Rangely,Rio Blanco,CO,81648,00173-0901-86,Sotrovimab,14,POINT (-108.806621 40.079185),,2022-03-30T00:00:00.000,ACTIVE,
RIO GRANDE HOSPITAL,310 COUNTY ROAD 14,,Del Norte,Rio Grande,CO,81132,00173-0901-86,Sotrovimab,16,POINT (-106.42228 37.64176),,2022-03-30T00:00:00.000,ACTIVE,
UCHEALTH YAMPA VALLEY MEDICAL CENTER,1024 CENTRAL PARK DR,,Steamboat Springs,Routt,CO,80487,00173-0901-86,Sotrovimab,16,POINT (-106.81424 40.46379),,2022-03-30T00:00:00.000,ACTIVE,
SEDGWICK COUNTY MEMORIAL HOSPITAL,900 CEDAR ST,,Julesburg,Sedgwick,CO,80737,00173-0901-86,Sotrovimab,12,POINT (-102.26985 40.99371),,2022-03-30T00:00:00.000,ACTIVE,
