2022-03-08T14-40-56,80134,SAFEWAY PHARMACY,03/02/2022 12:00:00 AM,03/04/2022 12:00:00 AM,20,,
2022-06-24T04-15-26,80134,CVS Store #17296,NLP,NLP,NLP,23,06/23/2022 12:00:00 AM
2022-06-24T04-15-26,80134,CVS Store #10785,NLP,NLP,NLP,81,06/23/2022 12:00:00 AM
2022-06-24T04-15-26,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,3,06/23/2022 12:00:00 AM
2022-06-24T04-15-26,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,50,06/23/2022 12:00:00 AM
2022-06-24T04-15-26,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,7,06/23/2022 12:00:00 AM
2022-06-25T04-15-18,80134,WALGREENS STORE #05261,NLP,NLP,NLP,86,06/23/2022 12:00:00 AM
2022-06-25T04-15-18,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,81,06/23/2022 12:00:00 AM
2022-06-25T04-15-18,80134,CVS Store #17296,NLP,NLP,NLP,21,06/24/2022 12:00:00 AM
2022-06-25T04-15-18,80134,WALGREENS STORE #07138,NLP,NLP,NLP,67,06/23/2022 12:00:00 AM
2022-06-25T04-15-18,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,3,06/24/2022 12:00:00 AM
2022-06-25T04-15-18,80134,CVS Store #10785,NLP,NLP,NLP,77,06/24/2022 12:00:00 AM
2022-06-25T04-15-18,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,7,06/23/2022 12:00:00 AM
2022-06-25T04-15-18,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,50,06/23/2022 12:00:00 AM
2022-06-26T04-15-17,80134,CVS Store #17296,NLP,NLP,NLP,21,06/24/2022 12:00:00 AM
2022-06-26T04-15-17,80134,WALGREENS STORE #07138,NLP,NLP,NLP,67,06/23/2022 12:00:00 AM
2022-06-26T04-15-17,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,81,06/23/2022 12:00:00 AM
2022-06-26T04-15-17,80134,WALGREENS STORE #05261,NLP,NLP,NLP,86,06/23/2022 12:00:00 AM
2022-06-26T04-15-17,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,3,06/24/2022 12:00:00 AM
2022-06-26T04-15-17,80134,CVS Store #10785,NLP,NLP,NLP,77,06/24/2022 12:00:00 AM
2022-06-26T04-15-17,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,7,06/23/2022 12:00:00 AM
2022-06-26T04-15-17,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,50,06/23/2022 12:00:00 AM
2022-06-27T04-15-31,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,81,06/23/2022 12:00:00 AM
2022-06-27T04-15-31,80134,WALGREENS STORE #05261,NLP,NLP,NLP,86,06/23/2022 12:00:00 AM
2022-06-27T04-15-31,80134,WALGREENS STORE #07138,NLP,NLP,NLP,67,06/23/2022 12:00:00 AM
2022-06-27T04-15-31,80134,CVS Store #17296,NLP,NLP,NLP,21,06/24/2022 12:00:00 AM
2022-06-27T04-15-31,80134,CVS Store #10785,NLP,NLP,NLP,77,06/24/2022 12:00:00 AM
2022-06-27T04-15-31,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,3,06/24/2022 12:00:00 AM
2022-06-27T04-15-31,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,50,06/23/2022 12:00:00 AM
2022-06-27T04-15-31,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,7,06/23/2022 12:00:00 AM
2022-06-28T04-15-44,80134,CVS Store #10785,NLP,NLP,NLP,62,06/27/2022 12:00:00 AM
2022-06-28T04-15-44,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,50,06/23/2022 12:00:00 AM
2022-06-28T04-15-44,80134,CVS Store #17296,NLP,NLP,NLP,20,06/27/2022 12:00:00 AM
2022-06-28T04-15-44,80134,WALGREENS STORE #05261,NLP,NLP,NLP,199,06/27/2022 12:00:00 AM
2022-06-28T04-15-44,80134,WALGREENS STORE #07138,NLP,NLP,NLP,60,06/27/2022 12:00:00 AM
2022-06-28T04-15-44,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,81,06/23/2022 12:00:00 AM
2022-06-28T04-15-44,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,21,06/27/2022 12:00:00 AM
2022-06-28T04-15-44,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,7,06/23/2022 12:00:00 AM
2022-06-29T04-15-40,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,76,06/28/2022 12:00:00 AM
2022-06-29T04-15-40,80134,WALGREENS STORE #05261,NLP,NLP,NLP,199,06/27/2022 12:00:00 AM
2022-06-29T04-15-40,80134,CVS Store #17296,NLP,NLP,NLP,40,06/28/2022 12:00:00 AM
2022-06-29T04-15-40,80134,WALGREENS STORE #07138,NLP,NLP,NLP,60,06/27/2022 12:00:00 AM
2022-06-29T04-15-40,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,19,06/28/2022 12:00:00 AM
2022-06-29T04-15-40,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,18,06/28/2022 12:00:00 AM
2022-06-29T04-15-40,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,2,06/28/2022 12:00:00 AM
2022-06-29T04-15-40,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,46,06/28/2022 12:00:00 AM
2022-06-29T04-15-40,80134,CVS Store #10785,NLP,NLP,NLP,77,06/28/2022 12:00:00 AM
2022-06-30T04-15-32,80134,CVS Store #17296,NLP,NLP,NLP,38,06/29/2022 12:00:00 AM
2022-06-30T04-15-32,80134,WALGREENS STORE #05261,NLP,NLP,NLP,199,06/27/2022 12:00:00 AM
2022-06-30T04-15-32,80134,WALGREENS STORE #07138,NLP,NLP,NLP,60,06/27/2022 12:00:00 AM
2022-06-30T04-15-32,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,18,06/29/2022 12:00:00 AM
2022-06-30T04-15-32,80134,CVS Store #10785,NLP,NLP,NLP,76,06/29/2022 12:00:00 AM
2022-06-30T04-15-32,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,17,06/29/2022 12:00:00 AM
2022-06-30T04-15-32,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,46,06/28/2022 12:00:00 AM
2022-06-30T04-15-32,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,2,06/28/2022 12:00:00 AM
2022-06-30T04-15-32,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,76,06/28/2022 12:00:00 AM
2022-07-01T04-15-22,80134,CVS Store #17296,NLP,NLP,NLP,36,06/30/2022 12:00:00 AM
2022-07-01T04-15-22,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,18,06/30/2022 12:00:00 AM
2022-07-01T04-15-22,80134,CVS Store #10785,NLP,NLP,NLP,69,06/30/2022 12:00:00 AM
2022-07-01T04-15-22,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,12,06/30/2022 12:00:00 AM
2022-07-01T04-15-22,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,71,06/30/2022 12:00:00 AM
2022-07-01T04-15-22,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,40,06/30/2022 12:00:00 AM
2022-07-03T14-40-38,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,9,07/01/2022 12:00:00 AM
2022-07-03T14-40-38,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,18,06/30/2022 12:00:00 AM
2022-07-03T14-40-38,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,40,06/30/2022 12:00:00 AM
2022-07-03T14-40-38,80134,CVS Store #17296,NLP,NLP,NLP,35,07/01/2022 12:00:00 AM
2022-07-03T14-40-38,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,71,06/30/2022 12:00:00 AM
2022-07-03T14-40-38,80134,CVS Store #10785,NLP,NLP,NLP,87,07/01/2022 12:00:00 AM
2022-07-04T04-15-29,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,18,06/30/2022 12:00:00 AM
2022-07-04T04-15-29,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,9,07/03/2022 12:00:00 AM
2022-07-04T04-15-29,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,40,06/30/2022 12:00:00 AM
2022-07-04T04-15-29,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,71,06/30/2022 12:00:00 AM
2022-07-04T04-15-29,80134,CVS Store #10785,NLP,NLP,NLP,87,07/01/2022 12:00:00 AM
2022-07-04T04-15-29,80134,CVS Store #17296,NLP,NLP,NLP,35,07/01/2022 12:00:00 AM
2022-07-05T04-15-18,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,18,06/30/2022 12:00:00 AM
2022-07-05T04-15-18,80134,CVS Store #10785,NLP,NLP,NLP,87,07/01/2022 12:00:00 AM
2022-07-05T04-15-18,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,71,06/30/2022 12:00:00 AM
2022-07-05T04-15-18,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,5,07/04/2022 12:00:00 AM
2022-07-05T04-15-18,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,40,06/30/2022 12:00:00 AM
2022-07-05T04-15-18,80134,CVS Store #17296,NLP,NLP,NLP,35,07/01/2022 12:00:00 AM
