State Date       Time   Providers Details
AL    2022-06-24 04-15  +13       ['AL,Atmore,36502,Atmore Community Hospital', 'AL,Birmingham,35209,Medhelp Pc', 'AL,Birmingham,35235,Medhelp Trussville', 'AL,Birmingham,35242,Medhelp 280', 'AL,Brewton,36426,Mainstreet Family Care Brewton', 'AL,Chelsea,35043,Chelsea Urgent Care', 'AL,Dothan,36305,Flowers Hospital', 'AL,Millbrook,36054,Mainstreet Family Care Millbrook', 'AL,Montgomery,36116,Baptist Med Ctr South', 'AL,Pelham,35124,Mainstreet Family Care Pelham', 'AL,Rainsville,35986,Faith Medical Clinic', 'AL,Red Bay,35582,Red Bay Hospital', 'AL,Sheffield,35660,Helen Keller Hospital']
AL    2022-06-24 04-15  -9        ['AL,Alexander City,35010,Mainstreet Family Care Alexander', 'AL,Eufaula,36027,Mainstreet Family Care Eufaula', 'AL,Mobile,36609,Immediate Care Of The South', 'AL,Monroeville,36460,Mainstreet Family Care Monroevill', 'AL,Monroeville,36460,Monroe County Hospital', 'AL,Montgomery,36106,Mainstreet Family Care Montgomery', 'AL,Moody,35004,Mainstreet Family Care Moody', 'AL,Talladega,35160,Mainstreet Family Care Talladega', 'AL,Valley,36854,Mainstreet Family Care Valley']
AL    2022-06-25 04-15  -2        ['AL,Guntersville,35976,Lakeside North Family Medicine', 'AL,Hamilton,35570,North Mississippi Medical Centerha']
AL    2022-06-26 04-15  -1        ['AL,Bessemer,35022,Medical West Hospital']
AL    2022-06-28 04-15  +3        ['AL,Andalusia,36420,Mainstreet Family Care Andalusia', 'AL,Bessemer,35022,Medical West Hospital', 'AL,Demopolis,36732,Whitfield Regional Hospital']
AL    2022-06-28 04-15  -7        ['AL,Birmingham,35209,Medhelp Pc', 'AL,Birmingham,35235,Medhelp Trussville', 'AL,Birmingham,35242,Medhelp 280', 'AL,Foley,36535,Immediate Care Foley', 'AL,Luverne,36049,Crenshaw Community Hospital', 'AL,Sylacauga,35150,Mainstreet Family Care Sylacauga', 'AL,Trussville,35173,Wellness Medical Center']
AL    2022-06-29 04-15  +1        ['AL,Warrior,35180,Primary And Urgent Care South']
AL    2022-06-30 04-15  +2        ['AL,Cullman,35058,Express Meds (Tpb Llc Dba Express M', 'AL,Dothan,36301,Pulmonary Associates Pa']
AL    2022-06-30 04-15  -3        ['AL,Dothan,36305,Flowers Hospital', 'AL,Huntsville,35802,Synergy Wellness', 'AL,Ozark,36360,Dale Medical Center']
AL    2022-07-01 04-15  +10       ['AL,Alexander City,35010,Mainstreet Family Care Alexander', 'AL,Birmingham,35242,Medhelp 280', 'AL,Florence,35630,Medplus Inc', 'AL,Foley,36535,Immediate Care Foley', 'AL,Guntersville,35976,Lakeside North Family Medicine', 'AL,Huntsville,35802,Synergy Wellness', 'AL,Madison,35758,Approxie Health', 'AL,Mobile,36609,Immediate Care Of The South', 'AL,Montgomery,36106,Mainstreet Family Care Montgomery', 'AL,Valley,36854,Mainstreet Family Care Valley']
AL    2022-07-01 04-15  -8        ['AL,Atmore,36502,Atmore Community Hospital', 'AL,Bay Minette,36507,North Baldwin Infirmary', 'AL,Centre,35960,Cherokee Medical Center', 'AL,Decatur,35601,Decatur Morgan Hosp Parkway Campus', 'AL,Decatur,35601,Decatur Morgan Hospital Decatur C', 'AL,Hoover,35244,Amber Specialty Pharmacy Birmingham', 'AL,Montgomery,36116,Baptist Med Ctr South', 'AL,Pelham,35124,Mainstreet Family Care Pelham']
AL    2022-07-03 14-40  +3        ['AL,Dothan,36305,Flowers Hospital', 'AL,Mobile,36608,Compass Providence Urgent Care', 'AL,Mobile,36608,Compass Urgent Care']
AL    2022-07-03 14-40  -2        ['AL,Chatom,36518,Washington County Hospital', 'AL,Killen,35645,Killen Family Clinic']
AL    2022-07-04 04-15  +1        ['AL,Monroeville,36460,Monroe County Hospital']
AL    2022-07-04 04-15  -2        ['AL,Mobile,36608,Compass Providence Urgent Care', 'AL,Mobile,36608,Compass Urgent Care']
AL    2022-07-05 04-15  +3        ['AL,Birmingham,35226,Ross Bridge Medical Practice', 'AL,Oneonta,35121,Mainstreet Family Care Oneonta', 'AL,Union Springs,36089,Bullock County Hospital']
AL    2022-07-05 04-15  -2        ['AL,Brewton,36426,Mainstreet Family Care Brewton', 'AL,Fairhope,36532,Thomas Hospital']
AL    2022-07-06 04-15  +3        ['AL,Bay Minette,36507,North Baldwin Infirmary', 'AL,Florence,35633,Hamilton Family Urgent Care', 'AL,Montgomery,36106,Jackson Hospital']
AL    2022-07-06 04-15  -9        ['AL,Dothan,36305,Flowers Hospital', 'AL,Florence,35630,Medplus Inc', 'AL,Foley,36535,Immediate Care Foley', 'AL,Gadsden,35903,Gadsden Lung Center Pc', 'AL,Madison,35758,Approxie Health', 'AL,Mobile,36609,Immediate Care Of The South', 'AL,Selma,36701,Vaughan Regional Medical Center', 'AL,Sylacauga,35150,Coosa Valley Medical Center', 'AL,Troy,36081,Troy Regional Medical Center']
AL    2022-07-07 04-15  +1        ['AL,Albertville,35950,Albertville Discount Pharmacy']
AL    2022-07-07 04-15  -1        ['AL,Dothan,36301,Pulmonary Associates Pa']
AL    2022-07-08 04-15  +11       ['AL,Birmingham,35235,Ascension St Vincents East', 'AL,Dothan,36305,Flowers Hospital', 'AL,Eufaula,36027,Mainstreet Family Care Eufaula', 'AL,Huntsville,35816,Synergy Wellness', 'AL,Killen,35645,Killen Family Clinic', 'AL,Lineville,36266,Young Drug Store', 'AL,Lineville,36266,Youngs Drug Store', 'AL,Madison,35758,Approxie Health', 'AL,Monroeville,36460,Mainstreet Family Care Monroevill', 'AL,Moody,35004,Mainstreet Family Care Moody', 'AL,Sylacauga,35150,Coosa Valley Medical Center']
AL    2022-07-08 04-15  -6        ['AL,Arab,35016,Mainstreet Family Care Arab', 'AL,Centre,35960,Mainstreet Family Care Centre', 'AL,Eufaula,36027,Medical Center Barbour', 'AL,Florence,35633,Hamilton Family Urgent Care', 'AL,Millbrook,36054,Mainstreet Family Care Millbrook', 'AL,Montgomery,36106,Mainstreet Family Care Montgomery']
AL    2022-07-09 04-15  +4        ['AL,Atmore,36502,Atmore Community Hospital', 'AL,Eufaula,36027,Medical Center Barbour', 'AL,Hamilton,35570,North Mississippi Medical Centerha', 'AL,Luverne,36049,Crenshaw Community Hospital']
AL    2022-07-09 04-15  -1        ['AL,Warrior,35180,Primary And Urgent Care South']
AL    2022-07-10 04-15  +2        ['AL,Decatur,35601,Decatur Morgan Hosp Parkway Campus', 'AL,Decatur,35601,Decatur Morgan Hospital Decatur C']
AL    2022-07-10 04-15  -2        ['AL,Albertville,35950,Albertville Discount Pharmacy', 'AL,Eufaula,36027,Medical Center Barbour']
AL    2022-07-12 04-15  +5        ['AL,Fairhope,36532,Thomas Hospital', 'AL,Montgomery,36116,Baptist Med Ctr South', 'AL,Sylacauga,35150,Mainstreet Family Care Sylacauga', 'AL,Troy,36081,Troy Regional Medical Center', 'AL,Trussville,35173,Wellness Medical Center']
AL    2022-07-12 04-15  -9        ['AL,Anniston,36207,Northeast Alabama Regional Medical', 'AL,Anniston,36207,Stringfellow Memorial Hospital', 'AL,Bessemer,35022,Medical West Hospital', 'AL,Birmingham,35242,Medhelp 280', 'AL,Chelsea,35043,Chelsea Urgent Care', 'AL,Huntsville,35816,Synergy Wellness', 'AL,Madison,35758,Approxie Health', 'AL,Mobile,36608,Gacek Ear And Sinus Center', 'AL,Monroeville,36460,Monroe County Hospital']
AL    2022-07-13 04-15  +3        ['AL,Anniston,36207,Northeast Alabama Regional Medical', 'AL,Cullman,35058,Cullman Regional Med Center', 'AL,Florence,35633,Hamilton Family Urgent Care']
AL    2022-07-14 04-15  -3        ['AL,Atmore,36502,Atmore Community Hospital', 'AL,Dothan,36305,Flowers Hospital', 'AL,Florence,35633,Hamilton Family Urgent Care']
AK    2022-02-22 09-09  -5        ['AK,Anchorage,99508,Weka Covid Treatment Center', 'AK,Glennallen,99588,Copper River Native Assoc. Pharmacy', 'AK,Juneau,99801,Bartlett Regional Hospital', 'AK,Petersburg,99833,Petersburg Medical Center Hospital', 'AK,Wasilla,99654,Urgent Care At Lake Lucille']
AK    2022-03-08 14-40  +2        ['AK,Seward,99664,North Star Health Clinic Pharmacy', 'AK,Yakutat,99689,Yakutat Community Health Center']
AK    2022-03-16 18-51  -4        ['AK,Anchorage,99508,Weka Covid Treatment Center', 'AK,Fairbanks,99701,Alcan Medical Group', 'AK,Glennallen,99588,Copper River Native Assoc. Pharmacy', 'AK,Petersburg,99833,Petersburg Medical Center Hospital']
AK    2022-03-18 09-58  +1        ['AK,Seward,,North Star Health Clinic Pharmacy']
AK    2022-03-18 09-58  -2        ['AK,Seward,99664,North Star Health Clinic Pharmacy', 'AK,Wasilla,99654,Urgent Care At Lake Lucille']
AK    2022-03-18 11-17  +3        ['AK,Anchorage,99508,Alaska Psychiatric Institute', 'AK,Seward,99664,North Star Health Clinic Pharmacy', 'AK,Wasilla,99654,Urgent Care At Lake Lucille']
AK    2022-03-18 11-17  -1        ['AK,Seward,,North Star Health Clinic Pharmacy']
AK    2022-03-21 16-35  +1        ['AK,Cordova,99574,Cordova Community Medical Center']
AK    2022-03-31 08-53  -1        ['AK,Anchorage,99508,Alaska Psychiatric Institute']
AK    2022-04-01 06-54  +1        ['AK,Wasilla,99654,Arctic Skye Family Medicine']
AK    2022-04-04 05-38  +1        ['AK,Kenai,99611,Nikiski Fire Department']
AK    2022-04-05 05-48  +2        ['AK,Barrow,99723,Samuel Simmonds Memorial Hospital', 'AK,Ketchikan,99901,Creekside Family Health Clinic']
AK    2022-04-07 05-34  +2        ['AK,Palmer,99645,The Family Health Center', 'AK,Petersburg,99833,Petersburg Medical Center Hospital']
AK    2022-04-08 05-48  +1        ['AK,Fairbanks,99701,Alcan Medical Group']
AK    2022-04-12 07-06  +1        ['AK,Juneau,99801,Searhc Juneau Medical Center Pharma']
AK    2022-04-13 09-20  +2        ['AK,Ninilchik,99639,Ninilchik Community Clinic', 'AK,Seward,99664,Providence Seward Medical Center']
AK    2022-04-20 05-27  +1        ['AK,Anchorage,99504,Fairweather']
AK    2022-05-04 05-12  +1        ['AK,Kodiak,99615,Kodiak Island Ambulatory Care Clini']
AK    2022-05-10 06-06  +1        ['AK,Fort Wainwright,99703,Bassett Army Community Hospital']
AK    2022-05-17 05-27  -1        ['AK,Juneau,99801,Searhc Juneau Medical Center Pharma']
AK    2022-05-18 05-40  -1        ['AK,Seward,99664,North Star Health Clinic Pharmacy']
AK    2022-05-21 05-54  +1        ['AK,Seward,99664,North Star Health Clinic Pharmacy']
AK    2022-05-24 05-46  +1        ['AK,Kodiak,99615,Kodiak Area Native Association']
AK    2022-05-24 05-46  -1        ['AK,Ninilchik,99639,Ninilchik Community Clinic']
AK    2022-05-25 05-39  -1        ['AK,Ketchikan,99901,Creekside Family Health Clinic']
AK    2022-05-27 05-48  +1        ['AK,Ketchikan,99901,Creekside Family Health Clinic']
AK    2022-06-07 05-36  -1        ['AK,Kodiak,99615,Kodiak Island Ambulatory Care Clini']
AK    2022-06-15 04-15  -1        ['AK,Kodiak,99615,Kodiak Area Native Association']
AK    2022-06-22 04-15  +1        ['AK,Kodiak,99615,Kodiak Island Ambulatory Care Clini']
AK    2022-06-26 04-15  -1        ['AK,Yakutat,99689,Yakutat Community Health Center']
AK    2022-06-28 04-15  +2        ['AK,Kodiak,99615,Kodiak Area Native Association', 'AK,Yakutat,99689,Yakutat Community Health Center']
AK    2022-06-30 04-15  -1        ['AK,Kenai,99611,Nikiski Fire Department']
AK    2022-07-03 14-40  +1        ['AK,Homer,99603,South Peninsula Hospital Inc']
AK    2022-07-06 04-15  -1        ['AK,Anchorage,99504,Fairweather']
AK    2022-07-13 04-15  +1        ['AK,Fairbanks,99701,Fairbanks Memorial Hospital']
AK    2022-07-14 04-15  +1        ['AK,Kenai,99611,Nikiski Fire Department']
AS    2022-02-22 09-09  -1        ['AS,Pago Pago,96799,Lbj Tropical Medical Center']
AS    2022-03-16 18-51  -2        ['AS,Pago Pago,96799,American Samoa Dept Of Health', 'AS,Pago Pago,96799,Lbj Tropical Medical Center']
AS    2022-04-05 05-48  +1        ['AS,Pago Pago,96799,American Samoa Dept Of Health']
AS    2022-04-06 05-45  +3        ['AS,Pago Pago,96799,Amouli Community Health Center', 'AS,Pago Pago,96799,Leone Community Health Center', 'AS,Pago Pago,96799,Tafuna Community Health Center']
AS    2022-04-27 05-23  -1        ['AS,Pago Pago,96799,American Samoa Dept Of Health']
AS    2022-05-07 05-45  -1        ['AS,Pago Pago,96799,Leone Community Health Center']
AS    2022-05-21 05-54  -1        ['AS,Pago Pago,96799,Tafuna Community Health Center']
AS    2022-06-02 07-54  +1        ['AS,Pago Pago,96799,Tafuna Community Health Center']
AS    2022-06-08 05-42  +2        ['AS,Pago Pago,96799,American Samoa Dept Of Health', 'AS,Pago Pago,96799,Ofu Community Health Center']
AS    2022-06-09 04-15  -1        ['AS,Pago Pago,96799,Amouli Community Health Center']
AS    2022-06-22 04-15  -1        ['AS,Pago Pago,96799,Ofu Community Health Center']
AS    2022-07-06 04-15  -1        ['AS,Pago Pago,96799,American Samoa Dept Of Health']
AZ    2022-02-22 09-09  -16       ['AZ,Apache Junction,85120,Premier Care Medical Services', 'AZ,Cottonwood,86326,Verde Valley Medical Center', 'AZ,Flagstaff,86001,Flagstaff Medical Center', 'AZ,Fort Defiance,86504,Fort Defiance Indian Hospital', 'AZ,Fountain Hills,85268,Fountain Hills Medical Center', 'AZ,Laveen,85339,Arizona General Hospital - Laveen', 'AZ,Maricopa,85139,Exceptional Hospital - Maricopa', 'AZ,Mesa,85212,Arizona General Hospital - Mesa', 'AZ,Phoenix,85013,St Josephs Hospital And Medical Ctr', 'AZ,Prescott Valley,86314,Yavapai Regional Medical Ctr East', 'AZ,Prescott,86301,Yavapai Regional Med Center West', 'AZ,Sacaton,85147,Hu Hu Kam Memorial Hospital', 'AZ,Scottsdale,85259,Mayo Clinic Phoenix', 'AZ,Tempe,85281,Soleo Health', 'AZ,Tucson,85714,Banner Abrams Family Medicine', 'AZ,Whiteriver,85941,Whiteriver Indian Hospital']
AZ    2022-03-08 14-40  +2        ['AZ,Benson,85602,Benson Hospital', 'AZ,Phoenix,85016,Amber Specialty Pharmacy Phoenix']
AZ    2022-03-16 18-51  +3        ['AZ,Mesa,85205,Get Well Now', 'AZ,Mesa,85210,Arizona Clinical Trials', 'AZ,Tucson,85712,Arizona Liver Health Tucson']
AZ    2022-03-16 18-51  -11       ['AZ,Apache Junction,85120,Premier Care Medical Services', 'AZ,Benson,85602,Benson Hospital', 'AZ,Cottonwood,86326,Verde Valley Medical Center', 'AZ,Flagstaff,86001,Flagstaff Medical Center', 'AZ,Fountain Hills,85268,Fountain Hills Medical Center', 'AZ,Laveen,85339,Arizona General Hospital - Laveen', 'AZ,Mesa,85212,Arizona General Hospital - Mesa', 'AZ,Payson,85541,Ponderosa Family Care Llc', 'AZ,Phoenix,85008,Valleywise Health Medical Center', 'AZ,Phoenix,85013,St Josephs Hospital And Medical Ctr', 'AZ,Tucson,85714,Banner Abrams Family Medicine']
AZ    2022-03-18 09-58  -1        ['AZ,Whiteriver,85941,Whiteriver Indian Hospital']
AZ    2022-03-18 11-17  +1        ['AZ,Gilbert,85297,Stat Care Medical Services']
AZ    2022-03-18 11-17  -4        ['AZ,Fort Defiance,86504,Fort Defiance Indian Hospital', 'AZ,Prescott Valley,86314,Yavapai Regional Medical Ctr East', 'AZ,Prescott,86301,Yavapai Regional Med Center West', 'AZ,Tucson,85712,Arizona Liver Health Tucson']
AZ    2022-03-19 08-15  +2        ['AZ,Prescott Valley,86314,Yavapai Regional Medical Ctr East', 'AZ,Prescott,86301,Yavapai Regional Med Center West']
AZ    2022-03-21 16-35  +1        ['AZ,Fort Defiance,86504,Fort Defiance Indian Hospital']
AZ    2022-03-22 09-16  -1        ['AZ,Tempe,85281,Soleo Health']
AZ    2022-03-25 08-10  -1        ['AZ,Gilbert,85297,Stat Care Medical Services']
AZ    2022-03-26 06-57  +1        ['AZ,Tucson,85712,Arizona Liver Health Tucson']
AZ    2022-03-28 06-21  +2        ['AZ,Gilbert,85297,Stat Care Medical Services', 'AZ,Tempe,85281,Soleo Health']
AZ    2022-03-29 08-50  +1        ['AZ,Whiteriver,85941,Whiteriver Indian Hospital']
AZ    2022-03-31 08-53  +1        ['AZ,Phoenix,85013,St Josephs Hospital And Medical Ctr']
AZ    2022-04-02 06-05  +1        ['AZ,Chinle,86503,Chinle Comprehensive Healthcare']
AZ    2022-04-05 05-48  +2        ['AZ,Flagstaff,86001,Vuori Health', 'AZ,Maricopa,85139,Exceptional Hospital - Maricopa']
AZ    2022-04-07 05-34  +3        ['AZ,Phoenix,85016,Phoenix Indian Medical Center', 'AZ,Phoenix,85028,Vestra Labs Llc', 'AZ,Springerville,85938,White Mountain Regional Med Center']
AZ    2022-04-09 05-41  +1        ['AZ,Scottsdale,85260,Scottsdale Physicians Group']
AZ    2022-04-16 05-33  +1        ['AZ,Kingman,86409,Kingman Regional Medical Center']
AZ    2022-04-19 05-39  -1        ['AZ,Tempe,85281,Soleo Health']
AZ    2022-04-25 05-22  -1        ['AZ,Whiteriver,85941,Whiteriver Indian Hospital']
AZ    2022-04-26 05-20  +1        ['AZ,Chandler,85224,Atembis']
AZ    2022-04-26 05-20  -1        ['AZ,Maricopa,85139,Exceptional Hospital - Maricopa']
AZ    2022-04-30 05-15  +1        ['AZ,Tuba City,86045,Tuba City Reg Health Care Center']
AZ    2022-05-03 06-05  +1        ['AZ,Whiteriver,85941,Whiteriver Indian Hospital']
AZ    2022-05-04 05-12  +1        ['AZ,Peach Springs,86434,Peach Springs Health Station']
AZ    2022-05-11 06-51  +1        ['AZ,Yuma,85364,Yuma Regional Med Center-Inpatient']
AZ    2022-05-17 05-27  -1        ['AZ,Whiteriver,85941,Whiteriver Indian Hospital']
AZ    2022-05-18 05-40  -1        ['AZ,Peach Springs,86434,Peach Springs Health Station']
AZ    2022-05-21 05-54  +1        ['AZ,Phoenix,85013,St. Josephs Hospital And Med Ctr']
AZ    2022-05-21 05-54  -1        ['AZ,Phoenix,85013,St Josephs Hospital And Medical Ctr']
AZ    2022-05-24 05-46  +1        ['AZ,Apache Junction,85120,Premier Care Medical Services']
AZ    2022-05-24 05-46  -1        ['AZ,Mesa,85205,Get Well Now']
AZ    2022-05-25 05-39  -1        ['AZ,Tucson,85712,Arizona Liver Health Tucson']
AZ    2022-05-26 07-59  +1        ['AZ,Peach Springs,86434,Peach Springs Health Station']
AZ    2022-05-27 05-48  +1        ['AZ,Mesa,85205,Get Well Now']
AZ    2022-05-28 05-34  -1        ['AZ,Phoenix,85016,Phoenix Indian Medical Center']
AZ    2022-05-31 08-56  -1        ['AZ,Yuma,85364,Yuma Regional Med Center-Inpatient']
AZ    2022-06-01 05-37  +2        ['AZ,Tucson,85712,Arizona Liver Health Tucson', 'AZ,Whiteriver,85941,Whiteriver Indian Hospital']
AZ    2022-06-04 19-11  +1        ['AZ,Sells,85634,Tonhc Sells Hospital']
AZ    2022-06-08 05-42  -3        ['AZ,Apache Junction,85120,Premier Care Medical Services', 'AZ,Flagstaff,86001,Vuori Health', 'AZ,Scottsdale,85260,Scottsdale Physicians Group']
AZ    2022-06-09 04-15  +1        ['AZ,Yuma,85364,Yuma Regional Med Center-Inpatient']
AZ    2022-06-12 04-15  -1        ['AZ,Peach Springs,86434,Peach Springs Health Station']
AZ    2022-06-15 04-15  -1        ['AZ,Tucson,85712,Arizona Liver Health Tucson']
AZ    2022-06-16 04-15  +1        ['AZ,Tucson,85712,Arizona Liver Health Tucson']
AZ    2022-06-17 04-15  +2        ['AZ,Bullhead City,86442,Western Arizona Regional Med Ctr', 'AZ,Phoenix,85040,Drip Hydration Arizona']
AZ    2022-06-25 04-15  +1        ['AZ,Phoenix,85016,Phoenix Indian Medical Center']
AZ    2022-06-25 04-15  -1        ['AZ,Chandler,85224,Atembis']
AZ    2022-06-28 04-15  +2        ['AZ,Apache Junction,85120,Premier Care Medical Services', 'AZ,Flagstaff,86001,Vuori Health']
AZ    2022-07-01 04-15  +1        ['AZ,Maricopa,85139,Exceptional Hospital - Maricopa']
AZ    2022-07-06 04-15  +2        ['AZ,Chandler,85224,Atembis', 'AZ,Parker,85344,La Paz Regional Hospital']
AZ    2022-07-06 04-15  -1        ['AZ,Gilbert,85297,Stat Care Medical Services']
AZ    2022-07-13 04-15  +2        ['AZ,Phoenix,85004,Internal Medicine Physicians Assoc', 'AZ,Winslow,86047,Winslow Indian Health Care Center']
AZ    2022-07-14 04-15  +1        ['AZ,Gilbert,85297,Stat Care Medical Services']
AR    2022-02-22 09-09  -36       ['AR,Arkadelphia,71923,Baptist Medical Center Arkadelphia', 'AR,Benton,72015,Saline Memorial - Eh', 'AR,Berryville,72616,Mercy Hospital Berryville', 'AR,Blytheville,72315,Great River Medical Center Main/Er', 'AR,Cabot,72023,Cabot Emergency Hospital', 'AR,Clarksville,72830,Johnson Regional Medical Center', 'AR,Clinton,72031,Ozark Health Medical Center', 'AR,Dardanelle,72834,Dardanelle Medreg Cv19-1', 'AR,De Queen,71832,De Queen Health And Wellness', 'AR,De Witt,72042,Dewitt Hosp And Nur Clinic', 'AR,El Dorado,71730,Medical Center Of South Arkansas', 'AR,Fayetteville,72703,Delta Medical Infusion Llc', 'AR,Glenwood,71943,Glenwood Family Medicine', 'AR,Harrison,72601,North Arkansas Medical Center', 'AR,Heber Springs,72543,Baptist Hlth Med Cen Eh - Heber Spr', 'AR,Hope,71801,Pafford Health Systems Inc', 'AR,Hot Springs National Park,71913,Hamilton West Family Medicine', 'AR,Hot Springs,71901,Fountain Lake Family Medicine', 'AR,Hot Springs,71901,Lakeside Family Medicine', 'AR,Jonesboro,72401,Nea Baptist Memorial Hosp Pharmacy', 'AR,Lake Village,71653,Chicot Memorial Hospital', 'AR,Little Rock,72205,Baptist Health Medical Center - Lr', 'AR,Little Rock,72205,Chi St. Vincent Infirmary', 'AR,Little Rock,72205,Uams', 'AR,Little Rock,72211,Arkansas Heart Hospital', 'AR,Malvern,72104,Baptist Med Cen-Hot Springs County', 'AR,Mena,71953,First Care Family Medicine Mena', 'AR,Monticello,71655,Drew Co Memorial Hospital', 'AR,Mountain View,72560,Stone County Medical Center', 'AR,Newport,72112,Unity Health Newport', 'AR,Piggott,72454,Piggott Community Hospital', 'AR,Russellville,72801,Saint Marys Medical Center', 'AR,Searcy,72143,Advanced Care Hospital', 'AR,Springdale,72762,Premier Pharmacy - Springdale', 'AR,Texarkana,71854,Total Access Health And Wellness', 'AR,Wynne,72396,Crossridge Community Hospital']
