provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,courses_available,geocoded_address,npi,last_report_date,provider_status,provider_note
DOUBLE OAK MOUNTAIN PHARMACY,5510 Highway 280,Suite 123,Birmingham,Shelby,AL,35242,00069-1101-20,Renal Paxlovid,5,POINT (-86.664831 33.405625),1154693737,2022-05-17T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
WALGREENS STORE #07306,4496 VALLEYDALE RD,,Birmingham,Shelby,AL,35242,00069-1101-20,Renal Paxlovid,3,POINT (-86.73871 33.38517),1427063783,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #00467,8370 HWY 31,CVS Pharmacy,Calera,Shelby,AL,35040,00069-1101-20,Renal Paxlovid,5,POINT (-86.75375 33.10151),1811155427,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #07112,700 MAIN ST.,CVS Pharmacy,Montevallo,Shelby,AL,35115,00069-1101-20,Renal Paxlovid,5,POINT (-86.862405 33.10013),1962506840,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #04667,100 HUNTLEY PKWY.,CVS Pharmacy,Pelham,Shelby,AL,35124,00069-1101-20,Renal Paxlovid,15,POINT (-86.79491 33.27742),1881855997,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04589,9458 HELENA RD,,Pelham,Shelby,AL,35124,00069-1101-20,Renal Paxlovid,5,POINT (-86.79706 33.34505),1720093081,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #04915,2 N. BROADWAY AVE.,CVS Pharmacy,Sylacauga,Talladega,AL,35150,00069-1101-20,Renal Paxlovid,5,POINT (-86.25023 33.16762),1689777302,2022-06-17T00:00:00.000,ACTIVE,
RUSSELL MEDICAL CENTER,3316 Highway 280,,Alexander City,Tallapoosa,AL,35010,00069-1101-20,Renal Paxlovid,10,POINT (-85.86917 32.88577),1881849024,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #04834,101 AIRPORT RD.,CVS Pharmacy,Jasper,Walker,AL,35501,00069-1101-20,Renal Paxlovid,5,POINT (-87.27082 33.84441),1144323965,2022-06-17T00:00:00.000,ACTIVE,
WASHINGTON COUNTY HOSPITAL,14600 St. Stephens Avenue,,Chatom,Washington,AL,36518,00069-1101-20,Renal Paxlovid,10,POINT (-88.234526 31.460015),1487699203,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #04973,7 CAMDEN BYPASS,CVS Pharmacy,Camden,Wilcox,AL,36726,00069-1101-20,Renal Paxlovid,5,POINT (-87.28433 32.00168),1588767222,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #04822,1901 11TH AVE.,CVS Pharmacy,Haleyville,Winston,AL,35565,00069-1101-20,Renal Paxlovid,4,POINT (-87.62093 34.22005),1063515781,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #10816,1749 W. WALNUT ST.,CVS Pharmacy,Rogers,Benton,AR,72756,00069-1101-20,Renal Paxlovid,5,POINT (-94.143237 36.33447),1437609369,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05237,1722 W WALNUT ST,,Rogers,Benton,AR,72756,00069-1101-20,Renal Paxlovid,5,POINT (-94.14288 36.333565),1558376814,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #10666,110 SOUTHWEST DR.,CVS Pharmacy,Jonesboro,Craighead,AR,72401,00069-1101-20,Renal Paxlovid,5,POINT (-90.7064 35.820935),1700334455,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #01952,1330 S CARAWAY RD,,Jonesboro,Craighead,AR,72401,00069-1101-20,Renal Paxlovid,5,POINT (-90.676935 35.82892),1306852058,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #06765,108 E HIGHLAND DR,,Jonesboro,Craighead,AR,72401,00069-1101-20,Renal Paxlovid,5,POINT (-90.705085 35.82177),1093720351,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #10255,2015 FAYETTEVILLE ROAD,CVS Pharmacy,Van Buren,Crawford,AR,72956,00069-1101-20,Renal Paxlovid,5,POINT (-94.35716 35.4666),1225443104,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #02774,346 W BROADWAY ST,,West Memphis,Crittenden,AR,72301,00069-1101-20,Renal Paxlovid,5,POINT (-90.19062 35.14645),1952317331,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04794,850 OAK ST,,Conway,Faulkner,AR,72032,00069-1101-20,Renal Paxlovid,5,POINT (-92.437225 35.09223),1730194093,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03411,3631 CENTRAL AVE,,Hot Springs,Garland,AR,71913,00069-1101-20,Renal Paxlovid,4,POINT (-93.05915 34.46653),1386659647,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03425,159 E GRAND AVE,,Hot Springs,Garland,AR,71901,00069-1101-20,Renal Paxlovid,10,POINT (-93.048435 34.50418),1477568731,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07283,1404 ALBERT PIKE RD,,Hot Springs,Garland,AR,71913,00069-1101-20,Renal Paxlovid,5,POINT (-93.084675 34.493405),1376559765,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05535,4634 N HIGHWAY 7,,Hot Springs Village,Garland,AR,71909,00069-1101-20,Renal Paxlovid,5,POINT (-93.05847 34.65704),1285649541,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #10019,3908 N. STATELINE AVE.,CVS Pharmacy,Texarkana,Miller,AR,71854,00069-1101-20,Renal Paxlovid,5,POINT (-94.04229 33.461005),1659629152,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #02364,819 W MAIN ST,,Jacksonville,Pulaski,AR,72076,00069-1101-20,Renal Paxlovid,10,POINT (-92.117855 34.866745),1790790061,2022-06-17T00:00:00.000,ACTIVE,
KAVANAUGH PHARMACY,5200 KAVANAUGH BLVD,,Little Rock,Pulaski,AR,72207,00069-1101-20,Renal Paxlovid,4,POINT (-92.331355 34.7703),1235570334,2022-06-14T00:00:00.000,ACTIVE,
MARKET PLACE PHARMACY OF LITTLE ROC,11316 Huron Lane,,Little Rock,Pulaski,AR,72211,00069-1101-20,Renal Paxlovid,5,POINT (-92.39973 34.76672),1316073059,2022-06-16T00:00:00.000,ACTIVE,
"THE DRUG STORE, INC",11121 NORTH RODNEY PARHAM,STE 42B,Little Rock,Pulaski,AR,72212,00069-1101-20,Renal Paxlovid,2,POINT (-92.39755 34.77007),1013188168,2022-06-16T00:00:00.000,ACTIVE,
WALGREENS STORE #03412,5917 BASELINE RD,,Little Rock,Pulaski,AR,72209,00069-1101-20,Renal Paxlovid,5,POINT (-92.343415 34.66863),1194730457,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05730,3710 S UNIVERSITY AVE,,Little Rock,Pulaski,AR,72204,00069-1101-20,Renal Paxlovid,5,POINT (-92.342825 34.71831),1861408247,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07284,14820 CANTRELL RD,,Little Rock,Pulaski,AR,72223,00069-1101-20,Renal Paxlovid,5,POINT (-92.4378 34.801415),1972518231,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #10975,2501 MCCAIN BLVD.,CVS Pharmacy,North Little Rock,Pulaski,AR,72116,00069-1101-20,Renal Paxlovid,17,POINT (-92.237745 34.79766),1760951602,2022-06-17T00:00:00.000,ACTIVE,
Omnicare of Little Rock #48204,7301 Industry Drive,,North Little Rock,Pulaski,AR,72117,00069-1101-20,Renal Paxlovid,5,POINT (-92.180205 34.74488),1558475269,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03416,4823 JOHN F KENNEDY BLVD,,North Little Rock,Pulaski,AR,72116,00069-1101-20,Renal Paxlovid,9,POINT (-92.255735 34.799775),1003821364,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04017,8521 HIGHWAY 107,,Sherwood,Pulaski,AR,72120,00069-1101-20,Renal Paxlovid,5,POINT (-92.23213 34.83254),1821003187,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #10432,3220 N. REYNOLDS RD.,CVS Pharmacy,Bryant,Saline,AR,72022,00069-1101-20,Renal Paxlovid,7,POINT (-92.49873 34.62443),1003294646,2022-06-17T00:00:00.000,ACTIVE,
MERCY COVID CLINIC FORT SMITH,7301 Rogers Ave,,Fort Smith,Sebastian,AR,72903,00069-1101-20,Renal Paxlovid,10,POINT (-94.35268 35.35684),,2022-06-19T00:00:00.000,ACTIVE,
WALGREENS STORE #05260,2701 ROGERS AVE,,Fort Smith,Sebastian,AR,72901,00069-1101-20,Renal Paxlovid,10,POINT (-94.40297 35.37608),1245246610,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07234,8300 ROGERS AVE,,Fort Smith,Sebastian,AR,72903,00069-1101-20,Renal Paxlovid,10,POINT (-94.3402 35.34731),1811902174,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05475,300 E TOWNSHIP ST,,Fayetteville,Washington,AR,72703,00069-1101-20,Renal Paxlovid,4,POINT (-94.153385 36.095675),1376558635,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07847,524 S SCHOOL AVE,,Fayetteville,Washington,AR,72701,00069-1101-20,Renal Paxlovid,10,POINT (-94.16391 36.05693),1881609147,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #10519,2001 S.THOMPSON ST,CVS Pharmacy,Springdale,Washington,AR,72764,00069-1101-20,Renal Paxlovid,5,POINT (-94.141215 36.1667),1619368792,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05041,2002 S THOMPSON ST,,Springdale,Washington,AR,72764,00069-1101-20,Renal Paxlovid,10,POINT (-94.14315 36.16693),1649285909,2022-06-17T00:00:00.000,ACTIVE,
Walmart Pharmacy #4108,4870 Elm Springs Rd,,Springdale,Washington,AR,72762,00069-1101-20,Renal Paxlovid,,POINT (-94.18398 36.1956),1154734085,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
AMERICAN SAMOA DEPT OF HEALTH,3965 LYONS PARK,LUA ST,Pago Pago,American Samoa,AS,96799,00069-1101-20,Renal Paxlovid,40,POINT (-170.7 -14.27),,2022-06-07T00:00:00.000,ACTIVE,
Tafuna Community Health Center,TAFUNA ACF HEALTH CENTER,5668 PETESA ROAD,Pago Pago,American Samoa,AS,96799,00069-1101-20,Renal Paxlovid,60,POINT (-170.7 -14.27),,2022-06-15T00:00:00.000,ACTIVE,
Chinle Comprehensive Healthcare,Hwy 191 and Hospital Road,,Chinle,Apache,AZ,86503,00069-1101-20,Renal Paxlovid,2,POINT (-109.58 36.16),,2022-06-19T00:00:00.000,ACTIVE,
FORT DEFIANCE INDIAN HOSPITAL,CORNER OF N12 AND N7,,Fort Defiance,Apache,AZ,86504,00069-1101-20,Renal Paxlovid,8,POINT (-109.07583 35.744441),,2022-06-15T00:00:00.000,ACTIVE,
Tsaile Health Center,23 HIGHWAY 64 and 12,,Tsaile,Apache,AZ,86556,00069-1101-20,Renal Paxlovid,3,POINT (-112.12069 36.055829),,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #10859,286 E. 7TH STREET,CVS Pharmacy,Douglas,Cochise,AZ,85607,00069-1101-20,Renal Paxlovid,4,POINT (-109.5586 31.34186),1376990234,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05027,1950 E FRY BLVD,,Sierra Vista,Cochise,AZ,85635,00069-1101-20,Renal Paxlovid,8,POINT (-110.27816 31.55404),1760497010,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05221,1025 S MILTON RD,,Flagstaff,Coconino,AZ,86001,00069-1101-20,Renal Paxlovid,2,POINT (-111.66137 35.19107),1366457616,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #10425,20 AIRPORT ROAD,CVS Pharmacy,Sedona,Coconino,AZ,86336,00069-1101-20,Renal Paxlovid,3,POINT (-111.77913 34.86215),1811444342,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04065,1995 W STATE ROUTE 89A,,Sedona,Coconino,AZ,86336,00069-1101-20,Renal Paxlovid,5,POINT (-111.79486 34.86329),1841205184,2022-06-17T00:00:00.000,ACTIVE,
TUBA CITY REG HEALTH CARE CENTER,3008 EAST BIRCH AVE,,Tuba City,Coconino,AZ,86045,00069-1101-20,Renal Paxlovid,8,POINT (-111.23 36.14),,2022-06-18T00:00:00.000,ACTIVE,
WALGREENS STORE #06533,100 S BEELINE HWY,,Payson,Gila,AZ,85541,00069-1101-20,Renal Paxlovid,2,POINT (-111.32397 34.24149),1033124375,2022-06-17T00:00:00.000,ACTIVE,
San Carlos Healthcare Corporation,103 Medicine Way RD,,Peridot,Gila,AZ,85542,00069-1101-20,Renal Paxlovid,5,POINT (-110.4205464 33.293724),,2022-06-15T00:00:00.000,ACTIVE,
WALGREENS STORE #02429,1995 W THATCHER BLVD,,Safford,Graham,AZ,85546,00069-1101-20,Renal Paxlovid,15,POINT (-109.732375 32.835325),1134134497,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #07264,39510 N. GAVILAN PEAK PKWY.,CVS Pharmacy,Anthem,Maricopa,AZ,85086,00069-1101-20,Renal Paxlovid,8,POINT (-112.13607 33.84344),1427153261,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07516,2411 W ANTHEM WAY,,Anthem,Maricopa,AZ,85086,00069-1101-20,Renal Paxlovid,3,POINT (-112.111692 33.859055),1225043581,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #09293,325 W APACHE TRAIL,CVS Pharmacy,Apache Junction,Maricopa,AZ,85120,00069-1101-20,Renal Paxlovid,5,POINT (-111.54948 33.41384),1871539924,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #02963,11545 E APACHE TRL,,Apache Junction,Maricopa,AZ,85120,00069-1101-20,Renal Paxlovid,10,POINT (-111.58129 33.41435),1174538417,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04188,55 W APACHE TRL,,Apache Junction,Maricopa,AZ,85120,00069-1101-20,Renal Paxlovid,14,POINT (-111.54691 33.41246),1366458739,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #06333,2440 S IRONWOOD DR,,Apache Junction,Maricopa,AZ,85120,00069-1101-20,Renal Paxlovid,5,POINT (-111.56418 33.39149),1760498158,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #10229,280 N. AVONDALE BLVD.,CVS Pharmacy,Avondale,Maricopa,AZ,85323,00069-1101-20,Renal Paxlovid,6,POINT (-112.30724 33.44914),1811303332,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03387,10705 W INDIAN SCHOOL RD,,Avondale,Maricopa,AZ,85392,00069-1101-20,Renal Paxlovid,15,POINT (-112.290717 33.493135),1457367195,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05776,1451 N DYSART RD,,Avondale,Maricopa,AZ,85323,00069-1101-20,Renal Paxlovid,5,POINT (-112.340427 33.450375),1679588909,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07387,10710 W MCDOWELL RD,,Avondale,Maricopa,AZ,85392,00069-1101-20,Renal Paxlovid,5,POINT (-112.290532 33.465065),1922014661,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #09175,23477 W YUMA RD,,Buckeye,Maricopa,AZ,85326,00069-1101-20,Renal Paxlovid,5,POINT (-112.555497 33.434945),1740295005,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #07852,28138 N. TATUM BLVD.,CVS Pharmacy,Cave Creek,Maricopa,AZ,85331,00069-1101-20,Renal Paxlovid,12,POINT (-111.978812 33.740525),1154425049,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03912,29660 N TATUM BLVD,,Cave Creek,Maricopa,AZ,85331,00069-1101-20,Renal Paxlovid,8,POINT (-111.990495 33.754855),1215942560,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #00193,4990 S. ARIZONA AVE.,CVS Pharmacy,Chandler,Maricopa,AZ,85248,00069-1101-20,Renal Paxlovid,5,POINT (-111.842085 33.23369),1508026048,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #03143,990 E. WARNER RD.,CVS Pharmacy,Chandler,Maricopa,AZ,85225,00069-1101-20,Renal Paxlovid,5,POINT (-111.82507 33.33588),1407950389,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #03965,5975 W. CHANDLER BLVD.,CVS Pharmacy,Chandler,Maricopa,AZ,85226,00069-1101-20,Renal Paxlovid,11,POINT (-111.944987 33.30476),1114021003,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #03967,3990 W. RAY ROAD,CVS Pharmacy,Chandler,Maricopa,AZ,85226,00069-1101-20,Renal Paxlovid,4,POINT (-111.910355 33.3206),1609970599,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #05038,2010 S. DOBSON RD.,CVS Pharmacy,Chandler,Maricopa,AZ,85248,00069-1101-20,Renal Paxlovid,9,POINT (-111.8763 33.27537),1336290204,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #05849,990 E. PECOS RD.,CVS Pharmacy,Chandler,Maricopa,AZ,85225,00069-1101-20,Renal Paxlovid,3,POINT (-111.825162 33.292245),1699879585,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #07075,2995 E. CHANDLER HEIGHTS RD.,CVS Pharmacy,Chandler,Maricopa,AZ,85249,00069-1101-20,Renal Paxlovid,11,POINT (-111.790107 33.23309),1780788679,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #07849,1015 E. RAY RD.,CVS Pharmacy,Chandler,Maricopa,AZ,85225,00069-1101-20,Renal Paxlovid,8,POINT (-111.823375 33.32005),1518062355,2022-06-17T00:00:00.000,ACTIVE,
Omnicare of Chandler #48205,6825 W. Galveston St Suite 3,,Chandler,Maricopa,AZ,85226,00069-1101-20,Renal Paxlovid,42,POINT (-111.960023 33.31186),1568407468,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #02056,1925 W CHANDLER BLVD,,Chandler,Maricopa,AZ,85224,00069-1101-20,Renal Paxlovid,15,POINT (-111.8748 33.30552),1104832500,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03726,1985 E CHANDLER BLVD,,Chandler,Maricopa,AZ,85225,00069-1101-20,Renal Paxlovid,10,POINT (-111.807612 33.30574),1770598021,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03727,1919 N DOBSON RD,,Chandler,Maricopa,AZ,85224,00069-1101-20,Renal Paxlovid,1,POINT (-111.875665 33.33455),1891700126,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04077,3005 E RIGGS RD,,Chandler,Maricopa,AZ,85249,00069-1101-20,Renal Paxlovid,10,POINT (-111.788622 33.21864),1447485586,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04793,1975 S ALMA SCHOOL RD,,Chandler,Maricopa,AZ,85286,00069-1101-20,Renal Paxlovid,5,POINT (-111.857928 33.277135),1336155076,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07723,975 E OCOTILLO RD,,Chandler,Maricopa,AZ,85249,00069-1101-20,Renal Paxlovid,3,POINT (-111.824757 33.24722),1346256708,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07026,12244 W CACTUS RD,,El Mirage,Maricopa,AZ,85335,00069-1101-20,Renal Paxlovid,5,POINT (-112.323937 33.59486),1487660122,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #06060,16415 E PALISADES BLVD,,Fountain Hills,Maricopa,AZ,85268,00069-1101-20,Renal Paxlovid,4,POINT (-111.726406 33.610015),1750396099,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #03268,765 S. LINDSAY RD.,CVS Pharmacy,Gilbert,Maricopa,AZ,85296,00069-1101-20,Renal Paxlovid,13,POINT (-111.772285 33.33629),1467557298,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #03272,2371 E. GUADALUPE RD.,CVS Pharmacy,Gilbert,Maricopa,AZ,85234,00069-1101-20,Renal Paxlovid,5,POINT (-111.73955 33.36421),1376648105,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #05891,3170 S. HIGLEY RD.,CVS Pharmacy,Gilbert,Maricopa,AZ,85295,00069-1101-20,Renal Paxlovid,3,POINT (-111.721862 33.29304),1073617965,2022-06-17T00:00:00.000,ACTIVE,
Stat Care Medical Services,3738 E Woodside Way,,Gilbert,Maricopa,AZ,85297,00069-1101-20,Renal Paxlovid,36,POINT (-111.709533 33.28728),1609463710,2022-06-16T00:00:00.000,ACTIVE,
WALGREENS STORE #03008,785 S COOPER RD,,Gilbert,Maricopa,AZ,85233,00069-1101-20,Renal Paxlovid,13,POINT (-111.80645 33.349415),1700891041,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03184,1585 E GUADALUPE RD,,Gilbert,Maricopa,AZ,85234,00069-1101-20,Renal Paxlovid,20,POINT (-111.75675 33.36416),1437165131,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04018,2345 E BASELINE RD,,Gilbert,Maricopa,AZ,85234,00069-1101-20,Renal Paxlovid,9,POINT (-111.783165 33.378485),1083629315,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04543,805 S VAL VISTA DR,,Gilbert,Maricopa,AZ,85296,00069-1101-20,Renal Paxlovid,9,POINT (-111.755025 33.335035),1679588925,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05215,2363 S LINDSAY RD,,Gilbert,Maricopa,AZ,85295,00069-1101-20,Renal Paxlovid,4,POINT (-111.772245 33.30729),1841206588,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05799,754 N HIGLEY RD,,Gilbert,Maricopa,AZ,85234,00069-1101-20,Renal Paxlovid,5,POINT (-111.722785 33.364395),1033125430,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #06062,76 W GUADALUPE RD,,Gilbert,Maricopa,AZ,85233,00069-1101-20,Renal Paxlovid,5,POINT (-111.791492 33.364965),1750397493,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #06692,4766 E QUEEN CREEK RD,,Gilbert,Maricopa,AZ,85297,00069-1101-20,Renal Paxlovid,5,POINT (-111.686835 33.26693),1780699041,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #06880,2431 S HIGLEY RD,,Gilbert,Maricopa,AZ,85295,00069-1101-20,Renal Paxlovid,8,POINT (-111.72032 33.306255),1386650026,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07747,3233 E GERMANN RD,,Gilbert,Maricopa,AZ,85297,00069-1101-20,Renal Paxlovid,5,POINT (-111.71983 33.277085),1437165891,2022-06-17T00:00:00.000,ACTIVE,
Banner - New River Trail Center,"7701 W Aspera Blvd, Suite 103",,Glendale,Maricopa,AZ,85308,00069-1101-20,Renal Paxlovid,7,POINT (-112.22523 33.66896),1417545534,2022-06-14T00:00:00.000,ACTIVE,
CVS Store #00017,18591 N 59TH AVE,CVS Pharmacy,Glendale,Maricopa,AZ,85308,00069-1101-20,Renal Paxlovid,15,POINT (-112.185546 33.653775),1710082557,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #07872,7499 W. BETHANY HOME RD.,CVS Pharmacy,Glendale,Maricopa,AZ,85303,00069-1101-20,Renal Paxlovid,1,POINT (-112.219924 33.522705),1326142217,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #08983,5125 W. OLIVE AVE,CVS Pharmacy,Glendale,Maricopa,AZ,85302,00069-1101-20,Renal Paxlovid,5,POINT (-112.169625 33.56666),1285930164,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #01969,6006 N 67TH AVE,,Glendale,Maricopa,AZ,85301,00069-1101-20,Renal Paxlovid,10,POINT (-112.20479 33.52435),1366457699,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03003,6690 W UNION HILLS DR,,Glendale,Maricopa,AZ,85308,00069-1101-20,Renal Paxlovid,10,POINT (-112.202454 33.65383),1881600245,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03049,4965 W BELL RD,,Glendale,Maricopa,AZ,85308,00069-1101-20,Renal Paxlovid,10,POINT (-112.16635 33.63898),1083629323,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03385,5421 W THUNDERBIRD RD,,Glendale,Maricopa,AZ,85306,00069-1101-20,Renal Paxlovid,6,POINT (-112.176415 33.610415),1861407108,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04228,5125 W NORTHERN AVE,,Glendale,Maricopa,AZ,85301,00069-1101-20,Renal Paxlovid,5,POINT (-112.169527 33.55251),1306852009,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04434,22280 N 67TH AVE,,Glendale,Maricopa,AZ,85310,00069-1101-20,Renal Paxlovid,5,POINT (-112.203751 33.68399),1033124383,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05266,21632 N 35TH AVE,,Glendale,Maricopa,AZ,85308,00069-1101-20,Renal Paxlovid,9,POINT (-112.135487 33.68334),1518973254,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05775,8309 W GLENDALE AVE,,Glendale,Maricopa,AZ,85305,00069-1101-20,Renal Paxlovid,5,POINT (-112.238392 33.537075),1265447510,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05851,5011 W UNION HILLS DR,,Glendale,Maricopa,AZ,85308,00069-1101-20,Renal Paxlovid,5,POINT (-112.168255 33.65393),1831105238,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #06736,4410 W CACTUS RD,,Glendale,Maricopa,AZ,85304,00069-1101-20,Renal Paxlovid,5,POINT (-112.15359 33.59643),1124033451,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07110,6640 W HAPPY VALLEY RD,,Glendale,Maricopa,AZ,85310,00069-1101-20,Renal Paxlovid,9,POINT (-112.202472 33.712875),1740296482,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #03749,2840 N. DYSART RD.,CVS Pharmacy,Goodyear,Maricopa,AZ,85395,00069-1101-20,Renal Paxlovid,15,POINT (-112.34168 33.47822),1669576559,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #02243,387 N ESTRELLA PKWY,,Goodyear,Maricopa,AZ,85338,00069-1101-20,Renal Paxlovid,10,POINT (-112.391645 33.4507),1538174966,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03657,3361 N LITCHFIELD RD,,Goodyear,Maricopa,AZ,85395,00069-1101-20,Renal Paxlovid,8,POINT (-112.361783 33.48529),1598770844,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #05892,5050 W. BASELINE RD.,CVS Pharmacy,Laveen,Maricopa,AZ,85339,00069-1101-20,Renal Paxlovid,6,POINT (-112.167535 33.378185),1942305784,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #09179,5115 W BASELINE RD,,Laveen,Maricopa,AZ,85339,00069-1101-20,Renal Paxlovid,4,POINT (-112.168982 33.37689),1073665774,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07582,13014 W CAMELBACK RD,,Litchfield Park,Maricopa,AZ,85340,00069-1101-20,Renal Paxlovid,5,POINT (-112.339202 33.508565),1962417220,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #03436,2809 S. SOSSAMAN RD.,CVS Pharmacy,Mesa,Maricopa,AZ,85212,00069-1101-20,Renal Paxlovid,5,POINT (-111.66998 33.364275),1396849287,2022-06-17T00:00:00.000,ACTIVE,
