Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address
Walmart Pharmacy #3729,5065 Pyramid Lake Rd,,Sparks,WASHOE,NV,89436,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-119.743052 39.583916)
UPPER CONNECTICUT VALLEY HOSPITAL,181 Corliss Lane,,COLEBROOK,COOS,NH,03576,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,20,12/28/2021 12:00:00 AM,
Walmart Pharmacy #757,2151 W Oaklawn Rd,,Pleasanton,ATASCOSA,TX,78064,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-98.513894 28.939561)
Walmart Pharmacy #1063,1608 W Magnolia Ave,,Geneva,GENEVA,AL,36340,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-85.899492 31.049559)
PROVIDENCE ST PETER HOSPITAL,413 LILLY ROAD NE,,OLYMPIA,THURSTON,WA,98506,0310-7442-02,Evusheld,12/31/2021 12:00:00 AM,12/21/2021 12:00:00 AM,288,48,01/03/2022 12:00:00 AM,POINT (-122.844427 47.052791)
WILSON MEDICAL GROUP,3302 NASH ST N,,WILSON,WILSON,NC,27896,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,,POINT (-77.938343 35.767119)
Clackamas County Health Centers BC,"110 Beavercreek Rd, Suite 100",,Oregon City,CLACKAMAS,OR,97045,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-122.598414 45.33452)
Meijer Store 043,3360 Tittabawassee Road,,Saginaw,SAGINAW,MI,48604,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,200,200,01/04/2022 12:00:00 AM,POINT (-83.982617 43.480111)
BERTS PHARMACY,1021 W 14th St,,Hastings,ADAMS,NE,68901,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-98.394498 40.600681)
PIEDMONT HOSPITAL,1968 PEACHTREE ROAD NW,Attn:Pharmacy,ATLANTA,FULTON,GA,30308,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,72,,,POINT (-84.393367 33.808802)
LESTER E COX MED CTR,3801 S NATIONAL AVE,,SPRINGFIELD,GREENE,MO,65807-5210,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,144,144,12/30/2021 12:00:00 AM,POINT (-93.278091 37.144664)
Overland Park Regional Medical Cent,10500 Quivira,,Overland Park,JOHNSON,KS,66215,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,24,24,01/04/2022 12:00:00 AM,POINT (-94.723699 38.937894)
AURELIA OSBORN FOX MEMORIAL HOSP,One Norton Avenue,,Oneonta,OTSEGO,NY,13820,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,01/03/2022 12:00:00 AM,
THOP HOSP OF PROVIDENCE MEMORIAL,2001 N OREGON ST,MEMORIAL CAMPUS,EL PASO,EL PASO,TX,79902,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,144,72,12/30/2021 12:00:00 AM,POINT (-106.499345 31.771161)
HARBORVIEW MEDICAL CENTER,325 9th AVE,,Seattle,KING,WA,98104,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,40,,,POINT (-122.323372 47.604084)
WESTFIELD MEMORIAL HOSPITAL,189 EAST MAIN ST,,WESTFIELD,CHAUTAUQUA,NY,14787,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,,POINT (-79.569397 42.327901)
Walmart Pharmacy #738,2200 Highway 641 N,,Camden,BENTON,TN,38320,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,120,,,POINT (-88.110236 36.088159)
FIRELANDS REGIONAL MEDICAL CENTER,FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVE,SANDUSKY,ERIE,OH,44870,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,
Queens Medical Center COVID,1301 Punchbowl Street,Inpatient Pharmacy,Honolulu,HONOLULU,HI,96813,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,,POINT (-157.854965 21.308307)
CLEVELAND CLINIC FOUNDATION,9500 EUCLID AVE,,CLEVELAND,CUYAHOGA,OH,44195-0000,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,552,456,01/03/2022 12:00:00 AM,POINT (-81.621342 41.503448)
CLAREMORE INDIAN HOSPITAL,101 S MOORE AVE,,CLAREMORE,ROGERS,OK,74017,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,,,POINT (-95.628262 36.31564)
SOUTHWEST GENERAL HEALTH CENTER,18697 Bagley Rd,Inpatient Pharmacy,Middleburg Heights,CUYAHOGA,OH,44130,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,,POINT (-81.83291 41.37208)
CVS Store #10810,505 #B BEAR MOUNTAIN BLVD,CVS Pharmacy,ARVIN,KERN,CA,93203,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,,,POINT (-118.830947 35.209007)
WENTWORTH - DOUGLASS HOSPITAL,789 Central Avenue,,Dover,STRAFFORD,NH,03820,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,01/04/2022 12:00:00 AM,POINT (-70.875338 43.212638)
Walmart Pharmacy #2805,303 Market Dr,,Emporia,EMPORIA CITY,VA,23847,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-77.543767 36.706713)
REMEDI SENIORCARE,962 S DORSET RD,,TROY,MIAMI,OH,45373,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,,20,,,POINT (-84.22806 40.034623)
Sanilac Pharmacy,78 S Elk St,,Sandusky,SANILAC,MI,48471,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-82.82985 43.418951)
SISTERS OF CHARITY HOSP OF BUFFALO,2605 Harlem Road,,Cheektowaga,ERIE,NY,14225,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,,POINT (-78.78432 42.91414)
Walmart Pharmacy #678,1075 Cosby Hwy,,Newport,COCKE,TN,37821,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,120,,,POINT (-83.208764 35.942827)
Walgreens Store #03877,7576 SKYWAY,,PARADISE,BUTTE,CA,95969,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,18,01/04/2022 12:00:00 AM,POINT (-121.612419 39.770039)
CVS Store #11035,16049 BASELINE AVENUE #1,CVS Pharmacy,FONTANA,SAN BERNARDINO,CA,92336,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,80,,,POINT (-117.454774 34.121323)
Walmart Pharmacy #1091,1991 DR M L K JR EXPY,,ANDALUSIA,COVINGTON,AL,36420,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-86.444789 31.318718)
VCU HEALTH SYSTEM,1250 EAST MARSHALL STREET,"PHARMACY STOREROOM, B-328",RICHMOND,RICHMOND CITY,VA,23298,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,12/29/2021 12:00:00 AM,POINT (-77.42988 37.539755)
DEPARTMENT OF STATE HOSPITALS - COA,24511 W JAYNE AVE,,COALINGA,FRESNO,CA,93210,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,,,
"V22 501 Albuquerque, NM",1501 SAN PEDRO DR SE,,ALBUQUERQUE,BERNALILLO,NM,87108,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,24,,,POINT (-106.577664 35.054285)
LANDMARK MEDICAL CENTER,115 Cass Ave,,Woonsocket,PROVIDENCE,RI,02895,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,48,,,POINT (-71.495277 42.005438)
Rite Aid 02478,129 EAST CENTRE STREET,,ASHLAND,SCHUYLKILL,PA,17921-2010,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,100,,,POINT (-76.332044 40.783742)
CHILDRENS HOSPITAL,300 LONGWOOD AVE,Main SB PHARMACY,BOSTON,SUFFOLK,MA,02115-0000,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,12/29/2021 12:00:00 AM,120,45,01/03/2022 12:00:00 AM,POINT (-71.104783 42.337629)
THE DRUG STORE - IRON MOUNTAIN,1112 S Stephenson Ave,,Iron Mountain,DICKINSON,MI,49801,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-88.060665 45.812471)
PROVIDENCE RHEUMATOLOGY,105 W. 8th Avenue,Suite 7010,SPOKANE,SPOKANE,WA,99204,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,96,24,01/03/2022 12:00:00 AM,POINT (-117.41333 47.648397)
CHRISTUS SANTA ROSA WESTOVER HILLS,11212 TX151,Attn: PHARMACY DAVID,SAN ANTONIO,BEXAR,TX,78251,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,144,,,
BROOKSHIRE GROCERY COMPANY,675 E SUNSET BLVD,,CELINA,COLLIN,TX,75009,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-96.778273 33.313671)
VM DOWNTOWN MEDICAL CENTER,925 Seneca St,Mailstop H3-PI,Seattle,KING,WA,98101,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,20,12/29/2021 12:00:00 AM,POINT (-122.327809 47.61018)
SAV-ON PHARMACY,2165 BUCKINGHAM RD,,Richardson,DALLAS,TX,75081,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-96.684225 32.931255)
Walmart Pharmacy #762,9248 Parkway E,,Birmingham,JEFFERSON,AL,35206,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-86.7037 33.584684)
CVS Store #09123,3800 MARTIN LUTHER KING JR. BLVD,CVS Pharmacy,LYNWOOD,LOS ANGELES,CA,90262,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,220,,,POINT (-118.198257 33.927804)
Walmart Pharmacy #348,427 Highway 425 N,,Monticello,DREW,AR,71655,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-91.801608 33.636042)
Walmart Pharmacy #4674,1030 N UNIVERSITY DR,,NACOGDOCHES,NACOGDOCHES,TX,75961,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-94.639283 31.61597)
UVA HEALTH SYSTEM,1215 Lee St,ATTN: Inpatient Pharmacy,Charlottesville,CHARLOTTESVILLE CITY,VA,22908,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,144,48,01/03/2022 12:00:00 AM,POINT (-78.498845 38.031998)
CARILION ROANOKE MEM HOSP,1906 Belleview Avenue,,Roanoke,ROANOKE CITY,VA,24014,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,192,96,01/04/2022 12:00:00 AM,POINT (-79.942297 37.252046)
CVS Store #06538,907 S. HEATON ST.,CVS Pharmacy,KNOX,STARKE,IN,46534,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/04/2022 12:00:00 AM,POINT (-86.620675 41.28851)
PROVIDENCE ST. JOSEPH HOSPITAL ORAN,1100 West Stewart Drive,,Orange,ORANGE,CA,92868,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,48,48,01/03/2022 12:00:00 AM,POINT (-117.864861 33.782363)
Warm Springs Service Unit,1270 Kot Num,,Warm Springs,JEFFERSON,OR,97761,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,,POINT (-121.270365 44.757013)
"Professional Pharmacy of Pennsburg,",931 Main St,,Pennsburg,MONTGOMERY,PA,18073,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,40,39,01/04/2022 12:00:00 AM,POINT (-75.489669 40.38726)
Rite Aid 02545,1001 JEFFERSON AVENUE,,WASHINGTON,WASHINGTON,PA,15301-2105,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,120,,,POINT (-80.264562 40.182539)
WHITE DOVE PHARMACY,2751 NC HWY 55,,CARY,WAKE,NC,27519,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-78.871107 35.785577)
PHOEBE SUMTER MEDICAL CENTER,126 Hwy 280 W,,Americus,SUMTER,GA,31719,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,,,POINT (-84.255377 32.06425)
Medical Center Prescription Shop,710 Medical Center Drive,,Eastman,DODGE,GA,31023,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,180,,,POINT (-83.177768 32.187525)
CHRISTUS ST MICHAEL HEALTH SYSTEM,2600 St Michael Dr,,Texarkana,BOWIE,TX,75503,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/29/2021 12:00:00 AM,96,,,POINT (-94.074356 33.462514)
Walgreens Store #04233,5600 W FULLERTON AVE,,CHICAGO,COOK,IL,60639,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,11,01/04/2022 12:00:00 AM,POINT (-87.76661 41.924032)
Kinney Drugs # 80-Ithaca,513 N CAYUGA ST,,Ithaca,TOMPKINS,NY,14850,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,80,,,POINT (-76.499306 42.445582)
Rite Aid 05869,3795 WEST SHIELDS AVENUE,,FRESNO,FRESNO,CA,93722-5247,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,80,,,POINT (-119.861585 36.779062)
CVS Store #08945,416 WASHINGTON AVE.,CVS Pharmacy,KINGSTON,ULSTER,NY,12401,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,80,160,01/04/2022 12:00:00 AM,POINT (-74.0252 41.935795)
MERCY PHARMACY SPRINGFIELD,1235 E CHEROKEE ST,,SPRINGFIELD,GREENE,MO,65804-2203,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,,,POINT (-93.275276 37.177969)
INFECTIOUS DISEASE DOCTORS MEDICAL,365 Lennon Lane Ste 200,,Walnut Creek,CONTRA COSTA,CA,94598,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,,168,,,POINT (-122.030096 37.927866)
SOUTHEAST MISSOURI HOSPITAL CAPE,1701 Lacey Street,,CAPE GIRARDEAU,CAPE GIRARDEAU,MO,63701,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,24,,,POINT (-89.540936 37.311273)
Walmart Pharmacy #2310,3051 Kinzel Way,,Knoxville,KNOX,TN,37924,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-83.867627 36.030156)
Walmart Pharmacy #658,2510 Redmond Cir NW,,Rome,FLOYD,GA,30165,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,100,,,POINT (-85.228072 34.27464)
Spencers Drug Store Inc,100 North Main Street,,Blackstone,NOTTOWAY,VA,23824,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,,,POINT (-77.997435 37.080553)
GOSHEN HOSPITAL,200 HIGH PARK AVE,,GOSHEN,ELKHART,IN,46526,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,01/04/2022 12:00:00 AM,POINT (-85.829962 41.564327)
MONONGALIA GENERAL HOSPITAL,1200 JD Anderson Dr,,Morgantown,MONONGALIA,WV,26505,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,144,,,POINT (-79.94639 39.66262)
UNITED PHARMACY,300 East Commerce Street,,Brownwood,BROWN,TX,76801,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-98.976201 31.730037)
LOS ANGELES COUNTY LONG BEACH CHC,1333 CHESTNUT AVE,RM 100-2,LONG BEACH,LOS ANGELES,CA,90813,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,,POINT (-118.196372 33.783507)
University Pavillion Pharmacy,1410 E Woodrow Wilson Dr,,Jackson,HINDS,MS,39216,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,60,,,POINT (-90.170421 32.326813)
ST LUKES HOSP KC WORNAL,4401 WORNALL RD,,KANSAS CITY,JACKSON,MO,64111-3220,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,,,POINT (-94.590127 39.046477)
Walmart Pharmacy #546,5330 FM 1640 RD,,RICHMOND,FORT BEND,TX,77469,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-95.762007 29.559053)
ST. MARYS MEDICAL CENTER,2900 First Avenue,,Huntington,CABELL,WV,25702,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,144,96,01/03/2022 12:00:00 AM,POINT (-82.401335 38.431833)
ST ANTHONY COMMUNITY HOSP,15 MAPLE AVE,PHARMACY,WARWICK,ORANGE,NY,10990,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,,POINT (-74.35684 41.261416)
CVS Store #02685,1253 DIX AVE.,CVS Pharmacy,HUDSON FALLS,WASHINGTON,NY,12839,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,60,57,01/04/2022 12:00:00 AM,POINT (-73.574942 43.32024)
"V19 554 Denver, CO",1700 WHEELING ST # 119,PHARMACY SERVICE,AURORA,ADAMS,CO,80045,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,24,,,POINT (-104.831002 39.743609)
HARTFORD HOSPITAL/MAIN HOSPITAL,75 Jefferson St,,Hartford,HARTFORD,CT,06115,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,380,360,01/03/2022 12:00:00 AM,POINT (-72.680184 41.755412)
HENRY CO HOSP,ATTN PHARMACY - AUSTIN DUNLAP,1600 EAST RIVERVIEW AVE,NAPOLEON,HENRY,OH,43545,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,
CENTINELA HOSPITAL MEDICAL CENTER,555 East Hardy St,,Inglewood,LOS ANGELES,CA,90301,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,24,,,POINT (-118.347779 33.949085)
CVS Store #06638,2419 W. NICHOL AVE,CVS Pharmacy,ANDERSON,MADISON,IN,46016,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,40,01/04/2022 12:00:00 AM,POINT (-85.710482 40.102124)
UNITED PHARMACY,5807 Sw 45th AVE STE 100,,Amarillo,RANDALL,TX,79109,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-101.900479 35.161577)
Walgreens Store #13970,4300 BACKLICK RD,,ANNANDALE,FAIRFAX,VA,22003,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,0,01/04/2022 12:00:00 AM,POINT (-77.194347 38.830566)
Walmart Pharmacy #461,496 S BIBB AVE,,EAGLE PASS,MAVERICK,TX,78852,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-100.48322 28.701373)
CVS Store #00323,1 GRAND UNION PLAZA,CVS Pharmacy,SAUGERTIES,ULSTER,NY,12477,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,11,01/04/2022 12:00:00 AM,POINT (-73.967838 42.083785)
Baptist Family Pharmacy,1225 North State Street,,Jackson,HINDS,MS,39202,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,40,,,POINT (-90.178223 32.314232)
Walgreens Store #03894,1650 DUNLAWTON AVE,,PORT ORANGE,VOLUSIA,FL,32127,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,,120,0,01/04/2022 12:00:00 AM,POINT (-81.023518 29.116349)
CVS Store #05072,"225 MAIN ST.,",CVS Pharmacy,DANSVILLE,LIVINGSTON,NY,14437,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,80,79,01/04/2022 12:00:00 AM,POINT (-77.697019 42.562052)
"V02 632 Northport, NY",79 Middleville Rd,Bldg 200 (Inpatient pharmacy),NORTHPORT,SUFFOLK,NY,11768,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-73.306056 40.89892)
Hillsborough Pharmacy,110 Boone Square St,ste 29,Hillsborough,ORANGE,NC,27278,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-79.100846 36.063824)
FRANCISCAN HEALTH INDIANAPOLIS,8111 S. EMERSON AVENUE,,INDIANAPOLIS,MARION,IN,46237,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,120,120,01/04/2022 12:00:00 AM,POINT (-86.082667 39.647449)
TEXAS ONCOLOGY WEBSTER,501 W Medical Center Blvd,,Webster,HARRIS,TX,77598,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,,,POINT (-95.127604 29.539927)
Walmart Pharmacy #1218,1741 E FLORENCE BLVD,,CASA GRANDE,PINAL,AZ,85122,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,100,,,POINT (-111.712506 32.879601)
ZUCKERBERG SAN FRANCISCO GENERAL HO,1001 Poterero Avenue,"Building 5, Room GR1",San Francisco,SAN FRANCISCO,CA,94110,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,20,,,POINT (-122.406522 37.755332)
CVS Store #06795,201 W HIGH ST,CVS Pharmacy,LIBERTY,UNION,IN,47353,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/04/2022 12:00:00 AM,POINT (-84.932562 39.636408)
Neighborhood Health Center,7320 SW Hunziker St. Suite 300,,Portland,WASHINGTON,OR,97223,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-122.752441 45.425967)
Walgreens Store #05937,4315 W MCDOWELL RD,,PHOENIX,MARICOPA,AZ,85035,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,140,0,01/04/2022 12:00:00 AM,POINT (-112.153003 33.465949)
Walgreens Store #01293,1210 WEDGEWOOD DR,,EL PASO,EL PASO,TX,79925,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,220,368,01/04/2022 12:00:00 AM,POINT (-106.354244 31.761258)
Bassett Cobleskill Hosp,178 Grandview Dr,,Cobleskill,SCHOHARIE,NY,12043,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/30/2021 12:00:00 AM,24,48,01/03/2022 12:00:00 AM,POINT (-74.483008 42.686257)
RICHARDS PHARMACY,3509 E Main Ave,Suite 102,Alton,HIDALGO,TX,78573,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-98.280329 26.282503)
Walmart Pharmacy #1101,4538 US Highway 231,,Wetumpka,ELMORE,AL,36092,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-86.214362 32.5076)
Walmart Pharmacy #3449,3801 E Stan Schlueter Loop,,Killeen,BELL,TX,76542,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-97.710225 31.070898)
Walmart Pharmacy #1201,890 ODUM RD,,GARDENDALE,JEFFERSON,AL,35071,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-86.825246 33.647431)
GRANDE RONDE HOSPITAL,900 SUNSET DR,,LA GRANDE,UNION,OR,97850-1387,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,,POINT (-118.104856 45.319546)
MERCY HOSPITAL WASHINGTON,901 E 5TH ST,,WASHINGTON,FRANKLIN,MO,63090-3127,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-91.001539 38.55199)
NEA BAPTIST MEMORIAL HOSP PHARMACY,4800 E JOHNSON AVE,,JONESBORO,CRAIGHEAD,AR,72401,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,72,24,01/04/2022 12:00:00 AM,POINT (-90.635674 35.864196)
Walmart Pharmacy #822,3700 E INTERSTATE 40,,AMARILLO,POTTER,TX,79103,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-101.794235 35.192576)
MARKET STREET PHARMACY,3121 Sunset Drive,,San Angelo,TOM GREEN,TX,76904,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-100.480514 31.422214)
HOLLIERS FAMILY PHARMACY,1456 E Bridge St,,Breaux Bridge,SAINT MARTIN,LA,70517,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,12/31/2021 12:00:00 AM,POINT (-91.889813 30.280913)
CARRS PHARMACY,5600 DEBARR RD,,Anchorage,ANCHORAGE,AK,99504,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-149.777066 61.20966)
MOBRIDGE REGIONAL HOSPITAL,1401 TENTH AVE W,,MOBRIDGE,WALWORTH,SD,57601-0000,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,20,,,POINT (-100.44814 45.545788)
SOUTHWEST GENERAL HEALTH CENTER,18697 Bagley Rd,Inpatient Pharmacy,Middleburg Heights,CUYAHOGA,OH,44130,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-81.83291 41.37208)
PRAIRIE LAKES HEALTHCARE SYSTEM,401 9TH AVENUE NORTHWEST,,WATERTOWN,CODINGTON,SD,57201-0000,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,48,,,POINT (-97.120811 44.910837)
St Johns RMC,1600 N Rose Ave,(Pharmacy 2nd Floor),Oxnard,VENTURA,CA,93030,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,12/22/2021 12:00:00 AM,96,48,01/03/2022 12:00:00 AM,POINT (-119.158248 34.217127)
JOHN T MATHER MEM HOSP,75 North Country Rd.,,Port Jefferson,SUFFOLK,NY,11777,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,24,12/30/2021 12:00:00 AM,POINT (-73.053019 40.938242)
Comm Mem Hosp - SanBuenaV,147 N Brent St,Attn: Inpatient Pharmacy,Ventura,VENTURA,CA,93003,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,,96,47,12/29/2021 12:00:00 AM,POINT (-119.257324 34.274574)
MAYO CLINIC ALBERT LEA CLINIC,404 W FOUNTAIN ST,,ALBERT LEA,FREEBORN,MN,56007,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,40,,,POINT (-93.372469 43.651558)
ST. JOSEPH MERCY ANN ARBOR,5301 E. HURON RIVER DRIVE,ATTN: IP PHARMACY,ANN ARBOR,WASHTENAW,MI,48106,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,288,61,01/04/2022 12:00:00 AM,POINT (-83.659819 42.261803)
