Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address
CVS Store #09937,4445 MISSION BLVD,CVS Pharmacy,SAN DIEGO,SAN DIEGO,CA,92109,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,9,01/05/2022 12:00:00 AM,POINT (-117.25514 32.795397)
Walmart Pharmacy #546,5330 FM 1640 RD,,RICHMOND,FORT BEND,TX,77469,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-95.762007 29.559053)
PARKLAND HEALTH CENTER FARMINGTON,1101 W LIBERTY ST,,FARMINGTON,SAINT FRANCOIS,MO,63640-1921,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,,POINT (-90.43829 37.780616)
KITSAP GENERAL SURGERY,"9927 Mickelberry Rd, Suite 121",,Silverdale,KITSAP,WA,98383,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,,POINT (-122.682299 47.652149)
HAGGEN PHARMACY,2814 MERIDIAN ST,,Bellingham,WHATCOM,WA,98225,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.486072 48.767545)
"Professional Pharmacy of Pennsburg,",931 Main St,,Pennsburg,MONTGOMERY,PA,18073,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,0,01/03/2022 12:00:00 AM,POINT (-75.489669 40.38726)
Walmart Pharmacy #4756,9085 Hwy 119,,Alabaster,SHELBY,AL,35007,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-86.828384 33.211981)
OUR LADY OF THE LAKE REG MED CTR,5000 Hennessey Blvd,Main Pharmacy - First Floor,BATON ROUGE,EAST BATON ROUGE,LA,70808,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,48,,,POINT (-91.111528 30.401318)
Walgreens Store #18425,599 MOUNT CLINTON PIKE,,HARRISONBURG,ROCKINGHAM,VA,22802,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,0,01/05/2022 12:00:00 AM,POINT (-78.87075 38.468665)
Walgreens Store #07915,3580 STATE ROUTE 66,,NEPTUNE,MONMOUTH,NJ,07753,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,160,158,01/05/2022 12:00:00 AM,POINT (-74.085957 40.222814)
Walmart Pharmacy #595,1801 W LINCOLN ST,,HARLINGEN,CAMERON,TX,78552,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-97.71658 26.181687)
BLUEGRASS COMM HEALTH CTR- FQ28,1306 Versailles Road Suite 120,,Lexington,FAYETTE,KY,40504,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,100,,,POINT (-84.521566 38.049918)
CVS Store #05841,2330 SOUTH MAIN STREET,CVS Pharmacy,SANTA ANA,ORANGE,CA,92707,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,15,01/05/2022 12:00:00 AM,POINT (-117.868024 33.715263)
Rite Aid 00679,123 SOUTH 69TH STREET,,UPPER DARBY,DELAWARE,PA,19082-3212,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,100,100,01/05/2022 12:00:00 AM,POINT (-75.258069 39.957706)
BAYSTATE MEDICAL CENTER INC,759 Chestnut St.,,Springfield,HAMPDEN,MA,01199,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,60,57,01/05/2022 12:00:00 AM,POINT (-72.605155 42.120538)
Maui Health COVID,221 Mahalani Street,,Wailuku,MAUI,HI,96793,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/29/2021 12:00:00 AM,48,24,12/30/2021 12:00:00 AM,POINT (-156.488087 20.884455)
Meijer Store 188,13000 Middlebelt Rd,,Livonia,WAYNE,MI,48150,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,20,01/05/2022 12:00:00 AM,POINT (-83.33347 42.378515)
South Central Regional Hospital,1220 Jefferson Street,,Laurel,JONES,MS,39441,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,,,POINT (-89.141084 31.685904)
PARKLAND HEALTH CENTER FARMINGTON,1101 W LIBERTY ST,,FARMINGTON,SAINT FRANCOIS,MO,63640-1921,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,100,,,POINT (-90.43829 37.780616)
OLIVE VIEW UCLA MEDICAL CENTER,14445 OLIVE VIEW DR Room1C-101,Attention IN-Patient PHARMACY,LOS ANGELES,LOS ANGELES,CA,91342,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,,96,48,01/05/2022 12:00:00 AM,POINT (-118.449651 34.324104)
Walmart Pharmacy #3341,2305 N Central Expy,,Dallas,DALLAS,TX,75204,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-96.793437 32.800845)
Long Island Community Hospital,101 Hospital RD,Attn: Pharmacy Services,PATCHOGUE,SUFFOLK,NY,11772,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,12/28/2021 12:00:00 AM,48,0,01/03/2022 12:00:00 AM,POINT (-72.978157 40.779478)
SAFEWAY PHARMACY,1410 E JOHN ST,,Seattle,KING,WA,98112,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.313508 47.619955)
Duke Regional Outpatient Pharmacy,3643 N Roxboro Road,Outpatient Pharmacy,Durham,DURHAM,NC,27704,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,,20,,,POINT (-78.89808 36.038191)
Walmart Pharmacy #773,1538 Highway 190,,Eunice,SAINT LANDRY,LA,70535,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-92.44726 30.495042)
ABBOTT NORTHWESTERN HOSPITAL,800 E 28TH STREET,Inpatient Pharmacy,MINNEAPOLIS,HENNEPIN,MN,55407,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,180,,,POINT (-93.262248 44.951954)
Walgreens Store #03727,1919 N DOBSON RD,,CHANDLER,MARICOPA,AZ,85224,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,140,0,01/05/2022 12:00:00 AM,POINT (-111.876366 33.334532)
Rite Aid 10811,1166 CENTRAL AVENUE,,DUNKIRK,CHAUTAUQUA,NY,14048-3603,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,01/05/2022 12:00:00 AM,POINT (-79.333852 42.458411)
Walmart Pharmacy #5947,5631 DYER ST,,EL PASO,EL PASO,TX,79904,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-106.445095 31.829186)
Walmart Pharmacy #5312,3851 Airport Fwy,,Fort Worth,TARRANT,TX,76111,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-97.290792 32.774019)
Kaleida - Buffalo GM Center,100 High Street,,Buffalo,ERIE,NY,14203,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,12/28/2021 12:00:00 AM,48,24,12/30/2021 12:00:00 AM,POINT (-78.865983 42.900342)
CVS Store #02205,274 OLD NYACK TURNPIKE,CVS Pharmacy,SPRING VALLEY,ROCKLAND,NY,10977,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,240,237,01/05/2022 12:00:00 AM,POINT (-74.045051 41.10155)
Walmart Pharmacy #1405,4600 7Th Street,,Bay City,MATAGORDA,TX,77414,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-95.936561 28.98502)
CVS Store #08893,602 N. EL CAMINO REAL,CVS Pharmacy,SAN CLEMENTE,ORANGE,CA,92672,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,5,01/05/2022 12:00:00 AM,POINT (-117.617574 33.430111)
HCA HOUSTON HEALTHCARE N CYPRESS,21214 NORTHWEST FWY,,CYPRESS,HARRIS,TX,77429,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,96,,,POINT (-95.632527 29.924945)
CVS Store #08861,8850 VALLEY VIEW STREET,CVS Pharmacy,BUENA PARK,ORANGE,CA,90620,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,19,01/05/2022 12:00:00 AM,
Rite Aid 05998,6455 PACIFIC AVENUE,,STOCKTON,SAN JOAQUIN,CA,95207-3715,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,20,01/05/2022 12:00:00 AM,POINT (-121.319906 38.009073)
Walmart Pharmacy #1154,1435 E MAIN ST,,FREDERICKSBURG,GILLESPIE,TX,78624,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-98.850813 30.256608)
HEB Pharmacy 541,10100 BEECHNUT ST,,HOUSTON,HARRIS,TX,77072-5000,0069-1085-30,Paxlovid,12/25/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,19,01/04/2022 12:00:00 AM,POINT (-95.559858 29.689742)
UNITED PHARMACY,2630 Parkway Drive,,Lubbock,LUBBOCK,TX,79403,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,01/05/2022 12:00:00 AM,POINT (-101.808687 33.597599)
Walgreens Store #11523,560 S MAIN ST,,HEBER CITY,WASATCH,UT,84032,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,140,0,01/05/2022 12:00:00 AM,POINT (-111.413543 40.500768)
Walmart Pharmacy #4407,10710 Chantilly Pkwy,,Montgomery,MONTGOMERY,AL,36117,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-86.132649 32.356812)
TRINITY MEDICAL CENTER WEST,4000 JOHNSON ROAD,ATTN PHARMACY,STEUBENVILLE,JEFFERSON,OH,43952,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,48,,,POINT (-80.65933 40.368124)
GRITMAN MEDICAL CENTER,700 S MAIN ST,,MOSCOW,LATAH,ID,83843,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,72,24,01/03/2022 12:00:00 AM,POINT (-117.001406 46.728705)
LINOS PHARMACY,708 N GRANT ST,,ROMA,STARR,TX,78584,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-99.017099 26.407237)
ASCENSION SE WISCONSIN HOSPITAL,5000 W CHAMBERS ST,,Milwaukee,MILWAUKEE,WI,53210,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,12/28/2021 12:00:00 AM,48,,,POINT (-87.976165 43.073465)
Walmart Pharmacy #1232,2604 N Main St,,Belton,BELL,TX,76513,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-97.457681 31.082156)
ELITE URGENT CARE,1524 MCHENRY AVE STE 130,,MODESTO,STANISLAUS,CA,95350,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,,48,24,12/30/2021 12:00:00 AM,POINT (-120.993987 37.666791)
CVS Store #10810,505 #B BEAR MOUNTAIN BLVD,CVS Pharmacy,ARVIN,KERN,CA,93203,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,40,01/05/2022 12:00:00 AM,POINT (-118.830947 35.209007)
TUBA CITY REG HEALTH CARE CENTER,3008 EAST BIRCH AVE,,Tuba City,COCONINO,AZ,86045,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,24,,,
Walgreens Store #09742,2491 W 24TH ST,,YUMA,YUMA,AZ,85364,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,140,0,01/05/2022 12:00:00 AM,POINT (-114.649739 32.683876)
Walmart Pharmacy #658,2510 Redmond Cir NW,,Rome,FLOYD,GA,30165,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,100,,,POINT (-85.228072 34.27464)
Walmart Pharmacy #861,4215 S Loop 289,,Lubbock,LUBBOCK,TX,79423,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-101.903136 33.52959)
Bainbridge Pharmacy,1420 East Evans Street,,Bainbridge,DECATUR,GA,39819,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,220,,,POINT (-84.554051 30.902069)
MONUMENT HEALTH RCH PHARMACY,353 FAIRMONT BLVD,,RAPID CITY,PENNINGTON,SD,57701-0000,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,12/21/2021 12:00:00 AM,72,40,01/04/2022 12:00:00 AM,POINT (-103.224964 44.05861)
Rite Aid 02017,762 EAST JOHNSON HIGHWAY,,NORRISTOWN,MONTGOMERY,PA,19401-3110,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,40,01/05/2022 12:00:00 AM,POINT (-75.317787 40.125457)
SAFEWAY PHARMACY,253 High School Rd N E,,Bainbridge Island,KITSAP,WA,98110,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.519258 47.635771)
Walgreens Store #00315,100 GRAND PASEO BLVD,GALERIA PASEOS MALL,RIO PIEDRAS,San Juan,PR,00926,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,
Walgreens Store #15284,900 N WASHINGTON ST,STE 1,BALTIMORE,BALTIMORE CITY,MD,21205,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,0,01/05/2022 12:00:00 AM,POINT (-76.589732 39.301191)
ASCENSION SETON WILLIAMSON,201 SETON PKWY,,ROUND ROCK,BLANCO,TX,78665,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,192,,,POINT (-97.65277 30.566626)
NORTH ARKANSAS MEDICAL CENTER,620 N MAIN ST,,Harrison,BOONE,AR,72601,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,40,0,01/05/2022 12:00:00 AM,POINT (-93.107153 36.236124)
HUTCHINSON HEALTH CARE,9700 W 76th Street,Suite 100,Eden Prairie,HENNEPIN,MN,55344,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,24,12/29/2021 12:00:00 AM,POINT (-93.402975 44.8657)
CVS Store #06793,3020 GREEN VALLEY RD STE B,CVS Pharmacy,CAMERON PARK,EL DORADO,CA,95682,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,,,POINT (-121.001171 38.697979)
Walmart Pharmacy #5889,9410 Webb Chapel Rd,,Dallas,DALLAS,TX,75220,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-96.858063 32.86112)
ADVENTIST HEALTH ST HELENA HOSPITAL,10 Woodland Rd.,,St Helena,NAPA,CA,94574,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,20,01/04/2022 12:00:00 AM,POINT (-122.475344 38.54196)
Walmart Pharmacy #470,1821 S PADRE ISLAND DR,,CORPUS CHRISTI,NUECES,TX,78416,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-97.437444 27.740136)
Rite Aid 10846,420 HAMILTON STREET,,GENEVA,ONTARIO,NY,14456-2951,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,40,01/05/2022 12:00:00 AM,POINT (-77.001205 42.857475)
Giant Eagle Inc.,1606 North Center Avenue,Giant Eagle Pharmacy #0054,Somerset,SOMERSET,PA,15501,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,,,POINT (-79.075239 40.036589)
CROW-N. CHEYENNE-LodgeGrass-Pryor,10110 South 7650 East,,Crow Agency,BIG HORN,MT,59022,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-107.447897 45.581965)
KEMP FAMILY PHARMACY,1224 S Elm St,,Kemp,KAUFMAN,TX,75143,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,,,POINT (-96.224056 32.43334)
Walmart Pharmacy #500,4530 Woodrow Bean,,El Paso,EL PASO,TX,79924,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-106.436931 31.89834)
WHITFIELD REGIONAL HOSPITAL,105 US HIGHWAY 80 E,,DEMOPOLIS,MARENGO,AL,36732-3605,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,24,,,POINT (-87.836677 32.503688)
Walgreens Store #06382,1138 MAIN AVE,,CLIFTON,PASSAIC,NJ,07011,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,160,255,01/05/2022 12:00:00 AM,POINT (-74.139576 40.875321)
MARSHFIELD - RICE LAKE CENTER,1700   W. STOUT STREET,,RICE LAKE,BARRON,WI,54868-0000,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,48,23,01/03/2022 12:00:00 AM,POINT (-91.759027 45.508042)
Rite Aid 06714,9340 DESCHUTES RD,,PALO CEDRO,SHASTA,CA,96073-9763,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-122.238615 40.559281)
ADIRONDACK MEDICAL CTR,2233 NY-86,,SARANAC LAKE,FRANKLIN,NY,12983,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,,POINT (-74.144632 44.345029)
SENTARA LEIGH HOSPITAL,830 KEMPSVILLE RD,INPATIENT PHARMACY,NORFOLK,NORFOLK CITY,VA,23502,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-76.19171 36.850644)
CVS Store #06814,221 S. HIGH ST.,CVS Pharmacy,VERSAILLES,RIPLEY,IN,47042,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-85.255081 39.070185)
Kinney Drugs #79-Liverpool,437 Electronics Parkway,,Liverpool,ONONDAGA,NY,13088,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,80,0,01/05/2022 12:00:00 AM,POINT (-76.188089 43.101043)
Walmart Pharmacy #604,4310 Montgomery Hwy,,Dothan,HOUSTON,AL,36303,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-85.442743 31.266018)
Willsboro Pharmacy,3932 Nys Route 22,,Willsboro,ESSEX,NY,12996,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-73.398413 44.371293)
SAFEWAY PHARMACY,4700 YELM HWY SE,,Lacey,THURSTON,WA,98503,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.822294 46.99625)
DRUGCO DISCOUNT PHARMACY,312 ACADEMY ST S,,AHOSKIE,HERTFORD,NC,27910,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-76.992731 36.286181)
VMFH SJMC - TACOMA,1717 S. J. St,,Tacoma,PIERCE,WA,98405,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,,,POINT (-122.448757 47.245469)
Walmart Pharmacy #1091,1991 DR M L K JR EXPY,,ANDALUSIA,COVINGTON,AL,36420,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-86.444789 31.318718)
Rite Aid 05782,2480 VICTORIA AVENUE,,PORT HUENEME,VENTURA,CA,93041-2141,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-119.221318 34.17702)
MAURY REGIONAL CANCER CENTER,808 South Campbell Blvd,Pharmacy,Columbia,MAURY,TN,38401,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,120,,,
Walmart Pharmacy #2120,5396 State Highway 12,,Norwich,CHENANGO,NY,13815,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-75.529044 42.497643)
Reid Health,Reid Health,1100 Reid Parkway,Richmond,WAYNE,IN,47374,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,12/30/2021 12:00:00 AM,48,24,01/05/2022 12:00:00 AM,
Walgreens Store #06435,1831 N LEE TREVINO DR,,EL PASO,EL PASO,TX,79936,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,0,01/05/2022 12:00:00 AM,POINT (-106.319093 31.765898)
Walgreens Store #06448,4485 PERKINS RD,,BATON ROUGE,EAST BATON ROUGE,LA,70808,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,0,01/05/2022 12:00:00 AM,POINT (-91.143716 30.416652)
MULTICARE ROCKWOOD CLINIC PHARMACY,400 E 5TH AVE,,SPOKANE,SPOKANE,WA,99202,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,20,,,POINT (-117.405246 47.65175)
Walmart Pharmacy #2978,7451 Mccart Ave,,Fort Worth,TARRANT,TX,76133,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-97.36964 32.636645)
Baptist Health Medical Center - LR,9601 BAPTISIT HEALTH DR,,LITTLE ROCK,PULASKI,AR,72205,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,144,,,POINT (-92.3813 34.745758)
BAPTIST HEALTH LOUISVILLE,4000 KRESGE WAY,attn: Cindy Cummings,LOUISVILLE,JEFFERSON,KY,40207,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,96,48,01/03/2022 12:00:00 AM,POINT (-85.639048 38.239235)
LIVINGSTON HEALTHCARE,320 Alpenglow Lane,,Livingston,PARK,MT,59047,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM,,24,24,01/05/2022 12:00:00 AM,POINT (-110.525425 45.676043)
Walmart Pharmacy #2667,7401 Samuell Blvd,,Dallas,DALLAS,TX,75228,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-96.687653 32.792547)
Walmart Pharmacy #4625,2424 N Taylor Ave,,Garden City,FINNEY,KS,67846,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,,POINT (-100.883399 37.987054)
H.B. MAGRUDER HOSPITAL,615 FULTON STREET,,PORT CLINTON,OTTAWA,OH,43452,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,,POINT (-82.933785 41.505799)
Walgreens Store #15012,9610 FM 1097 RD W,,WILLIS,MONTGOMERY,TX,77318,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,200,0,01/05/2022 12:00:00 AM,POINT (-95.496031 30.420275)
Condo Pharmacy,28 Montcalm Ave,,Plattsburgh,CLINTON,NY,12901,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,40,01/02/2022 12:00:00 AM,POINT (-73.460535 44.699954)
Rite Aid 06475,820 N LEMOORE AVENUE,,LEMOORE,KINGS,CA,93245-2333,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-119.780797 36.307504)
Walmart Pharmacy #5105,10 Riverton Commons Dr,,Front Royal,WARREN,VA,22630,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-78.18774 38.96171)
Walgreens Store #07648,2410 REIDVILLE RD,,SPARTANBURG,SPARTANBURG,SC,29301,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,100,97,01/05/2022 12:00:00 AM,POINT (-81.994689 34.920247)
CVS Store #09349,347 E ALISAL ST,CVS Pharmacy,SALINAS,MONTEREY,CA,93901,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,,,POINT (-121.642924 36.67452)
NORTHEAST GEORGIA MEDICAL CENTER,743 SPRING STREET NE,,GAINESVILLE,HALL,GA,30501,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,,POINT (-83.81737 34.30335)
AURORA RETAIL PHARMACY 1178,146 E GENEVA SQUARE,,LAKE GENEVA,WALWORTH,WI,53147,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,20,,,POINT (-88.423723 42.606049)
THE PHARMACY AT VALLEY VIEW,1906 Blake Ave,,Glenwood Springs,GARFIELD,CO,81601,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,168,,,POINT (-107.322794 39.532859)
UNITY HOSPITAL-UNITY HEALTH SYSTEM,1555 Longpond Rd,,ROCHESTER,MONROE,NY,14626,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,24,0,12/30/2021 12:00:00 AM,POINT (-77.701451 43.192588)
UCHEALTH UNIVERSITY OF COLO HOSP,12605 E 16TH AVE,In Patient Pharmacy,AURORA,ADAMS,CO,80045,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,540,,,POINT (-104.840718 39.741362)
Walgreens Store #06425,900 N RANCHO DR,,LAS VEGAS,CLARK,NV,89106,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,80,0,01/05/2022 12:00:00 AM,POINT (-115.179297 36.181334)
Health Direct,40 Terrill Park Dr,Door F,Concord,MERRIMACK,NH,03301,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,260,0,12/31/2021 12:00:00 AM,POINT (-71.510056 43.199403)
Coastal Drug Company,204 BUTLER ST,,Midway,LIBERTY,GA,31320,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,,,POINT (-81.417968 31.802293)
Meijer Store 019,700 West Norton Avenue,,Muskegon,MUSKEGON,MI,49441,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,20,01/05/2022 12:00:00 AM,POINT (-86.261108 43.190762)
KENT HOSPITAL- INPATIENT,455 TOLLGATE ROAD,PHARMACY MAIN BASEMENT,WARWICK,KENT,RI,02886,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,12/21/2021 12:00:00 AM,96,72,01/05/2022 12:00:00 AM,POINT (-71.478358 41.704716)
WATERBURY HOSPITAL,64 Robbins Street,,Waterbury,NEW HAVEN,CT,06708,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,60,,,POINT (-73.058543 41.558277)
NYU Langone Hospital - Long ISLAND,259 FIRST ST,Pharmacy Dept - Lower Level,MINEOLA,NASSAU,NY,11501,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,,POINT (-73.643382 40.741684)
Walmart Pharmacy #432,214 Haynes St,,Talladega,TALLADEGA,AL,35160,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-86.082382 33.438107)
Walmart Pharmacy #1100,1706 Military St S,,Hamilton,MARION,AL,35570,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-87.989715 34.123115)
Walmart Pharmacy #423,630 Colonial Promenade Pkwy,,Alabaster,SHELBY,AL,35007,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-86.803577 33.236676)
SAN MATEO MEDICAL CENTER,222 W 39TH AVE,Attention: Pharmacy,SAN MATEO,SAN MATEO,CA,94403,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,,96,,,POINT (-122.299415 37.530112)
