Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address
"V22 644 Phoenix, AZ",650 E INDIAN SCHOOL ROAD,Inaptient Pharmacy 119A,PHOENIX,MARICOPA,AZ,85012,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-112.066252 33.494747)
CAROLINA FAMILY HEALTHCARE,11220 ELM LANE,SUITE 102,CHARLOTTE,MECKLENBURG,NC,28277,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,38,01/04/2022 12:00:00 AM,POINT (-80.81726 35.05886)
KROGER PHARMACY 03400367,3820 ATASCOCITA RD,,HUMBLE,HARRIS,TX,77396,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,20,,,POINT (-95.216083 29.980122)
TEXAS ONCOLOGY CEDAR PARK,1401 MEDICAL PKWY BLDG C,200,CEDAR PARK,WILLIAMSON,TX,78613,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,21,01/05/2022 12:00:00 AM,POINT (-97.812755 30.53109)
COMMUNITY HEALTH CENTER OF FRANKLIN,119 NEW ATHOL ROAD,SUITE 200,ORANGE,FRANKLIN,MA,01364-0000,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-72.264483 42.583777)
CAROLINAEAST MEDICAL CENTER,2000 NEUSE BLVD,Pharmacy Department,NEW BERN,CRAVEN,NC,28560,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-77.066216 35.111893)
HASKELL HEALTH CENTER USPHS,2415 MASSACHUSETTS ST,,LAWRENCE,DOUGLAS,KS,66046,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-95.235935 38.940812)
"V10 553 Detroit, MI",4646 JOHN R STREET,,DETROIT,WAYNE,MI,48201,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,,20,,,POINT (-83.06039 42.355162)
"V19 554 Denver, CO",1700 WHEELING ST # 119,PHARMACY SERVICE,AURORA,ADAMS,CO,80045,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,24,,,POINT (-104.831002 39.743609)
HEB Pharmacy 419,2135 E MAIN ST,,EAGLE PASS,MAVERICK,TX,78852-4718,0069-1085-30,Paxlovid,12/25/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-100.485102 28.708806)
CDPHE STATE LAB,8100 E Lowry Blvd,,Denver,DENVER,CO,80230,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,200,,,POINT (-104.894587 39.717574)
Walmart Pharmacy #1174,34301 Highway 43,,Thomasville,CLARKE,AL,36784,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,
SAFEWAY PHARMACY,253 High School Rd N E,,Bainbridge Island,KITSAP,WA,98110,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.519258 47.635771)
"BROAD AVENUE PHARMACY, LLC",1400 NORTH BROAD ST.,,NEW ORLEANS,ORLEANS,LA,70119,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,13,01/05/2022 12:00:00 AM,POINT (-90.077898 29.976334)
TAMPA GENERAL HOSPITAL,1 Tampa General Circle,Department of Pharmacy,Tampa,HILLSBOROUGH,FL,33606,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,,144,144,01/04/2022 12:00:00 AM,POINT (-82.459297 27.937291)
KAISER NC - VALLEJO PHARMACY 2212,975 SERENO DR,Pharmacy 2,VALLEJO,SOLANO,CA,94589,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-122.248043 38.128363)
PIKE CO MEM HOSP LOUISIANA CLINIC,2305 GEORGIA ST,,LOUISIANA,PIKE,MO,63353-2559,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,0,12/31/2021 12:00:00 AM,POINT (-91.064037 39.440086)
Rite Aid 10817,459 SOUTH TRANSIT STREET,,LOCKPORT,NIAGARA,NY,14094-5506,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,100,96,01/06/2022 12:00:00 AM,POINT (-78.696872 43.154547)
Walgreens Store #05139,7945 W 95TH ST,,HICKORY HILLS,COOK,IL,60457,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,7,01/06/2022 12:00:00 AM,POINT (-87.817208 41.718517)
COMMUNITY PHARMACY,3001 FM 2181,STE 450,Corinth,DENTON,TX,76210,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-97.064208 33.130174)
CVS Store #08854,1750 NORTH GRAND AVENUE,CVS Pharmacy,SANTA ANA,ORANGE,CA,92705,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,60,01/06/2022 12:00:00 AM,
MERITER HOSPITAL-PARK,202 S PARK ST,,MADISON,DANE,WI,53715,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,72,,,POINT (-89.400896 43.065385)
MAJOR HOSPITAL,2451 INTELLIPLEX DR.,,SHELBYVILLE,SHELBY,IN,46176,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,,24,24,01/05/2022 12:00:00 AM,POINT (-85.78397 39.560016)
MEMORIALCARE LONG BEACH MEDICAL CEN,2801 Atlantic Av,,Long Beach,LOS ANGELES,CA,90806,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,,24,,,POINT (-118.185097 33.807214)
UNITED PHARMACY,3552 S. Soncy Rd.,,Amarillo,RANDALL,TX,79119,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-101.938136 35.171278)
Gates Pharmacy,364 N South St,,Mount Airy,SURRY,NC,27030,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-80.614949 36.5018)
METHODIST FREMONT HEALTH,450 EAST 23RD STREET,,FREMONT,DODGE,NE,68025,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,40,01/06/2022 12:00:00 AM,POINT (-96.492348 41.45147)
ROGUE COMMUNITY HEALTH - ASHLAND SB,99 CENTRAL AVE,,ASHLAND,JACKSON,OR,97520-1787,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-122.715134 42.200097)
Walmart Pharmacy #489,2799 W Thomas St,,Hammond,TANGIPAHOA,LA,70401,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-90.492521 30.503037)
MASSENA HOSPITAL,1 Hospital Drive,,Massena,SAINT LAWRENCE,NY,13662,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,,24,,,POINT (-74.907893 44.936412)
KROGER PHARMACY 03500689,17194 PRESTON RD,,DALLAS,DALLAS,TX,75248,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-96.802791 32.983631)
RANDALLS PHARMACY,1890 FM 359 rd,,Richmond,FORT BEND,TX,77406,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-95.743508 29.621834)
H.B. MAGRUDER HOSPITAL,615 FULTON STREET,,PORT CLINTON,OTTAWA,OH,43452,0310-7442-02,Evusheld,01/05/2022 12:00:00 AM,,72,,,POINT (-82.933785 41.505799)
STROGER HOSPITAL,1901 W HARRISON ST LI-130 PHARMACY,,CHICAGO,COOK,IL,60612,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,48,,,POINT (-87.674311 41.874041)
Walmart Pharmacy #3959,3120 McKamey Rd,,Knoxville,KNOX,TN,37921,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,120,,,POINT (-84.012131 35.977081)
Walmart Pharmacy #4046,1855 S. Garland Ave.,,Garland,DALLAS,TX,75040,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-96.648832 32.896237)
TULSA ER AND HOSPITAL,717 W 71ST ST,,TULSA,TULSA,OK,74132,0310-7442-02,Evusheld,01/05/2022 12:00:00 AM,,168,120,01/05/2022 12:00:00 AM,POINT (-96.001828 36.061091)
CVS Store #02702,465 SAND CREEK RD.,CVS Pharmacy,COLONIE,ALBANY,NY,12205,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,80,160,01/06/2022 12:00:00 AM,POINT (-73.811815 42.716045)
Walgreens Store #03663,4098 EDGMONT AVE,,BROOKHAVEN,DELAWARE,PA,19015,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,146,01/06/2022 12:00:00 AM,POINT (-75.38776 39.872412)
Neil Medical Group Kinston,2545 Jetport Rd,,Kinston,LENOIR,NC,28504,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,,POINT (-77.608094 35.32233)
Rite Aid 01072,1177 SOUTH ROSEMONT ROAD,,VIRGINIA BEACH,VIRGINIA BEACH CITY,VA,23453-2152,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,19,01/06/2022 12:00:00 AM,POINT (-76.099482 36.801211)
CVS Store #10859,286 E. 7TH STREET,CVS Pharmacy,DOUGLAS,COCHISE,AZ,85607,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,80,,,POINT (-109.558233 31.341306)
Walgreens Store #17917,12701 LAUREL BOWIE RD,,LAUREL,PRINCE GEORGES,MD,20708,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,200,0,01/06/2022 12:00:00 AM,POINT (-76.839399 39.064491)
WEST SIDE PHARMACY,620 W South St,,Benton,SALINE,AR,72015,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,,40,,,POINT (-92.593674 34.563662)
Walmart Pharmacy #5925,2305 Jordan Ln SW,,Huntsville,MADISON,AL,35805,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-86.626982 34.713565)
Walmart Pharmacy #3286,1035 Hickory Creek Blvd,,Hickory Creek,DENTON,TX,75065,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-97.043695 33.127955)
OZARKS MEDICAL CENTER,1100 Kentucky Avenue,,West Plains,HOWELL,MO,65775,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,24,,,POINT (-91.875554 36.737909)
ZUNI INDIAN HOSPITAL,Route 301 North 21 B. Avenue,,ZUNI,MCKINLEY,NM,87327,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,,,
Gothams - Fall River,506 Prospect St,,Fall River,BRISTOL,MA,2720,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,360,,,POINT (-71.145849 41.708623)
BOTHWELL REGIONAL HEALTH CENTER,601 E 14TH ST,,SEDALIA,PETTIS,MO,65301,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,120,,,POINT (-93.222089 38.699051)
BOTW HEALTH INC (Valley View Pharm),12879 Josey Ln,Ste 115,Farmers Branch,DALLAS,TX,75234,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,40,01/06/2022 12:00:00 AM,POINT (-96.881754 32.92157)
Walmart Pharmacy #287,1801 Highway 78 E,,Jasper,WALKER,AL,35501,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-87.253163 33.844716)
LOGAN HEALTH MAIN HOSPITAL,310 SUNNYVIEW LANE,,KALISPELL,FLATHEAD,MT,59901,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,,24,,,POINT (-114.324965 48.215324)
Walmart Pharmacy #683,2130 N Locust Ave,,Lawrenceburg,LAWRENCE,TN,38464,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,120,,,POINT (-87.31868 35.273598)
SMITHS PHARMACY 70600087,442 N 175 E,,LOGAN,CACHE,UT,84321,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,80,,,POINT (-111.83062 41.739605)
Walgreens Store #07425,890 W MAIN ST,,LANSDALE,MONTGOMERY,PA,19446,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,94,01/06/2022 12:00:00 AM,POINT (-75.294706 40.248128)
SAFEWAY PHARMACY,210 WASHINGTON AVENUE SOUTH,,Kent,KING,WA,98032,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.247296 47.380173)
KROGER PHARMACY 03500547,3205 MAIN ST,,FRISCO,COLLIN,TX,75034,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,,POINT (-96.862232 33.152994)
Rite Aid 06515,211 WEST BIRCH STREET,,CALEXICO,IMPERIAL,CA,92231-2348,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-115.500387 32.679155)
Walgreens Store #01293,1210 WEDGEWOOD DR,,EL PASO,EL PASO,TX,79925,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,220,368,01/06/2022 12:00:00 AM,POINT (-106.354244 31.761258)
Meijer Store 231,28800 Telegraph Rd,,Southfield,OAKLAND,MI,48034,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,20,01/06/2022 12:00:00 AM,POINT (-83.284942 42.499994)
LIBERTY HOSPITAL,2525 GLENN HENDREN DR,,Liberty,CLAY,MO,64068,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,19,01/06/2022 12:00:00 AM,POINT (-94.424547 39.276633)
Walgreens Store #11951,11085 CATHELL ROAD,,BERLIN,WORCESTER,MD,21811,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,12,01/06/2022 12:00:00 AM,POINT (-75.166791 38.378065)
CVS Store #03066,8351 ELK GROVE FLORIN RD,CVS Pharmacy,SACRAMENTO,SACRAMENTO,CA,95829,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,,,POINT (-121.371645 38.454317)
GALLUP INDIAN MEDICAL CENTER,516 E NIZHONI BL,,GALLUP,MCKINLEY,NM,87301,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,20,01/04/2022 12:00:00 AM,POINT (-108.730248 35.508444)
LUMINIS HEALTH DOCTORS COMMUNITY ME,8118 Good Luck Road,,Lanham,PRINCE GEORGES,MD,20706,0310-7442-02,Evusheld,01/05/2022 12:00:00 AM,,72,47,01/06/2022 12:00:00 AM,POINT (-76.864736 38.980439)
CVS Store #02961,2 E. JERICHO TPKE,CVS Pharmacy,HUNTINGTON STATION,SUFFOLK,NY,11746,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,60,64,01/06/2022 12:00:00 AM,POINT (-73.408624 40.82834)
CASHWAY PHARMACY OF ABBEVILLE,2509 CHARITY STREET,,ABBEVILLE,VERMILION,LA,70510,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,18,01/05/2022 12:00:00 AM,POINT (-92.109652 29.972374)
Walmart Pharmacy #2805,303 Market Dr,,Emporia,EMPORIA CITY,VA,23847,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-77.543767 36.706713)
Walmart Pharmacy #1837,9451 FM 1960 Bypass Rd W,,Humble,HARRIS,TX,77338,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-95.280873 30.004986)
DHR HEALTH,5501 S MCCOLL RD,,EDINBURG,HIDALGO,TX,78539,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,144,120,01/05/2022 12:00:00 AM,POINT (-98.204109 26.252424)
CVS Store #09842,1980 N CARSON ST,CVS Pharmacy,CARSON CITY,CARSON CITY,NV,89701,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,,20,,,POINT (-119.76688 39.178642)
Walgreens Store #09742,2491 W 24TH ST,,YUMA,YUMA,AZ,85364,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,100,9,01/06/2022 12:00:00 AM,POINT (-114.649739 32.683876)
HEB Pharmacy 595,2108 N FRAZIER ST,,CONROE,MONTGOMERY,TX,77301-1220,0006-5055-06,Molnupiravir,12/25/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-95.467191 30.334487)
Walmart Pharmacy #757,2151 W Oaklawn Rd,,Pleasanton,ATASCOSA,TX,78064,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-98.513894 28.939561)
Walmart Pharmacy #5288,220 N Highway 175,,Seagoville,DALLAS,TX,75159,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-96.535849 32.647819)
TOM THUMB PHARMACY,3411 Custer Pkwy,,Richardson,DALLAS,TX,75080,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-96.729261 32.999225)
KAISER SC - DOWNEY MEDICAL CENTER,9353 IMPERIAL HWY 1ST FLOOR,,DOWNEY,LOS ANGELES,CA,90242,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,,216,96,01/04/2022 12:00:00 AM,POINT (-118.128571 33.9171)
HCA VALLEY REGIONAL MEDICAL CENTER,100A E ALTON GLOOR BLVD,,BROWNSVILLE,CAMERON,TX,78526,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,96,48,12/29/2021 12:00:00 AM,POINT (-97.515284 25.979259)
WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON ST,,WATSONVILLE,SANTA CRUZ,CA,95076,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,,24,,,
CVS Store #05809,4775 W. ROSECRANS AVE.,CVS Pharmacy,HAWTHORNE,LOS ANGELES,CA,90250,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,140,134,01/06/2022 12:00:00 AM,POINT (-118.360333 33.901876)
NORTH MEMORIAL HLTH PHR-Robbinsdale,3435 W. Broadway Avenue,,Robbinsdale,HENNEPIN,MN,55422,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,140,,,POINT (-93.324684 45.018526)
Duke University Hospital Outpatient,40 Duke Medicine Circle,First Floor Red Zone Room 1822,Durham,DURHAM,NC,27710,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,100,37,01/06/2022 12:00:00 AM,POINT (-78.935797 36.004646)
VASSAR BROTHERS MED CTR,45 READE PLACE - ATT PHARM DEPT,45 Reade Place,Poughkeepsie,DUTCHESS,NY,12601,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,,24,24,01/06/2022 12:00:00 AM,POINT (-73.93563 41.694575)
CONCORD HOSPITAL INPATIENT PHARMACY,250 Pleasant St,,Concord,MERRIMACK,NH,3301,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,40,,,POINT (-71.561352 43.196099)
Walmart Pharmacy #656,1880 N Main St,,Shelbyville,BEDFORD,TN,37160,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-86.455642 35.513617)
CVS Store #08922,1850 N. HIGHWAY 190,CVS Pharmacy,COVINGTON,SAINT TAMMANY,LA,70433,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,,40,,,POINT (-90.082083 30.457677)
Cosmed Pharmacy,6521 Van Nuys Blvd,,Van Nuys,LOS ANGELES,CA,91401,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,180,0,01/04/2022 12:00:00 AM,POINT (-118.448729 34.189358)
SPECIALTY APOTHECARY GROUP LLC,2217 PARK BEND DR,STE 310,AUSTIN,TRAVIS,TX,78758,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-97.704145 30.408639)
Walmart Pharmacy #915,11210 W AIRPORT BLVD,,STAFFORD,FORT BEND,TX,77477,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-95.574555 29.642903)
FRANCISCAN HEALTH INDIANAPOLIS,8111 S. EMERSON AVENUE,,INDIANAPOLIS,MARION,IN,46237,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,144,120,01/04/2022 12:00:00 AM,POINT (-86.082667 39.647449)
Walmart Pharmacy #3886,4101 S Mccoll Rd,,Edinburg,HIDALGO,TX,78539,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-98.201739 26.266304)
Walgreens Store #07543,2310 W OREGON AVE,,PHILADELPHIA,PHILADELPHIA,PA,19145,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,40,0,01/06/2022 12:00:00 AM,POINT (-75.186496 39.918718)
Walmart Pharmacy #5210,2050 N Highway 78,,Wylie,DALLAS,TX,75098,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-96.511733 33.022892)
Sams Pharmacy #4990,29683 Frederick Blvd,,Daphne,BALDWIN,AL,36526,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-87.855248 30.660083)
METHODIST DALLAS MEDICAL CENTER,1441 N. Beckley Ave,Department of Pharmacy,Dallas,DALLAS,TX,75203,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,192,,,POINT (-96.823006 32.761639)
NYP-WEILL CORNELL MEDICAL CTR,512 E 71ST STREET,,NEW YORK,NEW YORK,NY,10021,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,288,142,01/06/2022 12:00:00 AM,POINT (-73.953228 40.765746)
TEXAS ONCOLOGY LONGVIEW,1400 N 4TH STREET,,LONGVIEW,GREGG,TX,75601,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,24,01/06/2022 12:00:00 AM,POINT (-94.730513 32.512426)
Walmart Pharmacy #1711,1600 Montclair Rd,,Irondale,JEFFERSON,AL,35210,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-86.721355 33.525786)
Walgreens Store #09439,600 VILLA ST,,ELGIN,KANE,IL,60120,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,120,0,01/06/2022 12:00:00 AM,POINT (-88.267625 42.030449)
Walmart Pharmacy #1149,755 S 20Th Ave,,Safford,GRAHAM,AZ,85546,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,100,,,POINT (-109.732959 32.83314)
ST. JOSEPH HOSPITAL,2700 DOLBEER ST PHARMACY SERVICES,,EUREKA,HUMBOLDT,CA,95501,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,,48,,,POINT (-124.142039 40.783103)
ESSENTIA HEALTH St. Marys Duluth,420 E 1ST ST,DRUG DISTR CNTR,DULUTH,SAINT LOUIS,MN,55805,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,24,01/04/2022 12:00:00 AM,
CVS Store #04019,5837 S. CENTRAL AVE.,CVS Pharmacy,LOS ANGELES,LOS ANGELES,CA,90001,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,240,238,01/06/2022 12:00:00 AM,POINT (-118.256443 33.988532)
AURORA RETAIL PHARMACY 1053,1061 E COMMERCE BLVD,STE 100,SLINGER,WASHINGTON,WI,53086,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,20,,,POINT (-88.266694 43.32452)
Walmart Pharmacy #6170,3139 S Harvard Ave,,Tulsa,TULSA,OK,74135,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,40,,,POINT (-95.940266 36.118109)
Walgreens Store #03877,7576 SKYWAY,,PARADISE,BUTTE,CA,95969,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,38,01/06/2022 12:00:00 AM,POINT (-121.612419 39.770039)
VONS PHARMACY,475 E. Windmill Lane,,Las Vegas,CLARK,NV,89123,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,120,,,POINT (-115.152689 36.042279)
Walmart Pharmacy #731,969 US Highway 80 W,,Demopolis,MARENGO,AL,36732,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-87.851307 32.495518)
Walmart Pharmacy #2778,1695 N Arizona Blvd,,Coolidge,PINAL,AZ,85128,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,100,,,POINT (-111.523982 33.000159)
Walmart Pharmacy #312,891 E Lasalle St,,Ville Platte,EVANGELINE,LA,70586,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-92.262894 30.685585)
XPRESS URGENT CARE -COSTA MESA,131 E 17TH ST,,COSTA MESA,ORANGE,CA,92627,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,,,POINT (-117.921138 33.636574)
ASANTE THREE RIVERS MEDICAL CENTER,500 SW Ramsey Ave,,Grants Pass,,OR,97527,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-123.342295 42.419876)
Walmart Pharmacy #972,6360 Lake Worth Blvd,,Lake Worth,TARRANT,TX,76135,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-97.42648 32.81055)
Walmart Pharmacy #2975,3959 Broadway Blvd,,Garland,DALLAS,TX,75043,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-96.606211 32.865428)
Walmart Pharmacy #5216,5730 W Amarillo Blvd,,Amarillo,POTTER,TX,79106,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-101.902547 35.211619)
Walmart Pharmacy #373,157 Gary Hatfield Way,,Huntsville,MADISON,AR,72740,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-93.715936 36.113108)
CVS Store #06553,2320 CUNNINGHAM RD.,CVS Pharmacy,INDIANAPOLIS,MARION,IN,46224,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,80,77,01/06/2022 12:00:00 AM,POINT (-86.265402 39.798447)
Rite Aid 06295,1101 FRESNO STREET,,FRESNO,FRESNO,CA,93706-3235,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,40,40,01/06/2022 12:00:00 AM,POINT (-119.800228 36.730356)
CLINTON INDIAN HEALTH CENTER,10321 N 2274 RD,,Clinton,CUSTER,OK,73601,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-98.932998 35.520409)
CVS Store #08651,512 SAGAMORE PKWY WEST,CVS Pharmacy,WEST LAFAYETTE,TIPPECANOE,IN,47906,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,39,01/06/2022 12:00:00 AM,POINT (-86.914805 40.453305)
SSM HEALTH ST ANTHONY HOSP MIDWEST,2825 Parklawn Dr.,,Midwest City,OKLAHOMA,OK,73110,0310-7442-02,Evusheld,01/05/2022 12:00:00 AM,,72,,,POINT (-97.392959 35.46648)
Walmart Pharmacy #240,2701 State Highway 50,,Commerce,HUNT,TX,75428,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-95.912323 33.234998)
Walgreens Store #10841,1660 MAIN ST,,BUDA,HAYS,TX,78610,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,220,0,01/06/2022 12:00:00 AM,POINT (-97.822587 30.088848)
Lutheran Downtown Hospital,702 Van Buren Street,,Fort Wayne,ALLEN,IN,46802,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-85.150144 41.078533)
COLUMBUS REGIONAL HEALTH,2400 E 17TH STREET,,COLUMBUS,BARTHOLOMEW,IN,47201,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,17,01/06/2022 12:00:00 AM,POINT (-85.896574 39.215876)
Walgreens Store #09673,3180 CARLISLE RD,,DOVER,YORK,PA,17315,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,0,01/06/2022 12:00:00 AM,POINT (-76.823759 39.983929)
